specimen_number,long_n25k,lat_n25k,replicate,elev_m_n
HSC201478,-123.410010484369,40.8981038592695,rep2,606.79
HSC201479,-123.729248239095,39.3196842091078,rep2,208.7
HSC201481,-123.028753440057,38.5805280771145,rep2,344.36
HSC201482,-122.889232073593,38.9122719813586,rep2,672.42
HSC201484,-123.439883872827,40.855526291764,rep2,569.3
HSC201485,-124.096865023738,40.8836511966507,rep2,8.86
HSC201486,-124.251999727421,41.0934731935497,rep2,0
HSC201487,-124.005114,41.4437021856325,rep2,305.86
HSC201488,-122.89145732054,39.0639816559544,rep2,403.74
HSC201489,-123.931901792999,41.0123152892224,rep2,482.18
HSC201492,-123.709924240292,40.6920677624122,rep2,1518.54
HSC201493,-123.772682460514,40.8939850769918,rep2,821.59
HSC201494,-124.025339776657,40.7279130549033,rep2,270.16
HSC201495,-123.347399932312,40.5881201570239,rep2,1166.99
HSC201497,-123.735925737252,40.9275677426879,rep2,888.16
HSC201498,-124.293837195963,40.8878452819164,rep2,0
HSC201499,-124.341425435295,41.1603479327739,rep2,0
HSC201503,-123.437528325366,40.5312994676171,rep2,771.93
HSC201504,-124.176215727562,41.1532325176152,rep2,0
HSC201505,-123.568093249437,40.7903004451599,rep2,244.93
HSC201506,-123.698114655203,40.7596829836873,rep2,1192.37
HSC201507,-124.05724121256,41.0219191008334,rep2,94.38
HSC201509,-123.694845452174,40.7854322325559,rep2,1305.43
HSC201510,-122.887072440411,38.9774352722438,rep2,421.34
HSC201512,-122.343144265,39.0472965827174,rep2,386.57
HSC201514,-122.743977721259,39.0432050127962,rep2,517.95
HSC201515,-123.586259017419,40.787439590497,rep2,736.27
HSC201516,-123.570011263437,40.8307571468846,rep2,220.09
HSC201517,-120.386012246033,38.692976964612,rep2,1656.84
HSC201518,-122.874529844003,39.2382043826544,rep2,840.6
HSC201521,-123.638166201294,40.5514153779672,rep2,940.12
HSC201523,-122.60483616476,38.8083601829232,rep2,379.79
HSC201525,-122.96439655104,38.9128680383426,rep2,880.7
HSC201526,-123.263390473508,39.8364784998038,rep2,488.93
HSC201529,-122.506439400079,38.7570476518703,rep2,296.61
HSC201530,-123.880955633984,41.1501320908309,rep2,907.45
HSC201531,-123.642366285465,40.7664860004024,rep2,1137.29
HSC201532,-123.427920510923,40.7445828274457,rep2,1314.03
HSC201533,-120.533978638515,35.1396980053424,rep2,104.1
HSC201535,-123.203932081971,39.5614922734193,rep2,898.6
HSC201537,-123.59256730976,40.502326667595,rep2,804.96
HSC201539,-123.675983195819,38.8767722754953,rep2,0
HSC201540,-123.212203622672,38.8814705788894,rep2,406.1
HSC79847,-117.744967565076,34.4018568061288,rep2,1666.96
IRVC100599,-116.494327549336,34.0185437728406,rep2,995.44
IRVC100600,-116.246005594762,34.1204433789712,rep2,853.38
IRVC15781,-116.530335549612,34.234539476523,rep2,1395.74
JEPS104716,-121.519876314936,37.6468492065192,rep2,320.94
JEPS110841,-122.313838966406,38.3979103311039,rep2,43.87
JEPS110843,-122.455778147841,38.5247380875994,rep2,231.94
JEPS110844,-122.504942610435,38.4212610502429,rep2,520.72
JEPS110845,-122.302890130507,38.4808542621425,rep2,362.61
JEPS110846,-122.503123267412,38.7508534710485,rep2,335.58
JEPS110847,-122.436022506515,38.3941135017233,rep2,349.13
JEPS110848,-122.590301553684,38.4433931916947,rep2,157.81
JEPS110862,-122.432752664156,38.4344955853337,rep2,158.58
JEPS111846,-122.10402802694,37.9085717436172,rep2,124.29
JEPS1487,-122.677158176936,37.9310151501536,rep2,131.04
JEPS1490,-118.401325410705,35.6745666480307,rep2,806.54
JEPS1494,-121.949787082078,37.2420034374837,rep2,97.91
JEPS1495,-116.477155535995,33.4738251144917,rep2,1247.71
JEPS1497,-117.910618542713,34.1026433314041,rep2,153.76
JEPS1518,-118.197068260695,34.1531162096171,rep2,356.98
JEPS1796,-119.398835109462,36.9156627424913,rep2,578.49
JEPS1797,-121.876234153293,38.5946152271685,rep2,32.25
JEPS1803,-115.847682621423,34.7841691388111,rep2,933.77
JEPS1805,-118.178157710699,34.1469975070984,rep2,302.06
JEPS18372,-117.358579091209,32.8874222525673,rep2,-1000000
JEPS1879,-124.028386825804,41.7533396405348,rep2,509.43
JEPS1889,-116.855815626658,33.1699974900166,rep2,329.96
JEPS1913,-119.542463324277,36.4619904693524,rep2,87.74
JEPS21155,-120.877543633352,38.4196094781185,rep2,203.58
JEPS25353,-121.694330505323,37.690521952108,rep2,192.52
JEPS2989,-121.917076803556,38.8394811162374,rep2,11.4
JEPS30298,-119.390409983656,37.0783807029252,rep2,1117.78
JEPS3117,-120.230313491335,38.1716946936469,rep2,1252.62
JEPS3134,-118.79268521357,36.4593315429549,rep2,973.88
JEPS3135,-116.782559761791,33.9256184821232,rep2,590.39
JEPS3136,-121.838744698584,38.8916770640465,rep2,7.23
JEPS35787,-122.428797716066,38.2344485038437,rep2,0.8
JEPS45200,-120.519361966764,37.7127912443821,rep2,87.37
JEPS83176,-121.788629123374,36.4191557685275,rep2,764.64
JEPS85033,-122.247297,38.5808867790214,rep2,134.92
JEPS94183,-122.617990287073,39.3295336019946,rep2,894.38
JROH5546,-122.08753625370301,37.2694362941818,rep2,306.02
LOB115754,-116.799985086011,33.9234163733705,rep2,603.69
LOB115763,-117.345507505828,33.4783940435109,rep2,611.53
LOB115764,-117.372631013541,33.6205053352865,rep2,923.19
LOB115765,-117.509098553062,33.5772394883964,rep2,455.56
OBI106017,-117.477062945211,33.9182654197469,rep2,216.76
OBI106019,-120.791544838353,35.3741892850842,rep2,92.36
OBI106022,-119.84081909235,35.2763802695935,rep2,669.7
OBI106023,-120.001549498667,35.1068491458381,rep2,678.47
OBI106025,-120.196754957562,35.5096934240801,rep2,425.27
OBI106026,-120.323245995766,35.248639182256,rep2,635.78
OBI106031,-120.426811076345,34.7794433041169,rep2,115.28
OBI106032,-120.676903835892,35.5382542096288,rep2,263.52
OBI106034,-122.64713817212,38.2515796891201,rep2,13.12
OBI106036,-123.847150585705,38.7482150980959,rep2,-1000000
OBI106039,-120.590731149118,35.4550857899774,rep2,410.8
OBI106041,-121.191833363691,35.8297391556153,rep2,619.95
OBI106042,-120.490127297069,35.2478527359149,rep2,205.93
OBI106043,-120.805538575182,35.6779742332363,rep2,361.76
OBI106044,-119.783865434566,34.5967428326788,rep2,749.85
OBI106047,-120.486720434894,35.1274386033289,rep2,236.87
OBI106053,-120.898581826934,35.5593513522852,rep2,494.99
OBI106058,-116.457700124166,32.5897037062944,rep2,-1000000
OBI106060,-119.490678689318,34.6233942879675,rep2,1101.72
OBI106061,-120.623168223066,35.4116570380449,rep2,297.14
OBI106063,-120.320619574766,35.4693132786455,rep2,442.02
PGM1097,-121.096642996972,36.1154343570542,rep2,175.97
POM126452,-116.857503642522,32.8996031724711,rep2,272.6
POM126470,-117.173062374297,34.0368355277748,rep2,495.04
POM128992,-116.890754903959,34.1365672825595,rep2,2765.33
POM13005,-116.689677934338,33.7019103199917,rep2,1533.6
POM155815,-117.52611590811,33.3230084673574,rep2,0
POM202997,-120.474370794377,35.5211242778772,rep2,375.81
POM210106,-116.456252716858,33.0644693211502,rep2,1024.3
POM226856,-122.120210499435,37.3719042833311,rep2,72.06
POM229166,-117.433180479031,34.5195095312139,rep2,948.77
POM258226,-116.715475740545,33.670496721464,rep2,1494.28
POM263485,-122.480084110322,38.5269818005339,rep2,98.1
POM289745,-122.43681505607,37.4244986333601,rep2,11.44
POM289748,-119.842850487058,37.2983132188179,rep2,304.95
POM289751,-117.054254913109,33.4416683062847,rep2,481.96
POM293455,-117.200103757472,34.1612102806735,rep2,947.68
POM296771,-117.74457934806,34.073022432248,rep2,285.72
POM305712,-116.755823468038,33.213697173655,rep2,1065.45
POM307904,-119.414116021415,35.5737941363941,rep2,87.01
POM346565,-122.683784871513,38.8842079802854,rep2,707.94
POM347129,-117.598337327523,34.4227955615703,rep2,1302.78
POM3534,-117.550965765537,34.2537413326779,rep2,1480.39
POM3611,-117.703499361369,34.1884392169848,rep2,1562.01
POM46977,-116.80828336387,32.9722641064742,rep2,683.13
POM47079,-116.846431622857,32.6728176779765,rep2,301.99
POM48180,-116.565328934804,32.887981575676,rep2,1368.81
POM49021,-117.413067153774,34.295676329128,rep2,1565.85
POM65315,-122.485078157261,37.7278189646696,rep2,25.49
POM6554,-117.408732816966,34.3605779342751,rep2,1221.61
POM65806,-121.98158871423,36.5395994815151,rep2,0
POM7063,-118.060837494084,34.0469308215642,rep2,70
POM73427,-116.823972133171,33.0488942351571,rep2,546.88
POM97174,-118.200802796244,35.0796119013538,rep2,944.37
POM97180,-116.504352510805,32.9593063023399,rep2,1544.6
POM97226,-116.646583543301,33.2407030848615,rep2,909
RSA0035444,-116.917444734745,33.311561028324,rep2,864.07
RSA0037197,-116.768745249742,33.4982597066619,rep2,1139.68
RSA0043192,-118.35927727994,34.1473804087145,rep2,173.97
RSA0057838,-117.61298387846,34.2290397880186,rep2,2544.75
RSA0059611,-116.5901988259,33.5737508444679,rep2,1477.85
RSA0060576,-116.862477910786,33.8112105794691,rep2,1023.05
RSA0070947,-118.276130212634,34.2880755758886,rep2,794.36
RSA101759,-118.643419267589,36.2817684891381,rep2,2777.9
RSA113487,-121.525412226185,36.2062236778296,rep2,534.51
RSA114997,-123.811903562683,40.8856352858936,rep2,487.89
RSA120045,-122.173195066422,37.2851483845568,rep2,644.36
RSA12318,-117.170166130372,33.2684453983656,rep2,82.67
RSA124603,-120.398657765101,36.6609868447643,rep2,61.36
RSA12926,-117.461027803737,33.5670515658055,rep2,761.12
RSA15266,-122.342966145092,37.5206102641154,rep2,113.07
RSA156323,-118.239532882026,34.1110806191049,rep2,122.87
RSA15640,-120.572794640226,36.4175494696906,rep2,631.42
RSA180273,-117.432940978323,33.4491967303313,rep2,579.93
RSA182182,-117.880288587991,34.0990878291739,rep2,185.38
RSA191096,-118.108587300285,34.3605997653786,rep2,1160.33
RSA191996,-117.147771342842,33.4746145760084,rep2,426.16
RSA191997,-117.193516781993,33.6280106539278,rep2,560.97
RSA195363,-122.255614531213,38.8357593967471,rep2,558.44
RSA222969,-117.523441119352,34.2369248504008,rep2,1515.98
RSA225716,-117.945753929626,34.1280444412444,rep2,162.71
RSA226234,-117.956092044604,34.1121945034814,rep2,140.36
RSA233474,-117.767972571186,34.0685569976023,rep2,260.76
RSA247113,-117.992674733731,34.3706025297309,rep2,1648.22
RSA250674,-117.69705997677,33.9321701195474,rep2,290.61
RSA252917,-117.622033362819,34.6268773583417,rep2,870.8
RSA274234,-117.761585669442,36.0101600098589,rep2,1077.43
RSA276027,-117.833605300984,34.0938243626292,rep2,234.55
RSA29514,-119.34854630281001,35.193565698897,rep2,89.93
RSA29712,-117.522883703747,34.3619078557148,rep2,1233.43
RSA305715,-118.557568480168,33.2692810857377,rep2,0
RSA309677,-117.370640883779,34.4192240008077,rep2,1072.7
RSA3166,-117.663423332312,33.8618307168694,rep2,528.05
RSA31814,-119.328113849005,34.240873895851,rep2,0
RSA329566,-117.211336672534,33.6296783431643,rep2,613.62
RSA333764,-117.107311120272,34.2178803886132,rep2,1746.24
RSA336454,-117.063813375694,34.1356000903332,rep2,1036.18
RSA346564,-117.546012249135,34.0281778264043,rep2,244.63
RSA346567,-118.00382163896,34.2202104933679,rep2,1075.61
RSA359870,-117.238400219714,33.8545612747818,rep2,448.52
RSA381419,-119.35930253724,36.7255634160863,rep2,167.74
RSA40756,-122.575248753523,39.6105691913689,rep2,264.1
RSA421268,-117.812238206419,33.979115147519,rep2,338.75
RSA421285,-118.953041952736,35.5449542048604,rep2,233.09
RSA421297,-118.09896568991,34.0993557944902,rep2,128.75
RSA421299,-118.291670606274,34.7073506783979,rep2,740.12
RSA421307,-118.769448155741,34.3265942894692,rep2,555.72
RSA421308,-118.327143896828,34.1256626206158,rep2,265.04
RSA421311,-117.723776520286,34.1334358741237,rep2,530.39
RSA421316,-118.223175627763,34.0038728400904,rep2,61.17
RSA421327,-118.243744877467,34.1151732998521,rep2,120.33
RSA421331,-117.650962498426,33.6987108007932,rep2,341.72
RSA421360,-117.395968593659,34.2963319636439,rep2,1475.59
RSA421361,-117.587897162937,34.2423277391764,rep2,2225.5
RSA421366,-117.47770884584,34.2595666905191,rep2,1049.18
RSA421368,-116.804374674232,33.4992873833321,rep2,1059.83
RSA421370,-116.522122749383,33.1325452750632,rep2,788.79
RSA421373,-119.160136826769,34.5582099463329,rep2,987.71
RSA421376,-122.539535917721,37.8801230020838,rep2,10.68
RSA421377,-118.154604943145,34.2565166812146,rep2,953.65
RSA421482,-117.138989640719,34.2023158923684,rep2,1620.66
RSA421484,-118.214983008729,34.4508712184161,rep2,878.7
RSA421485,-117.228910875538,34.2379136059927,rep2,1699.12
RSA421496,-117.73633688972,34.2576713093622,rep2,993.46
RSA421498,-116.47293298431,32.9074713412933,rep2,1627.99
RSA43793,-116.792392119318,33.2948239273435,rep2,1151.01
RSA44096,-119.544527474189,34.6328406427307,rep2,1070.04
RSA483609,-116.74070677859,33.4857769798276,rep2,1256.53
RSA489150,-116.420953038208,34.1422594422344,rep2,1123.3
RSA51250,-122.490129071737,37.6890107136373,rep2,123.15
RSA518016,-117.674774899749,34.488385706646,rep2,1066.32
RSA522735,-116.974662041253,33.524774936362,rep2,791.28
RSA523514,-116.985246665134,33.4302073151295,rep2,1039.97
RSA524475,-116.993458556077,33.5651352426858,rep2,593.96
RSA554391,-117.337813176725,34.4195865850614,rep2,1023.65
RSA575409,-117.562134431598,34.1254411003214,rep2,416.34
RSA584043,-117.710363165164,34.2056463405343,rep2,1285.22
RSA587321,-117.144870543946,33.341105659878,rep2,234.9
RSA588054,-117.890587854181,34.5471813236478,rep2,867.44
RSA588711,-117.680097109942,33.6984057321206,rep2,286.68
RSA588783,-117.486042122884,33.6768972796219,rep2,958.19
RSA589117,-117.969570412685,34.2982060702374,rep2,1445.21
RSA59320,-119.66294238633,35.0950049535134,rep2,626.14
RSA597259,-117.750794182436,34.2300192771161,rep2,649.23
RSA597821,-118.244567359588,34.3418787626429,rep2,1147.6
RSA598950,-117.874080689538,34.2845874348278,rep2,1017.18
RSA603648,-121.937666751018,36.5260146442119,rep2,0
RSA605958,-120.235451890795,35.6839826441713,rep2,651
RSA606291,-117.223684539977,33.6997768166015,rep2,463.22
RSA607025,-117.833712229798,34.373988093849,rep2,1614.18
RSA607224,-117.916059628729,34.3137515547082,rep2,1892.12
RSA608053,-121.649021003342,36.70973151945,rep2,28.18
RSA608634,-117.743200466554,34.0436126766212,rep2,250.08
RSA613142,-117.110012959117,33.3231971935926,rep2,303.25
RSA615,-117.572471496546,33.9726250914518,rep2,197.89
RSA645309,-117.465399400037,33.5508627638657,rep2,705.07
RSA646981,-118.478031401505,34.1145623207484,rep2,365.72
RSA652199,-117.494077480692,34.031721696628,rep2,280.93
RSA652200,-118.056374462788,34.2112112040105,rep2,1414.54
RSA656407,-117.496714358382,34.162495108816,rep2,515.87
RSA660848,-118.120781684173,34.2827673205166,rep2,1823.81
RSA662611,-117.83925241621,34.0343880204226,rep2,194.85
RSA66658,-117.677807372356,34.2151671234395,rep2,1232.33
RSA668058,-116.722948402821,33.2718138002641,rep2,831.51
RSA673728,-116.577868554118,33.7016293163895,rep2,1402.5
RSA69060,-116.77740224462,33.3431466714561,rep2,1413.38
RSA69363,-116.994380284141,33.3213474653595,rep2,259.24
RSA699273,-117.517570883346,33.7224811642313,rep2,1187.65
RSA721505,-117.628425327236,34.1905723590896,rep2,1216.03
RSA730888,-118.248115479905,35.4718803898303,rep2,1764.78
RSA747646,-119.379336754819,34.933729015249,rep2,1201.77
RSA749469,-117.660479153861,33.7140028183071,rep2,411.58
RSA75867,-117.948238385978,34.1656602730906,rep2,690.37
RSA75874,-116.99840062347,33.6028109839159,rep2,573.75
RSA75876,-123.078279370429,38.8953584865411,rep2,186.1
RSA75877,-122.537735474912,37.8293664687538,rep2,0
RSA75880,-116.710147668219,33.0959049267699,rep2,937.68
RSA75881,-117.209792425223,34.1509209513121,rep2,598.08
RSA75883,-118.091056854656,34.217432724726,rep2,1039.17
RSA75884,-118.378440717239,34.2719451380455,rep2,325.07
RSA771945,-118.048478018391,34.5278012073426,rep2,917.16
RSA783108,-117.094007829579,34.0627211598225,rep2,779.67
RSA783266,-116.738536849315,33.5291629480617,rep2,1133.17
RSA783331,-117.636550799491,34.1490979875062,rep2,576.84
RSA785870,-117.926472681271,34.0110259237024,rep2,118.49
RSA785871,-117.125526498509,34.2164747055115,rep2,1873.29
RSA79215,-117.774682493316,34.1234827109862,rep2,362.03
RSA79378,-123.482788986683,40.4734698436101,rep2,1399.84
RSA798418,-121.142890482174,36.1003575361641,rep2,211.23
RSA81004,-116.416596858714,34.2216980937385,rep2,1050.02
SBBG110918,-121.170033377355,36.0483043619,rep2,375.7
SBBG113301,-121.212686100491,36.1834770893071,rep2,586.39
SBBG114359,-118.829146006001,34.7113294398619,rep2,933.11
SBBG114372,-119.392225079298,34.6988839840616,rep2,1131.32
SBBG122441,-119.186703634179,34.3547471746148,rep2,310.2
SBBG122442,-118.796802464075,34.4755898898095,rep2,672.55
SBBG122480,-118.786712243741,34.5464635560233,rep2,495.02
SBBG124298,-118.8467047752,34.7586196158485,rep2,1149.67
SBBG125441,-118.029290892469,34.170411526287,rep2,282.11
SBBG127047,-117.982400228648,34.2160103408139,rep2,1423
SBBG133171,-119.781138101182,34.4767959558828,rep2,197.11
SBBG15862,-118.213365933348,34.1136222759602,rep2,216.4
SBBG164498,-121.735752103819,36.3428798625036,rep2,766.44
SBBG164500,-120.35859425447,34.6512887836845,rep2,122.29
SBBG164505,-119.187443776458,34.9670163901998,rep2,592.91
SBBG164507,-118.351855605064,35.0594504152426,rep2,1280.76
SBBG164508,-118.587361410636,35.4256006854973,rep2,1793.64
SBBG164509,-120.402288513474,35.4402578384908,rep2,628.39
SBBG164510,-119.553905458042,37.2302441963874,rep2,885.15
SBBG164512,-120.833154024242,36.5309335740632,rep2,543.59
SBBG164515,-120.428722933879,35.0384357289142,rep2,235.97
SBBG164516,-120.063592459006,35.2531950855477,rep2,568.46
SBBG164517,-120.275615162944,35.5086246736285,rep2,479.99
SBBG164522,-120.16888229412601,34.8368844070495,rep2,212.55
SBBG164525,-120.486224285688,34.5157700550426,rep2,102.77
SBBG164526,-119.496354062925,34.3129678408302,rep2,0
SBBG164527,-120.119276377198,34.9512565476668,rep2,595.2
SBBG164529,-118.842290954115,34.3898561289003,rep2,165.16
SBBG17321,-119.518505697451,34.6361459622218,rep2,1172.57
SBBG23031,-120.038969596979,34.7415861705664,rep2,688.66
SBBG27701,-117.176770467619,34.293108729133,rep2,1462.7
SBBG48273,-119.789391694124,34.3670082015267,rep2,0
SBBG64777,-119.209552496098,34.4769059721488,rep2,489.2
SBBG64792,-119.982605394464,34.7626019874332,rep2,1006.23
SBBG64807,-119.631620088591,34.393966735429,rep2,0
SBBG82088,-119.757724824748,35.4367803926556,rep2,236.44
SBBG82157,-119.927499040684,34.9853233905172,rep2,705.63
SBBG82159,-119.381554498999,34.3914277677789,rep2,404.17
SBBG82202,-119.919256885441,34.6948981849681,rep2,881.28
SBBG82204,-119.76441117725,34.5835336183413,rep2,703.18
SBBG82469,-120.319761873397,34.6364687737859,rep2,264.53
SD00008033,-116.210223945697,32.6176280748926,rep2,922.35
SD00008034,-116.028107445877,32.5166081303021,rep2,-1000000
SD00010429,-123.095653781608,38.3633435539916,rep2,0
SD00010457,-116.710393171931,33.0408904837691,rep2,668.85
SD00010459,-116.572768260397,32.8943073539578,rep2,1236.27
SD00010464,-116.459805383506,33.079755336833,rep2,725.43
SD00010465,-116.364715770806,33.1869714604416,rep2,338.06
SD00010467,-116.564211466141,33.2466933477688,rep2,1261.05
SD00010469,-116.737333056551,33.1456533355259,rep2,1036.09
SD00010470,-116.616193638716,33.265468667033,rep2,1087.4
SD00010471,-116.688507256107,33.3126602392484,rep2,888.56
SD00010472,-116.864517793336,33.1813556225944,rep2,684.86
SD00010486,-119.601953839997,37.2359755240264,rep2,720.83
SD00010488,-117.821115365387,34.4208629898647,rep2,1505.41
SD00010489,-117.872790131663,33.7769001361506,rep2,42.21
SD00010492,-117.999726371444,34.5699367009919,rep2,816.14
SD00010495,-118.946113916931,35.5043496126217,rep2,342.57
SD00010502,-118.191201105603,34.2445542023192,rep2,812.14
SD00010507,-120.46877869466,34.700031618963,rep2,107.42
SD00010530,-116.559428246347,32.7898649536972,rep2,1157.48
SD00010547,-116.077584457009,32.7128215101112,rep2,400.64
SD00010549,-116.568363432196,32.7716387877031,rep2,1220.27
SD00010551,-116.646865884583,33.0418417912608,rep2,1181.25
SD00010552,-116.524495267595,32.8595690604665,rep2,1181.03
SD00010554,-117.283817050596,32.5953945230292,rep2,-1000000
SD00010556,-116.737529072751,32.8058314282509,rep2,611.52
SD00010557,-116.655239624941,32.8170181697892,rep2,997
SD00010558,-116.447366809914,32.775463493031,rep2,1286.01
SD00010560,-117.079473768757,33.3182120410642,rep2,363.36
SD00010563,-116.315646265671,32.7753180292474,rep2,1277.92
SD00010564,-116.60143754798,32.935588916085,rep2,1714.95
SD00010565,-116.577189039046,33.0179636209003,rep2,1514.07
SD00010566,-116.503579836834,32.7837232143879,rep2,1314.13
SD00010567,-117.518862314051,33.5853723784747,rep2,228.61
SD00010569,-116.474585796872,33.0200031036885,rep2,844.52
SD00010570,-116.50881954751,33.0338743346662,rep2,986.46
SD00010571,-116.747067275236,33.3102892857766,rep2,1042.09
SD00010572,-116.833144734503,32.9224676263829,rep2,766.7
SD00010573,-116.799210048553,32.9747683111873,rep2,633.03
SD00010574,-116.63484204898,33.0645221113425,rep2,1181.59
SD00010575,-116.816569842854,33.2799098505672,rep2,1223.51
SD00010578,-116.815242700168,32.6609713471156,rep2,270.01
SD00010587,-117.038292969702,33.3462576938868,rep2,301.81
SD00010601,-116.538030479803,32.8731058807113,rep2,1428.99
SD00010604,-116.410501328835,32.9289075043617,rep2,940.26
SD00010605,-116.543233401183,33.1623991941138,rep2,1040.63
SD00010606,-116.615328990806,32.91569198053,rep2,1114.46
SD00010608,-116.780096167878,33.2528716386062,rep2,1053.98
SD00010609,-117.01500563071,33.3538397124239,rep2,311.88
SD00010610,-117.132447335054,32.8322272447015,rep2,131.29
SD00010612,-116.261096464665,32.8150243685111,rep2,645.58
SD00010614,-116.460230740246,33.1968230246605,rep2,1054.9
SD00010616,-117.46814472151,32.9448033225701,rep2,-1000000
SD00010617,-116.947213764977,33.3288580128618,rep2,919.45
SD00010618,-117.196562243125,33.5087897738301,rep2,539.89
SD00010663,-118.508637758362,34.3604366586588,rep2,471.87
SDSU06100,-119.578632637393,37.6297436814781,rep2,2232.21
SDSU06105,-116.377576177149,32.7460011340021,rep2,1225.3
SDSU06111,-116.776910750166,32.9419238901815,rep2,382.51
SDSU06135,-116.377189743733,32.9148083264903,rep2,644.21
SDSU06137,-117.786335214907,34.21365201964,rep2,869.44
SDSU06143,-123.305559696445,39.0667079924974,rep2,490.34
SDSU06149,-119.737661121397,37.652976274558696,rep2,1507.96
SDSU15375,-117.28691768594,33.3099513856747,rep2,107.84
SEINET3156484,-118.46221727825,34.4474268301339,rep2,553.35
SEINET5521018,-120.718848090018,39.0118570806586,rep2,548.49
SEINET5521020,-121.216525794544,38.608876208747,rep2,53.44
SEINET5521026,-121.023211636982,38.9730129569121,rep2,540.44
SEINET5521034,-121.735716889111,37.8798935863361,rep2,113.64
SEINET5730455,-123.016817897248,39.5436923748355,rep2,619.24
SEINET6971729,-117.599354949088,33.6680176734725,rep2,361.75
SEINET6971731,-116.897200911144,32.5945839841431,rep2,301.76
SEINET6971732,-118.690587938705,36.2521780135209,rep2,2448.04
SEINET7040096,-120.672940403859,35.8583610698994,rep2,366.61
SFV112651,-120.033096683601,35.1315524022947,rep2,971.62
SFV112652,-122.146988015947,38.5051919939008,rep2,321.86
SFV112653,-122.506547358749,38.5979599487807,rep2,528.04
SFV112656,-121.346282406141,38.5753770657741,rep2,16.42
SFV112658,-118.453412923788,34.1778695311061,rep2,211.79
SFV112659,-118.026021794968,34.1855112377141,rep2,659.02
SFV112660,-118.423713202996,34.3885828188285,rep2,611.94
SFV112662,-119.289842936366,34.7811155899402,rep2,1455.44
SFV112663,-119.402637080099,34.9033136385574,rep2,1293.46
SFV112664,-122.960934914761,38.7912200587528,rep2,381.25
SFV112665,-118.546819065234,34.4197956292666,rep2,349.42
SFV112666,-118.228604182093,34.2759449493173,rep2,1044.43
SFV112667,-118.810038076178,34.1375330079033,rep2,316.21
SFV112668,-118.26293596928,34.3013975904245,rep2,498.3
SFV112669,-118.291476453269,34.4249525533472,rep2,811.01
SFV112670,-118.329884509065,34.2538515713116,rep2,519.91
SFV112671,-118.575792331607,34.3472465357145,rep2,664.94
SFV112672,-118.31332085736,34.3100132017145,rep2,842.81
SFV112673,-118.135686032624,34.0627040380798,rep2,119.33
SFV112674,-123.412240867274,39.3776186471935,rep2,577.45
SFV112675,-118.691014783001,34.1080300609303,rep2,265.74
SFV112677,-119.402796595056,35.9074312255434,rep2,63.95
SFV112678,-118.247978016546,34.0930370510752,rep2,193.39
SFV112679,-118.180908378977,34.2805740003651,rep2,896.82
SJSU8553,-122.891456118299,37.8828081780552,rep2,0
SJSU960,-122.148507850294,37.3351782771347,rep2,463.89
UC1005677,-123.93809788503,40.9675888222101,rep2,374.7
UC1019605,-116.544942062235,33.2289299881092,rep2,1331.76
UC1019606,-116.882373454912,33.0870239475869,rep2,379.5
UC1019607,-116.609454943514,32.7858930217086,rep2,1010.22
UC1019608,-116.661117821826,32.7272830275332,rep2,708.51
UC1021938,-121.361546427906,38.8270891695066,rep2,32.52
UC1039812,-119.571327413029,37.075453580144,rep2,457.83
UC1069166,-120.614563877217,37.895970650163,rep2,234.21
UC1069167,-121.665918966944,39.2393705372811,rep2,22
UC1069168,-119.633582077428,35.283381321666504,rep2,424.76
UC1069169,-121.694094525707,37.2355850769566,rep2,285.11
UC1069170,-117.288482617341,34.5419401429549,rep2,828.54
UC1069171,-118.930105914809,35.0680173537828,rep2,173.5
UC1069173,-118.553031533666,34.6432178818003,rep2,1215.43
UC1069174,-119.563911916805,34.7299644135286,rep2,1355.29
UC1069176,-120.330869152102,35.8090077800656,rep2,403.22
UC1069178,-120.531667210799,37.6958540775543,rep2,100.38
UC1069179,-120.552654170851,37.8703838571463,rep2,255.52
UC1069180,-120.479233900372,38.0225504366379,rep2,429.67
UC1069181,-119.737771435283,37.4466221776488,rep2,925.66
UC1069182,-120.169627023832,37.5943977884236,rep2,669.8
UC1069183,-119.803065667137,34.8798347591639,rep2,1395.04
UC1069184,-120.349908863583,34.6165763092135,rep2,74.87
UC1069186,-120.539437128591,35.4763386743216,rep2,410.29
UC1069188,-120.815397667183,35.1045530081259,rep2,0
UC1069189,-116.961139178987,34.3277866790527,rep2,2321.61
UC1069190,-120.148356933153,37.4491054085995,rep2,604.72
UC1069193,-121.8658010011,37.8680039428613,rep2,338.77
UC1069194,-122.038897187689,37.7008779424072,rep2,110.55
UC1069195,-120.982009832147,35.9036044871034,rep2,306.31
UC1069196,-121.495334845814,37.0480756505335,rep2,364.64
UC1069197,-123.01025691095,38.0502164150449,rep2,0
UC1069198,-122.95136,38.3429082323157,rep2,91.57
UC1069199,-118.492714330384,34.5645238318096,rep2,620.94
UC1069200,-121.825302192499,39.4058731689097,rep2,23.27
UC107228,-123.103030091964,38.5229608501405,rep2,236.78
UC1103814,-123.992865463902,41.0797108622912,rep2,279.46
UC1103815,-123.815229107713,40.7827267431442,rep2,744.37
UC1116246,-123.549931300784,40.1475938614876,rep2,782.52
UC1137832,-118.740437952916,35.1282180075171,rep2,992.18
UC1190350,-120.240162376085,38.0729126524441,rep2,917.94
