specimen_number,long_n2k,lat_n2k,replicate,elev_m_n
CSUSB91442,-117.296317073691,33.9853724165091,rep2,567.59
CSUSB91443,-117.381563609204,33.9552628250554,rep2,266.15
CSUSB91444,-117.116192652538,33.7460586205532,rep2,500.4
DAV300326,-122.763014514609,39.0522348348035,rep2,527.26
DAV300327,-120.624869797242,38.4370330885359,rep2,635
DAV300330,-118.275052480238,34.2309854655373,rep2,568.37
DAV300331,-117.472304322888,33.7493091754643,rep2,381.96
DAV300333,-119.318577,36.9342365509191,rep2,412.02
DAV300334,-120.290952776119,35.4476542065952,rep2,453.69
DAV300336,-120.979983739649,38.8377740040036,rep2,256.39
DAV300337,-120.417738848727,38.5207718538281,rep2,1347.2
DAV300338,-117.667476245645,34.1944188889286,rep2,1237.62
DAV300341,-119.220548736993,36.5806730076185,rep2,253.3
DAV300342,-122.746206335535,39.037988666822,rep2,408.47
DAV300343,-121.78395968873,39.2135307270719,rep2,304.62
DAV300344,-119.848920971535,35.2032343376237,rep2,585.65
DAV300345,-123.079965459958,38.3183281253024,rep2,0
DAV300346,-119.685481024976,34.4579360385096,rep2,272.93
DAV300349,-121.870320908416,37.6331314481256,rep2,117.06
DAV300351,-122.184084506006,38.4374646938939,rep2,305.58
DAV300352,-122.3644224284,39.0416855737373,rep2,402.84
DAV300353,-122.19543898921,38.5684523777049,rep2,134.92
DAV300354,-122.216664127492,38.5218723865031,rep2,167.86
DAV300357,-123.085671504857,38.99432385632,rep2,282.05
DAV300358,-122.785292057437,38.8261524771393,rep2,973.43
DAV300359,-122.826777622518,38.8027300039044,rep2,463.69
DAV300360,-122.628190517761,38.8431047637261,rep2,619.45
DAV300361,-122.769113074995,38.8307989310308,rep2,919.33
DAV300363,-122.47680008684,38.5772162680609,rep2,514.18
DAV300366,-120.47260900291,37.6746443296254,rep2,86.92
DAV300369,-122.00788723654,38.5118065118553,rep2,50.17
DAV300371,-116.616772927513,34.0492226975474,rep2,928.31
DAV300373,-123.017119329991,40.7417232235411,rep2,576.9
DAV300376,-122.006340449406,38.4962647574261,rep2,43.79
DAV300378,-122.924684519078,38.8391412128585,rep2,402.04
DAV300380,-122.401975604846,38.6187656876327,rep2,197.66
DAV300383,-122.510107306298,38.4240390219877,rep2,519.24
DAV300385,-122.826758252948,38.7991087889588,rep2,541.86
DAV300386,-122.278620296357,38.3630453874498,rep2,34.21
DAV300387,-122.527815103439,38.4431255255666,rep2,250.12
DAV300388,-122.683545533275,38.6379556838398,rep2,143.55
DAV300390,-123.4771867957,38.7139422906109,rep2,0
DAV300391,-121.077092940451,39.0375138342588,rep2,448.91
DAV300392,-117.681781522272,34.159239626093,rep2,681.82
DAV300393,-117.283531039823,34.1856581668742,rep2,600.2
DAV300394,-118.243537691163,34.5191016109011,rep2,1024.4
DAV300395,-117.185747689796,34.2844508794994,rep2,1483.85
DAV300396,-122.137747936166,38.2541592550107,rep2,79.19
DAV300398,-120.342424116751,38.2027953123336,rep2,1135.35
DAV300399,-122.505453726992,38.4382481739015,rep2,386.92
GH93110,-117.127416962907,34.4774945473611,rep2,937.13
GMDRC3694,-115.667344048536,34.8095362262068,rep2,1308.13
GMDRC4298,-115.67058987755,34.7992953589726,rep2,1416.4
GMDRC7692,-115.667491636827,34.7699942648405,rep2,1272.91
GMDRC7800,-115.648050212114,34.7894963792314,rep2,1438.9
GMDRC9674,-115.680885771216,34.7965875435705,rep2,1688.4
GMDRC9754,-115.647382862325,34.8068898802546,rep2,1375.24
GMDRC995,-115.641423616894,34.8080373097203,rep2,1525.02
HREC492,-123.075138058216,38.9758107553662,rep2,173.1
HREC495,-123.091222706595,38.9855546039225,rep2,170.22
HSC201461,-123.472990411169,40.8634281115902,rep2,919.41
HSC201463,-120.567874325583,38.2522465470186,rep2,637.51
HSC201464,-119.673417916283,36.942401649019,rep2,160.08
HSC201465,-123.58847413709,40.425590423511,rep2,1201.3
HSC201466,-119.774595207871,34.5579153044495,rep2,402.33
HSC201467,-120.660375034856,35.4877411806074,rep2,294.56
HSC201469,-123.639213582332,41.0223509785346,rep2,139.82
HSC201470,-123.484191285107,40.8463030263251,rep2,462.01
HSC201472,-123.631730823728,39.7368087974016,rep2,412.42
HSC201473,-122.427202017981,39.0913279777041,rep2,402.49
HSC201475,-122.923076071202,39.1729425549121,rep2,422.91
HSC201476,-117.474137919976,33.7714431518672,rep2,325.5
HSC201477,-123.466477334451,40.8461513617673,rep2,578.36
HSC201478,-123.465328890581,40.8303078185335,rep2,1041.59
HSC201479,-123.796529507576,39.4811546644854,rep2,19.33
HSC201481,-123.059732719504,38.5345251258322,rep2,234.59
HSC201482,-123.082002826198,38.9119491845474,rep2,251.44
HSC201484,-123.711853465565,40.8315461566734,rep2,1417.12
HSC201485,-124.114973,41.0468067804368,rep2,46.72
HSC201486,-124.129671292547,41.0504065719367,rep2,0
HSC201487,-124.014951577561,41.2912053198718,rep2,309.99
HSC201488,-123.139035435107,39.1317678325795,rep2,267.52
HSC201489,-124.161896288312,41.1117141317312,rep2,0
HSC201492,-123.69976732896,40.8375467924436,rep2,1232.41
HSC201493,-123.752762800916,40.8991020679813,rep2,944.8
HSC201494,-123.824536213518,40.5445050619442,rep2,844.15
HSC201495,-123.591170537039,40.4986758977557,rep2,852.62
HSC201497,-123.794177341822,40.9916965901025,rep2,995.12
HSC201498,-124.133172662279,41.050468543855,rep2,0
HSC201499,-124.108169765719,41.0480903156425,rep2,132.83
HSC201503,-123.654834826629,40.467640106631,rep2,841.99
HSC201504,-124.156899950608,41.0492143453729,rep2,0
HSC201505,-123.555462159891,40.7906325041337,rep2,353.42
HSC201506,-123.551689277871,40.7706763974392,rep2,312.01
HSC201507,-123.866276612618,41.0999064012267,rep2,596.03
HSC201509,-123.72886956132,40.8772043371308,rep2,1424.51
HSC201510,-122.956340630553,39.0828922425073,rep2,430.3
HSC201512,-122.542720938407,39.0804210684659,rep2,545.44
HSC201514,-122.988923303492,39.1150445607431,rep2,541.29
HSC201515,-123.469640719371,40.7833961646233,rep2,751.22
HSC201516,-123.563767573256,40.8960024230417,rep2,154.69
HSC201517,-120.304677300059,38.7027610442642,rep2,1766.05
HSC201518,-122.728036742678,39.1775670348885,rep2,644.76
HSC201521,-123.682289286883,40.4412396467238,rep2,756.39
HSC201523,-122.596962312142,38.700334507345,rep2,415.67
HSC201525,-122.731146758265,38.8566596926112,rep2,935.43
HSC201526,-123.226940023592,39.8231712998688,rep2,416.22
HSC201529,-122.404250868658,38.865226914934,rep2,649.84
HSC201530,-123.864738901108,41.1590359869302,rep2,805.52
HSC201531,-123.545867473827,40.8295346974584,rep2,745.62
HSC201532,-123.470321013509,40.8776932791563,rep2,864.82
HSC201533,-120.631192374486,35.1692878947419,rep2,50.82
HSC201535,-123.180374075339,39.6102367687447,rep2,738.08
HSC201537,-123.622996154573,40.5122822168488,rep2,932.95
HSC201539,-123.691924306081,38.9998869381163,rep2,10.33
HSC201540,-123.182390424703,38.8959356455892,rep2,301.14
HSC79847,-117.854206049251,34.2599922539831,rep2,624.39
IRVC100599,-116.602394153572,34.0470333357202,rep2,869.03
IRVC100600,-116.456690592866,34.1622036046019,rep2,1327.23
IRVC15781,-116.451589953045,34.1449715986166,rep2,1242.36
JEPS104716,-121.469931075466,37.657276945403,rep2,121.32
JEPS110841,-122.291481745685,38.3849287814988,rep2,147.37
JEPS110843,-122.385421454682,38.5072161021472,rep2,135.35
JEPS110844,-122.400120224063,38.6052298504784,rep2,194.12
JEPS110845,-122.406460883805,38.584903738832,rep2,243.33
JEPS110846,-122.396718259035,38.6051636568835,rep2,191.89
JEPS110847,-122.3091760613,38.378596990262,rep2,17.48
JEPS110848,-122.528638992337,38.4962228533829,rep2,480.12
JEPS110862,-122.456333840435,38.4508180858608,rep2,195.36
JEPS111846,-122.195561705104,37.9763070068547,rep2,208.66
JEPS1487,-122.626822919117,37.9142253758032,rep2,603.13
JEPS1490,-118.493964100773,35.6146529869111,rep2,793
JEPS1494,-121.89287514034,37.2020554976237,rep2,217.07
JEPS1495,-116.502961333012,33.5725008133243,rep2,1327.42
JEPS1497,-118.038295684745,34.2000777620717,rep2,1188.31
JEPS1518,-118.000832804016,34.1691491730469,rep2,324.76
JEPS1796,-119.605272115169,36.9611223444104,rep2,191.04
JEPS1797,-121.968180499616,38.4345923765489,rep2,43.99
JEPS1803,-115.694476609474,34.7696687472677,rep2,1357.42
JEPS1805,-118.156474778102,34.2082305936608,rep2,467.23
JEPS18372,-117.236726451181,32.8369818248083,rep2,115.25
JEPS1879,-123.963993452526,41.8303011582795,rep2,637.18
JEPS1889,-116.759744950843,33.1926694409584,rep2,1200.1
JEPS1913,-119.617797971991,36.5779922324751,rep2,96.75
JEPS21155,-120.881021316772,38.445862748378,rep2,284.4
JEPS25353,-121.665899609808,37.8717438480569,rep2,24.29
JEPS2989,-122.01429441867,39.0222735419252,rep2,16.83
JEPS30298,-119.48689060394901,37.1277231294455,rep2,515.52
JEPS3117,-120.359872928849,38.071432345136,rep2,743.36
JEPS3134,-118.850497033706,36.4673861578936,rep2,493.39
JEPS3135,-116.714138363605,33.7330094179509,rep2,1683.58
JEPS3136,-122.006866958743,39.0124354474956,rep2,17
JEPS35787,-122.484370178891,38.285326406875,rep2,25.85
JEPS45200,-120.463880501549,37.6675387928106,rep2,62.07
JEPS83176,-121.539941272246,36.382814341975,rep2,643.99
JEPS85033,-122.251124590668,38.3722200247743,rep2,269
JEPS94183,-122.452333594892,39.3786225069919,rep2,577.64
JROH5546,-122.23881544078,37.4023668513723,rep2,104.16
LOB115754,-116.709915549282,33.8849199910032,rep2,1010.25
LOB115763,-117.441008305791,33.6073221485972,rep2,527.28
LOB115764,-117.453965704342,33.6072037323433,rep2,640.79
LOB115765,-117.47587731357,33.5834911137085,rep2,663.53
OBI106017,-117.332640377423,33.9619710729498,rep2,317.81
OBI106019,-120.643261006458,35.1964658779264,rep2,130.01
OBI106022,-120.007477889692,35.3412503204239,rep2,605.9
OBI106023,-119.7719784135,35.045048097242,rep2,1479.35
OBI106025,-120.328421074861,35.4737244038487,rep2,408.57
OBI106026,-120.402148913818,35.1266320308444,rep2,247.92
OBI106031,-120.432927424517,34.7890185735174,rep2,118.58
OBI106032,-120.632873685299,35.3803964959615,rep2,328.11
OBI106034,-122.696191955994,38.0612008655388,rep2,83.27
OBI106036,-123.75430879658,38.9510530462917,rep2,0
OBI106039,-120.564750138787,35.4101427220524,rep2,336.75
OBI106041,-121.072320075066,35.6726434790145,rep2,658.2
OBI106042,-120.486707713855,35.2454733037092,rep2,193.03
OBI106043,-120.933315863028,35.787511622832,rep2,336.33
OBI106044,-119.793508709977,34.5058601866301,rep2,799.57
OBI106047,-120.454377751086,35.220168640526,rep2,209.67
OBI106053,-120.909710960777,35.5463524955279,rep2,521.47
OBI106058,-116.540462633161,32.5917811761797,rep2,830.02
OBI106060,-119.586123969039,34.4826832289209,rep2,757.83
OBI106061,-120.477056041161,35.426930562282,rep2,466.18
OBI106063,-120.325244941614,35.4639038827317,rep2,427.04
PGM1097,-121.057596684635,36.1037263062959,rep2,155.79
POM126452,-116.624906004805,32.8497624228268,rep2,1125.68
POM126470,-117.310263601497,33.9396960513137,rep2,490.27
POM128992,-117.072742413822,34.0116760672505,rep2,692.68
POM13005,-116.714926595695,33.6908334333,rep2,1518.69
POM155815,-117.250022709581,33.300257417527,rep2,151.38
POM202997,-120.607206366922,35.3977685323864,rep2,300.23
POM210106,-116.527245269858,33.0785557100876,rep2,787.54
POM226856,-122.207174846474,37.4268697959534,rep2,64.39
POM229166,-117.35991444563,34.4614646947284,rep2,992.66
POM258226,-116.928799948718,33.7996965120436,rep2,506.39
POM263485,-122.461292113231,38.587906152548904,rep2,552.46
POM289745,-122.159374595368,37.4176924103384,rep2,28.87
POM289748,-119.786256542206,37.2461477274379,rep2,366.42
POM289751,-117.146073520943,33.4692295106211,rep2,363.68
POM293455,-117.288676080921,34.2494286849048,rep2,1504.41
POM296771,-117.696235818259,34.1418096170067,rep2,541.04
POM305712,-116.690414929538,33.2412434415677,rep2,866.36
POM307904,-119.271244162564,35.5034314243127,rep2,106.52
POM346565,-122.767920407505,38.9989367221783,rep2,722.56
POM347129,-117.484600133797,34.2332360184165,rep2,890.09
POM3534,-117.70738880028,34.087310649418,rep2,337.91
POM3611,-117.697136951875,34.1095119822248,rep2,418.64
POM46977,-116.785994633321,33.1905844877504,rep2,982.76
POM47079,-116.776286312136,32.7141454997134,rep2,621.17
POM48180,-116.57789306698,32.8901704187379,rep2,1211.83
POM49021,-117.186976628276,34.2376847676266,rep2,1688.54
POM65315,-122.475271008015,37.727111617171,rep2,53.33
POM6554,-117.42670676325,34.3661177944292,rep2,1226.73
POM65806,-121.957378569722,36.5093187684596,rep2,0
POM7063,-117.810974886803,34.0853082464673,rep2,304.94
POM73427,-116.595443413752,33.0737294037947,rep2,1286.38
POM97174,-118.266720524632,35.0918272008196,rep2,1355.09
POM97180,-116.444646875126,32.9002607380629,rep2,1500.98
POM97226,-116.646784324179,33.2452244974032,rep2,926.58
RSA0035444,-116.864665818191,33.3445113492931,rep2,1549.29
RSA0037197,-116.597590345427,33.5138909858236,rep2,1292.8
RSA0043192,-118.168370624667,34.2369793361411,rep2,698.5
RSA0057838,-117.69161202438,34.2126069333983,rep2,1667.25
RSA0059611,-116.518445671996,33.6816089155269,rep2,659.07
RSA0060576,-116.750545968457,33.70224012197,rep2,1177.34
RSA0070947,-118.258497043514,34.3215668212368,rep2,814.29
RSA101759,-118.744879700001,36.1413897819394,rep2,782.34
RSA113487,-121.512311754416,36.2721444494173,rep2,976.65
RSA114997,-123.813202948203,40.9119075978657,rep2,261.96
RSA120045,-122.189339957918,37.3096106352854,rep2,601.56
RSA12318,-117.169240521644,33.2635895526561,rep2,215.93
RSA124603,-120.156895808592,36.6661032690174,rep2,55.52
RSA12926,-117.453962254145,33.586318520606,rep2,764.69
RSA15266,-122.232447662409,37.4164789960737,rep2,111.17
RSA156323,-118.046548513612,34.1705958839242,rep2,301.04
RSA15640,-120.655003020455,36.4206869902253,rep2,887.88
RSA180273,-117.282824647925,33.5040663388656,rep2,625.75
RSA182182,-117.674988070493,34.166158507803,rep2,707.12
RSA191096,-118.034391029747,34.2004922293968,rep2,1074.42
RSA191996,-117.351989460345,33.4926025993267,rep2,664.5
RSA191997,-117.336531779983,33.5037996105809,rep2,660
RSA195363,-122.412779273086,38.6976063160156,rep2,182.95
RSA222969,-117.549344299572,34.1745546945857,rep2,791.48
RSA225716,-117.92570426674,34.1589868824577,rep2,309.92
RSA226234,-117.822317595458,34.15948587122,rep2,492.48
RSA233474,-117.680366408269,34.1630593625718,rep2,681.79
RSA247113,-118.031951243843,34.2078591605577,rep2,759.4
RSA250674,-117.716736698878,34.1225965625228,rep2,435.02
RSA252917,-117.765651562399,34.4623194615739,rep2,1223.08
RSA274234,-117.755103859453,36.0435198184993,rep2,1089.88
RSA276027,-117.796171301791,34.1764853975208,rep2,678.61
RSA29514,-119.440540999618,34.9805295291042,rep2,822.74
RSA29712,-117.687244551761,34.2081046840347,rep2,1474.26
RSA305715,-118.435764844698,33.3556582540437,rep2,215.56
RSA309677,-117.356309500382,34.2732947830576,rep2,1203.27
RSA3166,-117.72641173061,33.7845859942094,rep2,238.41
RSA31814,-119.309005577731,34.3831830712826,rep2,99.71
RSA329566,-116.969220254405,33.5722451109679,rep2,591.44
RSA333764,-117.268013465694,34.3380834428644,rep2,930.16
RSA336454,-117.150247309765,34.2035188022305,rep2,1559.29
RSA346564,-117.455632820878,34.206882262754,rep2,707.09
RSA346567,-117.7525544902,34.1861979174296,rep2,728.18
RSA359870,-117.364038246284,33.8054433700696,rep2,614
RSA381419,-119.262473797861,36.8996527983879,rep2,335.19
RSA40756,-122.580944048971,39.6031058407857,rep2,279.87
RSA421268,-117.795337033146,34.1601552777704,rep2,907.36
RSA421285,-118.80799514613,35.6310847364179,rep2,807.78
RSA421297,-118.035687585828,34.1874776012408,rep2,999.06
RSA421299,-118.491724214931,34.7276890105325,rep2,950.6
RSA421307,-118.558208881525,34.3127235526829,rep2,697.27
RSA421308,-118.287196835758,34.0181523645695,rep2,55.4
RSA421311,-117.721444335571,34.1320469985335,rep2,505.38
RSA421316,-118.242590913101,34.1798711700818,rep2,397.89
RSA421327,-118.439590947125,34.1369188109045,rep2,277.2
RSA421331,-117.401276280243,33.7271973740304,rep2,373.03
RSA421360,-117.432876105113,34.3289133380245,rep2,1146.02
RSA421361,-117.425309223018,34.3397400309547,rep2,1260.08
RSA421366,-117.304132977387,34.2570906257212,rep2,1335.16
RSA421368,-116.865374717146,33.4225257379353,rep2,626.11
RSA421370,-116.607421462192,33.1922832488529,rep2,1100.71
RSA421373,-119.231118323563,34.4969950603822,rep2,996.32
RSA421376,-122.582730757521,37.9232499501372,rep2,586.84
RSA421377,-118.183677543895,34.30145990146,rep2,738.31
RSA421482,-117.136982252015,34.1754807764149,rep2,1159.55
RSA421484,-118.222402350464,34.4389556788259,rep2,769.22
RSA421485,-117.219570775766,34.2590024189095,rep2,1565.37
RSA421496,-117.616445291921,34.3644247913879,rep2,1791.23
RSA421498,-116.463287201958,32.879465931108,rep2,1651.77
RSA43793,-116.899930527888,33.3462191538214,rep2,1474.73
RSA44096,-119.374421425188,34.5081011489387,rep2,633.87
RSA483609,-116.691876998965,33.6368207432612,rep2,1803.78
RSA489150,-116.417268301456,34.1458669990831,rep2,1117.45
RSA51250,-122.391966838528,37.6970086950911,rep2,2.22
RSA518016,-117.66884684898599,34.5041533741639,rep2,1022.29
RSA522735,-116.980780251805,33.4952123264143,rep2,442.69
RSA523514,-116.945404446718,33.544578063198,rep2,717.69
RSA524475,-116.954997145927,33.5097752745987,rep2,663.59
RSA554391,-117.218298081832,34.3128769501265,rep2,1586.32
RSA575409,-117.50596274776,34.2128285170472,rep2,1688.59
RSA584043,-117.716901437807,34.2126659602272,rep2,1138.26
RSA587321,-116.976766313851,33.3925561711831,rep2,1099.75
RSA588054,-118.042270292415,34.48064980844,rep2,1266.54
RSA588711,-117.4592484444,33.6506915347744,rep2,974.01
RSA588783,-117.457891136287,33.6484758850908,rep2,1037.86
RSA589117,-117.819911168283,34.4387721837652,rep2,1241.19
RSA59320,-119.421463961028,34.9997451013082,rep2,649.95
RSA597259,-117.496697113744,34.1977577068172,rep2,1303.63
RSA597821,-118.043553810149,34.4952111673486,rep2,1055.79
RSA598950,-117.835823424016,34.1747355958737,rep2,601.44
RSA603648,-121.941789674908,36.5205333859095,rep2,22.28
RSA605958,-120.287086332574,35.734002789534,rep2,346.03
RSA606291,-117.027459497733,33.6374583034259,rep2,606.02
RSA607025,-117.883386399742,34.2829602874357,rep2,786.12
RSA607224,-117.971293413394,34.3053841976516,rep2,1333.34
RSA608053,-121.531422492257,36.9265376306016,rep2,42.38
RSA608634,-117.779058842201,34.077303649794,rep2,320.54
RSA613142,-117.075432592445,33.4384654737701,rep2,380.1
RSA615,-117.685386802246,33.9006834596691,rep2,218.88
RSA645309,-117.420238766839,33.6191905053749,rep2,633.08
RSA646981,-118.238042275147,34.2116902364341,rep2,393.48
RSA652199,-117.69940872181,34.1686141743437,rep2,909.78
RSA652200,-118.063419515191,34.2187565033343,rep2,1575.33
RSA656407,-117.457673,34.2250585817098,rep2,880.14
RSA660848,-118.126369825821,34.2775516818192,rep2,1436.07
RSA662611,-117.755174659571,34.1600342494351,rep2,758.55
RSA66658,-117.664171746201,34.1717823150785,rep2,1148.74
RSA668058,-116.873599563668,33.3253036987619,rep2,1619.8
RSA673728,-116.708811160422,33.6767647766015,rep2,1575.08
RSA69060,-116.850240213572,33.2803852314959,rep2,870.43
RSA69363,-116.881802480897,33.3350762011652,rep2,1539.16
RSA699273,-117.582795987514,33.78351021732,rep2,1099.98
RSA721505,-117.661503747122,34.206350234966,rep2,1350.92
RSA730888,-118.256110101259,35.4186004790258,rep2,1382.04
RSA747646,-119.37803701278,34.9249390506668,rep2,1039.8
RSA749469,-117.654839260797,33.7315873851134,rep2,329.12
RSA75867,-118.087348166851,34.1983434510218,rep2,813.67
RSA75874,-116.933256852624,33.6239021389548,rep2,730.14
RSA75876,-123.133867752291,38.9839978318087,rep2,222.65
RSA75877,-122.564781879877,37.8439258987674,rep2,0
RSA75880,-116.77258480668,33.2455867735703,rep2,954.59
RSA75881,-117.12779673697,34.2070264519823,rep2,1731.46
RSA75883,-117.998253318708,34.3392623037721,rep2,1843.49
RSA75884,-118.506223809556,34.3260080634497,rep2,468.54
RSA771945,-117.813712283927,34.4605612759146,rep2,1198.39
RSA783108,-117.296665108839,33.9590635622116,rep2,497.75
RSA783266,-116.626801168784,33.5896032552366,rep2,1527.76
RSA783331,-117.63906962079,34.1848065378517,rep2,986.47
RSA785870,-117.811012262724,34.0761574108354,rep2,319.35
RSA785871,-117.215369574146,34.2864893470499,rep2,1488.98
RSA79215,-117.756186670956,34.1353596388484,rep2,461.92
RSA79378,-123.504310683807,40.4425570834679,rep2,874.98
RSA798418,-121.26942421964,36.0965216005653,rep2,430.56
RSA81004,-116.4375817576,34.1664492751895,rep2,1171.84
SBBG110918,-121.136315090075,35.9029999224755,rep2,306.46
SBBG113301,-121.256074625009,36.0834422071078,rep2,477.08
SBBG114359,-118.856139814485,34.6970772655571,rep2,962.65
SBBG114372,-119.426215593824,34.8926847731734,rep2,1046.77
SBBG122441,-119.23100074404,34.4131201870214,rep2,418.45
SBBG122442,-118.751835523366,34.5232337497979,rep2,455.08
SBBG122480,-118.855837594547,34.455673965166,rep2,892.62
SBBG124298,-118.886953806047,34.7442651404245,rep2,1166.8
SBBG125441,-118.042725749689,34.2829966480516,rep2,1276.2
SBBG127047,-118.085725276276,34.286776289581,rep2,1339.22
SBBG133171,-119.795707514653,34.4119306510725,rep2,0
SBBG15862,-118.241858096782,34.1241173019733,rep2,178.35
SBBG164498,-121.575032407936,36.3134124772954,rep2,1470.94
SBBG164500,-120.348592476691,34.669467281549,rep2,140.56
SBBG164505,-119.454027104795,34.9720525378457,rep2,843.62
SBBG164507,-118.543199602735,35.1845051087559,rep2,1138.28
SBBG164508,-118.565905626744,35.4276495335441,rep2,1661.33
SBBG164509,-120.614296747893,35.3335171523687,rep2,473.95
SBBG164510,-119.55942323091,37.3258188949058,rep2,1148.95
SBBG164512,-120.805214273429,36.547459383729,rep2,814.58
SBBG164515,-120.479772935605,35.0135645508343,rep2,98.13
SBBG164516,-119.974029904602,35.3036591071616,rep2,592.68
SBBG164517,-120.142249251368,35.5953382713844,rep2,629.43
SBBG164522,-120.149271185352,34.7821086580115,rep2,378.48
SBBG164525,-120.228096589607,34.4997822829329,rep2,131.44
SBBG164526,-119.650965300392,34.4599517878977,rep2,415.32
SBBG164527,-120.188821211377,34.934081160178,rep2,559.21
SBBG164529,-118.894431698979,34.5921751446656,rep2,1069.51
SBBG17321,-119.554498122446,34.4753969677631,rep2,863.87
SBBG23031,-119.979361164317,34.7401690315851,rep2,1322.39
SBBG27701,-117.181481751748,34.2475360145498,rep2,1613.45
SBBG48273,-119.708731229787,34.4186514936823,rep2,18.87
SBBG64777,-119.234965481072,34.464944030466,rep2,311.07
SBBG64792,-119.988792587736,34.7456073444436,rep2,1153.23
SBBG64807,-119.792932050383,34.5225038877386,rep2,896.35
SBBG82088,-119.931041087708,35.4210368812976,rep2,1024.35
SBBG82157,-120.015735533772,34.787053144975,rep2,940.6
SBBG82159,-119.367743396479,34.3725669863403,rep2,216.04
SBBG82202,-119.938799392491,34.7145111973674,rep2,1076.11
SBBG82204,-119.657466427115,34.7802229989481,rep2,1611.04
SBBG82469,-120.329296352083,34.6470039665978,rep2,232.65
SD00008033,-116.100485295231,32.6229263892183,rep2,1258.75
SD00008034,-116.090908916364,32.6407988241237,rep2,1080.01
SD00010429,-123.109985004133,38.3812362716516,rep2,0
SD00010457,-116.792391545126,32.892189613491,rep2,256.07
SD00010459,-116.468405406442,32.9161081125267,rep2,1624.46
SD00010464,-116.619944567036,33.2217716155853,rep2,1027.89
SD00010465,-116.517130430957,33.0908225081633,rep2,752.89
SD00010467,-116.512536683808,33.2111506828552,rep2,1254.13
SD00010469,-116.838921863359,33.0078411980948,rep2,527.98
SD00010470,-116.659834856213,33.3552208280549,rep2,1158.26
SD00010471,-116.697317934011,33.3246667000643,rep2,918.69
SD00010472,-116.891128155878,33.3285126051041,rep2,1555.6
SD00010486,-119.583958960956,37.2983033770722,rep2,1012.43
SD00010488,-117.836833527926,34.4002793029367,rep2,1416.44
SD00010489,-117.866225944766,33.9767059098173,rep2,222.09
SD00010492,-118.103242345762,34.526673654522,rep2,929.29
SD00010495,-118.73749373564,35.4898054400859,rep2,723.18
SD00010502,-118.203939366405,34.2442473845912,rep2,1089.71
SD00010507,-120.463956919654,34.7843989643482,rep2,116.17
SD00010530,-116.440152614973,32.7753108707296,rep2,1374.65
SD00010547,-116.101658143499,32.6572695230182,rep2,908.96
SD00010549,-116.556318434907,32.7751794768492,rep2,1237.13
SD00010551,-116.617137021505,32.9913340923826,rep2,1219.43
SD00010552,-116.445210510604,32.8915079800526,rep2,1696.77
SD00010554,-117.09435823412,32.5524715427636,rep2,7.14
SD00010556,-116.6402605616,32.5876743424614,rep2,577.31
SD00010557,-116.790329332394,32.7607879879368,rep2,478.32
SD00010558,-116.639934755406,32.894897314252,rep2,1105.01
SD00010560,-117.08563003421,33.292818292359,rep2,252.23
SD00010563,-116.421637796094,32.8830489331941,rep2,1784.05
SD00010564,-116.645885678838,32.9095350627131,rep2,950.33
SD00010565,-116.57456824344,32.9141124652883,rep2,1242.4
SD00010566,-116.575939986113,32.7817193606393,rep2,1220.87
SD00010567,-117.394586253254,33.4459909875332,rep2,832.72
SD00010569,-116.602375804231,32.9944455807965,rep2,1270.88
SD00010570,-116.64303856915,33.061999357643,rep2,1098.32
SD00010571,-116.778554889877,33.1341663905231,rep2,950.69
SD00010572,-116.846788050536,32.913120808772,rep2,717.82
SD00010573,-116.617106696758,33.0794804925276,rep2,1218.01
SD00010574,-116.811475987883,33.0957564073027,rep2,639.46
SD00010575,-116.865754014566,33.2756391333451,rep2,733.41
SD00010578,-116.758546023349,32.6990449306299,rep2,850.53
SD00010587,-117.03523349226,33.3553761326232,rep2,228.11
SD00010601,-116.542875063631,33.0650576862778,rep2,958.15
SD00010604,-116.583260935579,32.959826752265,rep2,1484.83
SD00010605,-116.609041500606,32.984368623113,rep2,1616.57
SD00010606,-116.508920650287,32.9474932436999,rep2,1534.49
SD00010608,-116.888557727073,33.3267458337636,rep2,1577.22
SD00010609,-117.030007975379,33.4028020362074,rep2,704.46
SD00010610,-117.227751122196,32.7230559939865,rep2,3.33
SD00010612,-116.280576899757,32.6723807860518,rep2,1082.39
SD00010614,-116.597777585537,33.2952074827759,rep2,1395.29
SD00010616,-117.253919527702,32.8327975812691,rep2,150.09
SD00010617,-116.920335053593,33.3938055504671,rep2,1071.28
SD00010618,-117.373415726337,33.4948907175387,rep2,729.19
SD00010663,-118.521668698126,34.3563880841808,rep2,477.38
SDSU06100,-119.672497090236,37.5442573389151,rep2,1201.49
SDSU06105,-116.42359027686,32.8721201568169,rep2,1788.75
SDSU06111,-116.624494059454,33.0595316339482,rep2,1178.35
SDSU06135,-116.443401139187,32.8960340691301,rep2,1715.88
SDSU06137,-117.836751183291,34.2905534757886,rep2,1063.55
SDSU06143,-123.384871990236,39.2629193966836,rep2,468.48
SDSU06149,-119.66476678159,37.5249754144477,rep2,1385.47
SDSU15375,-117.28934082855,33.3064153448635,rep2,143.28
SEINET3156484,-118.527867442477,34.3295500284034,rep2,707.11
SEINET5521018,-120.756488442031,39.2134566712576,rep2,1207.24
SEINET5521020,-121.272498981118,38.6706910282262,rep2,58.72
SEINET5521026,-121.06965273458,38.9884615185485,rep2,494.33
