ID1,ID2,Latitude,Longitude,Elevation,MAT,MWMT,MCMT,TD,MAP,MSP,AHM,SHM,DD_0,DD5,DD_18,DD18,NFFD,bFFP,eFFP,FFP,PAS,EMT,EXT,MAR,Eref,CMD,RH
RSA0042499,2014,34.46542,-117.82326,1126,15.4,25.4,6.8,18.6,225,24,113,1061.2,35,3885,1736,782,306,93,322,229,2,-15.5,44.6,-9999,1429,1205,53
RSA0011369,2013,32.6639,-116.14568,1033,15.7,24.6,8.6,15.9,417,46,61.7,533.1,23,3952,1535,700,323,82,329,247,2,-10.8,45.1,-9999,1495,1134,51
RSA0065634,2015,34.42758,-118.18402,846,15.9,25.1,8.5,16.6,340,18,76.3,1385.1,24,4029,1527,765,328,72,333,262,2,-11.6,45.6,-9999,1393,1099,55
CSUSB91438,1966,34.18466667,-117.5817778,-9999,14.2,22.6,7.6,14.9,862,46,28.1,490.8,32,3422,1860,460,330,71,337,266,6,-10.7,41.1,-9999,1173,773,63
CSUSB91439,1966,33.08,-116.64139,1159,14.8,23.5,8.3,15.2,649,59,38.2,398.2,28,3640,1725,558,329,73,336,263,3,-10.9,43.7,17.2,1326,900,58
CSUSB91440,1966,34.02444444,-117.93875,213,18.8,25.1,13.6,11.5,387,14,74.3,1758.3,6,4966,733,964,365,3,363,360,0,0,46,-9999,1407,1076,59
CSUSB91441,1965,33.83022222,-117.478,324,18.1,25.3,12.3,13,301,15,93.1,1661,9,4725,916,900,357,21,356,335,0,-4.4,46.9,-9999,1505,1218,54
CSUSB91442,1966,33.98319444,-117.3068056,274,18.4,25.9,12.2,13.7,268,16,105.9,1629.1,8,4850,886,995,356,23,355,332,0,-4.8,47.2,-9999,1526,1258,53
CSUSB91443,1966,33.94616667,-117.3796389,305,18.3,25.7,12.1,13.7,251,15,113.1,1707.7,9,4830,889,979,356,22,353,331,0,-4.8,47,-9999,1522,1271,53
CSUSB91444,1975,33.74366667,-117.1144722,543,17.8,26,11.1,14.9,287,22,96.7,1187,12,4640,1053,947,345,42,346,304,0,-8.3,47.5,-9999,1558,1276,51
CSUSB91437,1979,34.24738889,-117.2643889,1433,13.1,22.4,5.4,17,798,53,28.9,419.3,57,3111,2237,425,297,104,318,214,14,-16.2,40.5,-9999,1181,791,61
CSUSB90239,1977,34.23988889,-117.5268889,-9999,13.3,22.2,6.2,15.9,1074,48,21.7,462.6,46,3168,2125,410,309,95,324,229,14,-14.2,40.6,-9999,1178,770,61
CSUSB90327,1978,34.23988889,-117.5268889,-9999,13.3,22.2,6.2,15.9,1074,48,21.7,462.6,46,3168,2125,410,309,95,324,229,14,-14.2,40.6,-9999,1178,770,61
CSUSB90466,1976,34.23988889,-117.5268889,-9999,13.3,22.2,6.2,15.9,1074,48,21.7,462.6,46,3168,2125,410,309,95,324,229,14,-14.2,40.6,-9999,1178,770,61
DAV300345,1973,38.312739,-123.064749,-9999,12.3,14.8,8.9,5.9,871,38,25.6,387.2,22,2615,2155,44,344,40,340,300,4,-8.7,33.7,-9999,873,489,69
DAV300342,1981,39.03859,-122.74535,-9999,14.5,23.6,6.9,16.7,882,40,27.7,596.2,36,3520,1857,555,317,87,322,235,8,-13.4,43.3,-9999,1245,878,56
DAV300406,2000,38.492222,-121.686667,12,16.6,24.5,8.1,16.4,498,23,53.4,1077.2,23,4238,1352,819,347,39,345,306,2,-9.1,43.8,-9999,1334,1024,57
AHUC100006,1949,38.038573,-120.456538,305,16,25.9,7.6,18.3,777,52,33.5,497.5,29,4067,1575,847,332,65,334,269,5,-12.1,44.9,-9999,1322,915,57
DAV300374,2007,38.588833,-122.124167,703,14.3,22.3,7.5,14.8,895,35,27.1,630.5,33,3433,1821,448,340,52,342,290,7,-9.5,40.8,16.2,1117,775,64
DAV300375,2008,35.30720986,-119.9862307,591,15.3,24.1,8,16.1,234,15,108.3,1655,27,3792,1642,642,308,95,320,225,1,-14.8,44.8,-9999,1441,1207,50
DAV300335,1972,38.6151,-122.4282,-9999,15.2,23.1,8,15.2,962,35,26.2,662.3,27,3727,1614,561,334,62,335,273,6,-10.9,42.8,-9999,1256,872,57
DAV300324,2006,38.8625,-122.358639,467,15.9,25.3,8.1,17.3,684,31,37.9,805.6,27,4012,1558,786,341,54,342,288,4,-9.4,43.7,-9999,1282,947,59
DAV300401,2011,38.749444,-121.024444,305,15.9,25.2,7.8,17.3,782,54,33.1,468.5,27,4008,1540,762,340,50,339,289,4,-10.3,43.6,-9999,1271,879,59
DAV300397,2002,37.866667,-121.883333,890,14.6,21.9,8.1,13.9,640,29,38.4,762.6,28,3521,1715,453,350,29,353,324,4,-7.5,41.2,18.3,1104,796,66
DAV300400,2012,38.561667,-122.403333,388,14.9,22.5,8.1,14.5,992,37,25.1,605,27,3630,1651,501,340,54,341,287,6,-9.5,41.9,-9999,1209,832,60
DAV300325,1962,38.72944444,-121.3972222,-9999,16.7,25.4,8.1,17.3,575,39,46.4,653.1,23,4290,1354,872,349,34,345,311,2,-8.2,43.3,-9999,1290,947,60
DAV300328,1995,38.616667,-122.383333,175,15.5,23.5,8,15.5,843,31,30.2,767.3,26,3833,1559,613,332,64,333,268,5,-11.5,43.5,-9999,1295,920,55
DAV300331,1975,33.7627,-117.4655,335,18.3,25.9,12.4,13.5,296,16,95.6,1604,8,4817,900,974,357,20,357,336,0,-4.3,47.6,-9999,1539,1254,53
DAV300366,1958,37.66423,-120.46039,-9999,16.8,26.1,7.7,18.5,377,21,71.1,1258.6,25,4323,1402,938,344,44,341,297,2,-9.6,43.9,-9999,1337,1043,59
DAV300367,1962,39.598253,-121.557489,-9999,16.5,26.2,8.3,17.9,1091,76,24.3,343.8,23,4229,1435,890,346,41,344,303,5,-9.4,43.7,-9999,1245,801,60
DAV300368,1952,33.78999,-117.22652,443,17.9,25.9,11.2,14.7,267,20,104.6,1319.4,11,4687,1015,959,344,43,345,302,0,-8.4,47.3,-9999,1574,1309,50
DAV300369,1945,38.5017,-122.02626,-9999,16.5,24.8,8.4,16.4,644,22,41.2,1129,22,4209,1375,813,343,47,341,294,3,-9.9,43.9,-9999,1349,1011,56
DAV300371,1964,34.0457,-116.6202,-9999,17.2,26.7,9.5,17.2,282,28,96.7,961,19,4483,1296,1005,342,50,343,292,1,-8.7,45,-9999,1475,1218,55
DAV300372,1993,35.212387,-118.545448,1676,12.5,22.7,4.6,18.1,288,24,78.2,952.8,72,2971,2418,416,307,88,320,232,7,-15.3,39,18.1,1050,816,67
DAV300334,1974,35.440416,-120.287907,-9999,15.2,23.5,8.2,15.3,389,21,64.8,1124.6,25,3758,1606,579,308,94,317,223,2,-15.3,45.5,-9999,1484,1167,47
DAV300339,1922,34.37064,-117.31236,-9999,15.7,25.2,7.6,17.6,279,20,92.3,1229.1,28,3971,1604,767,320,78,329,251,2,-13.6,44.2,-9999,1400,1140,55
DAV300338,1961,34.193742,-117.676792,762,16,24.3,9.8,14.4,702,31,37.1,781.1,18,4037,1405,679,340,58,343,285,2,-9,44,-9999,1340,920,57
DAV300340,1933,33.98152,-117.29485,-9999,18,25.9,11.7,14.1,293,22,95.5,1181.3,10,4690,988,936,356,23,356,333,0,-4.7,46.7,-9999,1470,1189,56
DAV300344,1993,35.207474,-119.866929,-9999,15.1,24.2,7.8,16.4,207,13,121.5,1840.2,28,3747,1686,631,302,100,317,216,1,-15.6,44.8,-9999,1459,1253,49
DAV300346,1945,34.4575,-119.6915,305,15.6,20.3,12.1,8.3,549,14,46.6,1423.7,10,3800,1252,321,360,12,360,348,1,-3.1,40.7,-9999,1175,820,63
DAV300347,1950,34.9712,-119.4556,-9999,14.9,23.4,8.3,15.1,215,12,116.2,1901.4,27,3664,1681,551,315,86,323,237,1,-13.3,43.6,-9999,1390,1175,52
DAV300348,1980,39.1,-122.4955556,-9999,15.1,24.7,7.2,17.5,908,44,27.6,554.9,34,3738,1760,684,336,63,340,277,7,-9.9,42.5,-9999,1180,828,62
DAV300349,1967,37.619072,-121.864916,-9999,15.4,21.6,8.9,12.6,494,21,51.4,1027.8,20,3765,1460,473,349,35,351,316,2,-8.6,41.9,-9999,1214,888,60
DAV300350,1965,39.156849,-121.635633,-9999,16.7,25.9,7.8,18.2,560,32,47.8,818.6,25,4305,1394,921,344,45,338,293,3,-9.8,43.9,-9999,1314,975,58
DAV300354,1967,38.52235,-122.21685,168,16.1,24.2,8.6,15.7,646,25,40.4,977.4,22,4048,1436,714,343,46,343,296,3,-9.4,43.8,-9999,1295,952,57
DAV300383,1993,38.436744,-122.514134,-9999,14.5,21.1,8.5,12.6,1144,46,21.4,460.2,25,3484,1675,398,348,40,350,310,6,-6.9,40.9,-9999,1135,742,63
DAV300390,1975,38.71519,-123.454453,-9999,12,14.4,8.9,5.5,954,53,23.1,273.1,23,2504,2252,37,344,39,339,300,4,-8.1,32.9,-9999,829,422,71
DAV300389,1988,38.426644,-122.558797,-9999,14.8,20.7,8.8,12,1089,42,22.7,491.1,22,3554,1584,387,348,39,349,309,5,-7.6,41.3,-9999,1178,780,61
DAV300388,1998,38.638058,-122.681057,110,15.2,21.9,8.6,13.3,1000,38,25.2,572.2,22,3729,1521,491,339,57,338,282,4,-9.7,42.5,-9999,1277,876,55
DAV300387,1993,38.442184,-122.527836,366,14.9,21.3,8.8,12.6,1094,43,22.7,500,23,3599,1588,431,349,40,351,311,5,-6.9,41.4,-9999,1173,781,61
DAV300395,1962,34.27027,-117.18365,1585,12.2,21.4,4.8,16.6,707,50,31.5,424.4,69,2858,2437,335,283,116,312,195,17,-17.8,40,-9999,1173,801,59
DAV300394,1978,34.512875,-118.236764,988,16.1,25.2,8.7,16.5,301,16,86.6,1612.1,23,4083,1493,783,341,53,343,291,1,-9.2,44.9,-9999,1317,1052,60
DAV300393,1993,34.188765,-117.273261,600,17.6,26.1,10.8,15.4,597,33,46.2,798.1,13,4574,1112,938,346,42,346,305,1,-7.9,46.5,-9999,1493,1086,53
DAV300392,1974,34.167795,-117.68615,732,16.8,24.5,11,13.5,632,30,42.5,817.7,13,4287,1190,735,353,31,354,323,1,-5.5,44.5,-9999,1341,936,59
DAV300391,1990,39.049172,-121.065829,366,15.6,25,7.7,17.2,839,54,30.5,463.4,29,3895,1622,724,330,66,332,265,5,-12.1,43.7,-9999,1264,858,57
DAV300404,1971,34.201929,-117.5519,-9999,13,21.9,5.9,16,1025,55,22.4,399.6,52,3064,2221,383,309,96,325,229,16,-14.2,39.9,19.5,1117,713,64
DAV300402,2006,38.631944,-120.722222,665,15.1,24.8,7,17.7,973,73,25.8,340.7,35,3747,1763,690,325,74,329,256,7,-12.8,44.5,-9999,1272,832,57
DAV300403,2007,38.540278,-120.840833,302,15.9,25.2,7.7,17.4,762,50,33.9,506.2,28,3994,1559,762,337,56,337,281,4,-10.9,43.4,-9999,1303,907,57
DAV300399,1993,38.437955,-122.498336,381,14.9,21.8,8.6,13.2,1061,41,23.5,533.2,24,3620,1600,458,348,43,350,308,5,-6.9,41.6,-9999,1185,803,61
DAV300405,1995,38.433333,-122.166667,250,16.1,24.2,8.7,15.6,709,27,36.9,888.9,22,4070,1421,722,347,40,346,306,3,-9,43.6,-9999,1281,937,59
DAV300407,1995,39.083333,-120.883333,400,15.7,25.4,7.7,17.7,1080,73,23.8,349.6,29,3953,1632,786,327,73,331,258,6,-12.3,45.5,-9999,1284,826,56
DAV300384,2013,38.999722,-122.803333,562,14.1,23.1,6.7,16.4,1084,48,22.2,481.5,39,3388,1940,495,316,89,321,232,11,-13.3,42.8,12.5,1223,829,56
DAV300364,2013,39.228333,-121.776667,272,16.4,26.1,7.9,18.2,638,37,41.4,709.4,25,4183,1462,864,341,49,338,289,3,-11,43.5,-9999,1284,936,58
DAV300385,1975,38.799444,-122.830833,701,14.3,22.3,7.8,14.5,1384,59,17.6,376.7,31,3441,1813,456,343,50,347,296,9,-8.1,40.4,12.9,1056,645,67
DAV300361,1975,38.830833,-122.768889,945,14,22.7,7.1,15.6,1644,67,14.6,339.9,38,3348,1954,475,336,62,342,280,16,-9.4,40.6,14.1,1058,639,66
DAV300363,2006,38.578333,-122.460556,526,14.5,22.1,8,14.1,1062,42,23.1,523.2,28,3500,1731,447,343,51,344,294,6,-8.5,41,-9999,1148,768,62
DAV300360,1975,38.840278,-122.627222,579,14.9,24,7.5,16.5,970,41,25.7,579.6,32,3660,1756,612,329,72,331,259,7,-11.6,43.4,-9999,1223,850,58
DAV300386,1975,38.374167,-122.281111,61,15.6,21.9,8.8,13.1,690,24,37.1,902.4,20,3853,1418,516,347,41,346,305,3,-8.6,41.9,-9999,1247,896,58
DAV300378,1975,38.845556,-122.938889,610,14.6,22.3,8.1,14.1,1205,53,20.4,423.6,27,3516,1729,463,344,48,346,297,7,-7.7,41.1,-9999,1110,709,64
DAV300359,1974,38.799444,-122.830833,701,14.3,22.3,7.8,14.5,1384,59,17.6,376.7,31,3441,1813,456,343,50,347,296,9,-8.1,40.4,-9999,1056,645,67
DAV300362,1931,38.073889,-122.926944,-9999,12.9,15.2,9.5,5.7,811,39,28.3,386,19,2829,1957,59,353,25,350,325,3,-6.4,33.6,-9999,887,517,70
DAV300358,1975,38.838333,-122.769722,792,14.1,22.9,7.2,15.7,1592,65,15.2,352.4,36,3403,1910,493,336,62,342,281,14,-9.4,40.9,-9999,1078,656,65
DAV300357,1954,39.003333,-123.0875,240,15,23,8,14.9,969,46,25.8,500.2,26,3675,1631,534,330,73,329,256,5,-10.6,43.9,-9999,1297,893,54
DAV300379,1977,38.75949316,-122.2648256,137,16.1,24.6,8.5,16.1,663,25,39.5,999,23,4072,1448,750,340,55,342,287,3,-9.6,44.4,-9999,1312,966,56
DAV300356,1980,34.766905,-118.857918,-9999,13.6,22.9,6,16.9,344,20,68.6,1156.6,47,3257,2094,469,293,104,312,208,4,-17,43.2,-9999,1315,1037,54
DAV300355,2015,38.754721,-122.294593,242,16,24.8,8,16.8,699,26,37.1,945.6,26,4017,1518,756,335,62,336,275,4,-10.8,44.4,-9999,1321,972,56
DAV300381,1997,38.33333333,-123.1666667,24,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
BSCA0946,1969,33.33027,-116.89894,-9999,14.9,24,8.1,16,607,54,41,441.9,31,3682,1758,624,330,72,335,263,4,-10.9,42.5,-9999,1249,853,62
BSCA4977,2004,32.94222,-116.57278,-9999,12.9,21.8,6.1,15.7,768,63,29.8,346.8,51,3036,2234,368,296,108,314,206,11,-15.9,41.7,-9999,1240,818,58
BSCA0944,2004,32.942222,-116.57278,-9999,12.9,21.8,6.1,15.7,768,63,29.8,346.8,51,3036,2234,368,296,108,314,206,11,-15.9,41.7,-9999,1240,818,58
BSCA0942,2003,32.93194,-116.49333,-9999,13.3,22.2,6.2,16,663,63,35.1,355,48,3153,2154,412,296,109,314,206,8,-15.8,42.3,-9999,1294,880,56
BSCA0941,2003,32.995,-116.53667,-9999,13.6,22.5,6.6,15.9,696,64,33.9,354.5,44,3258,2066,449,308,97,321,224,8,-14.6,42.1,-9999,1267,852,58
BSCA0945,1985,33.35175,-116.55051,-9999,14,23.1,7,16.1,444,68,54.1,342,40,3406,1973,520,314,89,328,238,4,-13.9,41.4,-9999,1243,893,60
UCR0077031,1973,34.22333,-117.67972,1463,13.9,22.7,7.2,15.4,832,42,28.7,535.9,38,3339,1969,463,325,77,333,256,8,-11.7,40.7,-9999,1149,762,64
UCR0077033,1965,34.31222,-117.84139,762,15,24.2,7.9,16.3,846,39,29.5,621.2,31,3697,1752,634,319,88,330,243,6,-12.3,43.3,-9999,1314,894,57
UCR0077089,1973,33.825,-117.41667,244,18,25.5,12.3,13.2,281,14,99.6,1781,9,4719,926,903,356,24,356,332,0,-5,47.4,-9999,1522,1246,53
UCR0077088,1964,33.84528,-116.8175,1372,14.8,23.6,8.3,15.3,510,59,48.7,396.6,29,3645,1736,574,319,84,330,246,3,-13,43.2,-9999,1328,937,56
UCR0077106,1974,34.03333,-116.86056,1524,11.9,20.7,5.2,15.5,613,68,35.8,303.6,67,2740,2489,278,250,135,298,163,14,-21.4,41,-9999,1271,865,51
UCR0077086,1976,33.98333,-116.8,1372,14.9,23.6,8.3,15.4,535,55,46.6,429.6,28,3675,1714,583,324,77,331,255,3,-12.3,43.1,19.5,1312,930,57
UCR0077082,1980,33.57944,-116.59583,1433,14.2,23.2,7.4,15.8,397,59,61,395.3,37,3449,1912,520,306,101,324,223,3,-15.1,43,-9999,1322,979,55
UCR0077083,1967,33.48333,-117.05,381,17.9,25.5,12,13.5,383,22,72.8,1153,9,4664,974,894,352,30,352,323,0,-6,46.9,-9999,1516,1177,53
UCR0070268,1968,33.73722,-116.77194,1463,14.6,23.3,8,15.2,516,61,47.6,382.5,31,3563,1797,542,318,86,329,243,3,-13.3,42.8,18.8,1310,921,57
UCR0077081,1970,33.56833,-116.5275,1220,14.9,24,7.6,16.4,344,59,72.3,405.6,33,3679,1783,636,315,90,328,239,2,-13.9,42.9,-9999,1353,1054,56
UCR0077098,1980,33.80361,-117.355,625,17.7,25.7,11.8,13.9,308,24,90.1,1071,10,4618,1022,897,358,20,358,338,0,-4.2,47.2,16.4,1468,1179,56
UCR0077107,1976,33.96667,-117.325,274,18.4,25.9,12.1,13.7,261,16,108.8,1662.7,9,4835,893,987,355,24,353,329,0,-5.1,47.2,-9999,1529,1267,53
UCR0077145,1976,34.20222,-117.48611,1433,14.3,22.9,7.3,15.6,1048,51,23.1,447.9,35,3456,1873,499,331,69,337,268,8,-10.7,41.4,-9999,1178,772,64
UCR0077148,1971,34.10167,-117.01083,1037,14.8,23.6,8,15.6,550,55,45.1,426.2,29,3636,1739,567,309,94,324,230,3,-14.5,43.6,-9999,1377,975,53
UCR0077149,1970,34.2175,-117.46139,884,16.4,24.7,9.9,14.8,812,40,32.5,617.9,17,4169,1331,742,351,36,352,316,2,-6.2,44.2,-9999,1325,912,60
UCR0077159,1968,34.01167,-116.985,1098,15.7,24.5,9.2,15.3,527,56,48.9,440.2,22,3950,1509,679,335,62,340,279,2,-10.1,44.3,-9999,1369,977,57
UCR0077160,1968,34.23278,-117.47333,915,16.1,24.5,9.5,15,818,38,31.9,641.7,19,4073,1404,711,346,45,348,303,2,-7.5,44,-9999,1325,912,59
UCR0077165,1973,34.24333,-117.26333,1829,11.4,20.6,4,16.7,911,58,23.5,354.2,88,2623,2667,267,294,103,316,214,33,-16.7,37.5,19.2,980,613,69
UCR0077184,1981,35.45889,-120.335,423,15.1,23.1,8.2,14.9,439,21,57.3,1080.6,25,3716,1601,534,308,95,314,219,2,-15.2,45.4,-9999,1492,1153,46
UCR0077190,1983,35.26389,-120.28417,506,16.3,24.6,9.4,15.2,660,27,39.9,901.9,19,4123,1387,740,340,54,343,288,2,-9.2,44.1,-9999,1356,959,57
UCR0077193,1975,34.45878,-119.64953,412,15.6,20.6,11.8,8.9,595,16,42.9,1254.7,11,3788,1278,340,359,15,359,344,1,-3.4,41,-9999,1187,827,63
UCR0077192,1967,34.57806,-119.95667,229,16.5,22.7,11.2,11.4,527,14,50.2,1653.2,12,4137,1181,583,345,45,344,300,1,-8.2,44.9,-9999,1467,1081,51
UCR0077205,1967,36.96722,-119.35361,412,16.6,27.5,7.4,20.2,605,32,43.9,850.5,29,4290,1538,1019,325,75,329,254,4,-13.3,45.8,-9999,1418,1036,54
UCR0077206,1983,40.89553,-123.77347,823,12.3,20.6,5.8,14.8,2234,205,10,100.5,55,2809,2359,288,306,104,321,218,36,-13.5,41.6,-9999,1058,515,60
UCR0077034,1974,34.32861,-118.12167,976,15.8,24.6,9.1,15.4,628,26,41.1,950,22,3975,1511,704,341,53,344,291,2,-8.9,44,-9999,1308,930,60
UCR0077087,1985,33.89167,-116.69167,489,18.6,27.7,10.8,16.9,314,32,90.9,860.1,12,4945,1024,1228,341,50,341,291,0,-9.2,46.7,-9999,1614,1305,50
UCR0077074,1988,33.75083,-117.45611,381,18.3,26,12.2,13.8,293,17,96.5,1510.5,9,4801,923,981,357,22,356,334,0,-4.7,47.7,-9999,1546,1264,53
UCR0077050,1980,33.80361,-117.355,625,17.7,25.7,11.8,13.9,308,24,90.1,1071,10,4618,1022,897,358,20,358,338,0,-4.2,47.2,16.4,1468,1179,56
UCR0077150,1993,34.025,-116.98333,979,15.9,24.8,9.3,15.5,503,54,51.5,461,21,4019,1475,716,330,70,337,266,2,-11.1,45.1,-9999,1427,1036,54
UCR0077151,1992,34.025,-116.99167,1009,16,24.8,9.4,15.4,508,54,51.3,462.3,20,4042,1454,721,335,63,340,277,2,-10.3,44.9,-9999,1408,1019,55
UCR0077162,1993,34.3,-117.21667,1524,12.9,22.1,5.3,16.7,555,48,41.2,464,59,3050,2273,393,297,105,318,213,10,-16,40.4,17,1183,831,60
UCR0077163,1988,34.34639,-117.27639,976,15.9,25.4,7.6,17.8,271,23,95.6,1117.3,28,4028,1579,801,318,79,327,248,2,-13.9,44.5,-9999,1428,1168,53
UCR0077164,1965,34.28278,-117.33139,1524,13.6,22.1,6.7,15.5,914,56,25.9,392.8,41,3254,2020,412,331,65,338,273,10,-11.1,39.9,16.9,1111,726,66
UCR0077137,1975,34.05667,-116.395,1341,15.3,24.9,7.7,17.1,248,45,102.2,556.7,31,3846,1695,719,313,87,324,236,2,-14.2,43,-9999,1384,1138,55
UCR0077166,1988,34.18611,-116.43167,1128,16.5,26.6,8,18.7,207,32,128.5,840,26,4264,1494,957,324,74,328,254,1,-12.8,44.4,-9999,1439,1232,55
UCR0077177,1951,32.97722,-116.57917,-9999,12.8,21.7,5.9,15.8,815,68,28,316.6,53,2994,2272,358,295,108,314,206,12,-16.2,41.4,-9999,1220,788,59
UCR0077004,1950,34.97139,-119.45583,823,14.9,23.4,8.3,15.1,215,12,116.1,1901.7,27,3663,1681,550,315,86,323,237,1,-13.3,43.6,-9999,1390,1175,52
UCR0077202,1967,39.15,-122.43,396,16.2,26.3,7.7,18.6,613,31,42.8,838.1,28,4134,1543,888,333,64,336,272,4,-11.2,44.3,-9999,1330,1002,56
UCR0077038,1996,34.78567,-118.63333,915,15.9,27.1,6.4,20.7,262,20,98.7,1349.6,38,4079,1727,956,301,91,313,223,2,-17.1,46.2,-9999,1419,1168,53
UCR0077169,1996,34.09167,-116.95833,1341,12.1,20.9,5.2,15.7,610,70,36.2,298.4,65,2786,2447,291,257,132,301,169,13,-20.5,40.7,-9999,1260,851,52
UCR0077093,1997,33.96667,-117.32222,427,18.1,25.8,11.8,14,274,19,102.2,1331.6,10,4730,958,948,355,24,354,330,0,-5.1,47,-9999,1493,1222,54
UCR0077002,1997,34.9355,-119.11933,1220,14.5,23.7,7.3,16.3,298,15,82.1,1581.9,35,3540,1853,564,324,77,332,255,2,-12.6,41.4,15.5,1221,956,61
UCR0077189,1997,35.38,-120.10667,549,15.7,24.5,8.5,16,238,14,108.2,1787.2,24,3938,1544,699,320,82,328,246,1,-13.3,45.3,-9999,1440,1204,51
UCR0077188,1997,35.14667,-119.77167,610,15.4,24.5,8,16.5,193,11,131.3,2294.5,27,3835,1627,668,311,91,322,231,1,-14.4,44.7,-9999,1445,1252,50
UCR0077094,1997,33.59,-117.02333,488,18.1,26.3,11.6,14.6,326,23,86.2,1129.5,10,4748,990,996,348,38,349,311,0,-7.4,47.9,-9999,1599,1289,50
UCR0077041,1993,36.42417,-121.88833,300,13.4,17.3,9.7,7.6,709,29,33,601.3,19,3032,1827,115,342,54,341,287,2,-8.2,36.8,-9999,1039,652,64
UCR0077035,1995,34.33333,-118.51667,457,17.8,25.2,12.3,12.9,460,15,60.6,1674.7,9,4644,958,864,363,9,362,353,0,-2,45.5,-9999,1385,1051,60
UCR0077036,1967,34.42111,-118.53167,366,17.7,25,12,13,409,14,67.8,1832.5,10,4587,992,842,357,21,355,334,0,-4.5,46.4,-9999,1454,1131,55
UCR0077085,1996,33.98333,-116.85833,915,16.4,25.3,9.7,15.6,503,51,52.5,495.4,19,4181,1380,790,334,65,339,274,1,-10.6,45.9,-9999,1460,1067,53
UCR0077084,1995,33.9,-116.66667,335,19.9,29.3,11.5,17.8,269,26,111,1114,9,5419,842,1522,349,37,345,308,0,-7.1,47.9,-9999,1676,1407,50
UCR0077080,1995,33.93222,-117.18028,579,17.7,25.7,11.2,14.6,310,23,89.1,1111.5,11,4591,1063,910,349,37,349,312,0,-7.3,46.6,-9999,1503,1209,53
UCR0077079,1996,33.625,-117.25,439,18.2,26.1,11.8,14.3,267,15,105.4,1781.2,10,4773,960,989,351,32,351,318,0,-6.4,47.8,-9999,1586,1339,51
UCR0077077,1997,33.74167,-117.44167,370,18.4,26.1,12.4,13.7,294,16,96.4,1601.9,8,4845,897,1003,358,20,357,338,0,-4.3,47.7,-9999,1547,1265,53
UCR0077078,1993,33.71667,-117.10417,466,18.1,26.2,11.3,14.9,272,19,103.2,1365.4,11,4733,1003,993,344,43,345,302,0,-8.5,47.8,-9999,1597,1325,50
UCR0077076,1995,33.8,-117.1,579,17.8,26,11.2,14.8,307,25,90.5,1046.9,12,4633,1058,945,349,36,349,313,0,-7.2,47,-9999,1526,1233,53
UCR0077075,1994,33.975,-117.29167,-9999,17.9,25.8,11.7,14.2,292,22,95.4,1165.5,10,4665,1001,928,356,24,356,332,0,-4.8,46.7,-9999,1466,1186,56
UCR0077144,1997,34.04167,-117.45,-9999,18.2,25.4,12.1,13.3,372,18,75.9,1440.4,9,4781,900,941,358,19,356,337,0,-4.1,46.5,-9999,1492,1167,55
UCR0077146,1994,34.17611,-117.53694,610,17.1,25,10.8,14.3,703,35,38.5,718.2,13,4385,1166,809,349,40,350,310,1,-6.8,45.4,-9999,1422,994,56
UCR0077153,1996,34.28444,-117.40389,1341,13.8,22.6,6.7,15.9,783,46,30.4,491.5,41,3312,2005,458,314,91,327,236,8,-13.6,41.2,-9999,1221,832,60
UCR0077152,1995,34.31917,-117.42278,1150,15,23.7,7.7,16,558,33,44.9,713.8,29,3708,1703,605,329,71,335,264,3,-11.3,42.4,-9999,1269,909,60
UCR0077154,1994,34.24778,-117.31778,1525,13.1,22.3,5.7,16.5,904,56,25.6,395.5,53,3124,2198,414,305,98,321,224,14,-15.1,40.5,19.1,1168,770,62
UCR0077155,1995,34.31917,-117.42278,1150,15,23.7,7.7,16,558,33,44.9,713.8,29,3708,1703,605,329,71,335,264,3,-11.3,42.4,-9999,1269,909,60
UCR0077157,1995,34.03917,-117.44028,366,18.2,25.5,12.1,13.4,371,18,76,1394.8,9,4780,903,943,358,19,356,337,0,-4.1,46.5,-9999,1491,1166,55
UCR0077158,1995,34.42167,-117.45139,1134,15,24.5,6.8,17.7,316,25,79.3,989.4,35,3743,1768,672,310,89,324,235,3,-14.9,43.2,-9999,1359,1085,55
UCR0077161,1994,33.96667,-116.8,917,16.8,25.6,10,15.6,454,46,59,561.5,17,4321,1295,849,340,54,342,288,1,-9.4,45.7,-9999,1458,1094,54
UCR0077116,1994,34.26917,-117.4625,823,16.4,24.8,9.7,15.1,664,33,39.7,751.3,17,4153,1350,741,345,46,347,302,2,-7.7,44.5,-9999,1355,955,58
UCR0077115,1994,34.20833,-117.41583,707,17.5,25.4,11.5,13.9,692,36,39.8,702.7,11,4537,1068,866,359,17,360,343,1,-3.2,45.4,-9999,1390,978,59
UCR0077181,1995,33.41028,-116.95833,976,16.2,24.9,9.9,14.9,445,41,58.9,605.7,19,4116,1399,746,338,61,342,281,1,-9.6,45,-9999,1423,1069,55
UCR0077183,1971,33,-116.83333,390,17.3,24.2,11.8,12.4,388,21,70.3,1179.2,10,4442,1049,753,346,43,347,305,0,-7.2,46.1,-9999,1535,1174,51
UCR0077003,1982,35.72917,-118.54944,1768,10.6,20.6,2.7,17.9,761,52,27,400.5,122,2414,2955,246,250,129,297,168,46,-21.4,38.4,-9999,1073,720,60
