ID1,ID2,lat,long,el
SD00010661,2013,34.83282,-115.64653,1160
SD00010436,2011,33.39447,-116.68579,1275
SD00010474,2013,38.56861,-120.84611,262
SD00010619,2010,32.72604,-116.94038,125
SD00010515,2015,32.85686,-116.42813,1831
SD00010528,1990,33.003660000000004,-117.27198,15
SD00010527,2008,33.00921,-117.24916,6
SD00010526,2017,32.68267,-116.69306,700
SD00010524,1994,32.80635,-116.54912,1151
SD00010525,1994,32.76818,-116.54245,1185
SD00010523,1993,33.1151,-116.58333,1606
SD00010522,1993,33.13311,-116.58407,1603
SD00010521,2017,33.38229,-117.28723,245
SD00010520,2011,32.8447,-116.4486,1785
SD00010519,2010,32.72141,-116.93084,203
SD00010518,2012,33.105,-116.86028,280
SD00010517,2010,33.20222,-116.81806,860
SD00010516,2010,32.722,-116.4687,1005
SD00010435,2014,33.21246,-116.46545,1021
SD00010434,2009,33.3111,-116.6421,1094
SD00010433,2012,33.12596,-116.5638,980
SD00010432,2015,33.22449,-116.47383,1109
SD00010431,2009,33.2131,-116.583,1097
SD00010513,2008,33.12421,-117.0055,217
SD00010512,2009,33.14194,-116.6025,1549
SD00010514,1994,33.12723,-116.51955,764
SFV112659,1995,34.3,-118.15,915
SFV112672,2002,34.22769444,-118.322,532
SFV112679,2003,34.20333333,-118.2647222,823
SFV112654,2003,34.225,-118.321,564
SFV112664,2002,38.94,-122.91,460
SFV112665,1958,34.32,-118.51,450
SFV112666,1962,34.25,-118.19,793
SFV112667,1961,34.09,-118.61,245
SFV112660,1975,34.37,-118.44,564
SFV112678,1998,34.26666667,-118.1416667,976
SFV112652,1965,38.63,-122.35,150
SFV112653,1974,38.61,-122.41,207
SFV112662,1995,34.89,-119.36,1400
SFV112663,1998,34.91,-119.4,1300
SFV112677,1999,35.91666667,-119.4083333,800
SFV112658,1974,34.32,-118.31,660
SFV112671,1958,34.32,-118.57,945
SFV112668,1994,34.24,-118.02,950
SFV112669,1962,34.44,-118.37,610
SFV112661,1962,39.6,-121.5,
SFV112670,1978,34.22,-118.31,610
SFV112674,1961,39.4,-123.4,525
SFV112655,1965,39.18,-121.63,20
SFV112656,1962,38.51,-121.26,38
SFV112675,1961,34.09,-118.61,245
SFV112676,1962,34.26,-117.17,1585
SFV112657,1993,35.23,-119.9,585
SFV112651,1995,35.19,-119.91,800
SFV112673,2001,34.19525,-118.2065833,457
IRVC100601,2004,34.13917,-116.45278,1113
IRVC100598,2004,34.14722,-116.45694,1256
IRVC100600,2005,34.14472,-116.45222,1250
RSA0093734,2010,34.91889,-118.64028,1613
RSA0073978,2010,32.726,-116.9404,125
RSA0068234,2012,38.54139,-120.84472,270
RSA0073849,2015,35.57886,-118.23388,1028
RSA0036743,1998,34.17,-116.43,1250
RSA0043195,2010,34.1619444,-116.9633333,1571
RSA0043194,1995,34.325,-117.4227778,1067
RSA0073853,2015,35.54837,-118.04398,1203
RSA0036099,1935,34.264,-117.3371,1270
RSA0067586,2014,35.64018,-118.18436,1222
RSA0043164,2012,34.08484,-116.97716,1616
RSA0043193,2010,34.16404,-116.94995,1553
RSA0094763,2015,34.1309667,-116.4915,1148
RSA0049807,2014,34.50565,-117.06247,1225
RSA0059611,1917,33.6698,-116.5157,762
RSA0060576,1984,33.6982,-116.7528,1219
RSA0003798,1906,34.473101,-117.124596,
RSA0077591,2011,34.9021,-119.3897,1372
RSA0003800,1882,34.152867,-118.121454,
RSA0022321,2011,34.14308,-116.50302,1338
RSA0093736,2010,34.91,-118.63167,1442
RSA0042499,2014,34.46542,-117.82326,1126
RSA0011369,2013,32.6639,-116.14568,1033
RSA0065634,2015,34.42758,-118.18402,846
CSUSB91438,1966,34.18466667,-117.5817778,
CSUSB91439,1966,33.08,-116.64139,1159
CSUSB91440,1966,34.02444444,-117.93875,213
CSUSB91441,1965,33.83022222,-117.478,324
CSUSB91442,1966,33.98319444,-117.3068056,274
CSUSB91443,1966,33.94616667,-117.3796389,305
CSUSB91444,1975,33.74366667,-117.1144722,543
CSUSB91437,1979,34.24738889,-117.2643889,1433
CSUSB90239,1977,34.23988889,-117.5268889,
CSUSB90327,1978,34.23988889,-117.5268889,
CSUSB90466,1976,34.23988889,-117.5268889,
DAV300345,1973,38.312739,-123.064749,
DAV300342,1981,39.03859,-122.74535,
DAV300406,2000,38.492222,-121.686667,12
AHUC100006,1949,38.038573,-120.456538,305
DAV300374,2007,38.588833,-122.124167,703
DAV300375,2008,35.30720986,-119.9862307,591
DAV300335,1972,38.6151,-122.4282,
DAV300324,2006,38.8625,-122.358639,467
DAV300401,2011,38.749444,-121.024444,305
DAV300397,2002,37.866667,-121.883333,890
DAV300400,2012,38.561667,-122.403333,388
DAV300325,1962,38.72944444,-121.3972222,
DAV300328,1995,38.616667,-122.383333,175
DAV300331,1975,33.7627,-117.4655,335
DAV300366,1958,37.66423,-120.46039,
DAV300367,1962,39.598253,-121.557489,
DAV300368,1952,33.78999,-117.22652,443
DAV300369,1945,38.5017,-122.02626,
DAV300371,1964,34.0457,-116.6202,
DAV300372,1993,35.212387,-118.545448,1676
DAV300334,1974,35.440416,-120.287907,
DAV300339,1922,34.37064,-117.31236,
DAV300338,1961,34.193742,-117.676792,762
DAV300340,1933,33.98152,-117.29485,
DAV300344,1993,35.207474,-119.866929,
DAV300346,1945,34.4575,-119.6915,305
DAV300347,1950,34.9712,-119.4556,
DAV300348,1980,39.1,-122.4955556,
DAV300349,1967,37.619072,-121.864916,
DAV300350,1965,39.156849,-121.635633,
DAV300354,1967,38.52235,-122.21685,168
DAV300383,1993,38.436744,-122.514134,
DAV300390,1975,38.71519,-123.454453,
DAV300389,1988,38.426644,-122.558797,
DAV300388,1998,38.638058,-122.681057,110
DAV300387,1993,38.442184,-122.527836,366
DAV300395,1962,34.27027,-117.18365,1585
DAV300394,1978,34.512875,-118.236764,988
DAV300393,1993,34.188765,-117.273261,600
DAV300392,1974,34.167795,-117.68615,732
DAV300391,1990,39.049172,-121.065829,366
DAV300404,1971,34.201929,-117.5519,
DAV300402,2006,38.631944,-120.722222,665
DAV300403,2007,38.540278,-120.840833,302
DAV300399,1993,38.437955,-122.498336,381
DAV300405,1995,38.433333,-122.166667,250
DAV300407,1995,39.083333,-120.883333,400
DAV300384,2013,38.999722,-122.803333,562
DAV300364,2013,39.228333,-121.776667,272
DAV300385,1975,38.799444,-122.830833,701
DAV300361,1975,38.830833,-122.768889,945
DAV300363,2006,38.578333,-122.460556,526
DAV300360,1975,38.840278,-122.627222,579
DAV300386,1975,38.374167,-122.281111,61
DAV300378,1975,38.845556,-122.938889,610
DAV300359,1974,38.799444,-122.830833,701
DAV300362,1931,38.073889,-122.926944,
DAV300358,1975,38.838333,-122.769722,792
DAV300357,1954,39.003333,-123.0875,240
DAV300379,1977,38.75949316,-122.2648256,137
DAV300356,1980,34.766905,-118.857918,
DAV300355,2015,38.754721,-122.294593,242
DAV300381,1997,38.33333333,-123.1666667,24
BSCA0946,1969,33.33027,-116.89894,
BSCA4977,2004,32.94222,-116.57278,
BSCA0944,2004,32.942222,-116.57278,
BSCA0942,2003,32.93194,-116.49333,
BSCA0941,2003,32.995,-116.53667,
BSCA0945,1985,33.35175,-116.55051,
UCR0077031,1973,34.22333,-117.67972,1463
UCR0077033,1965,34.31222,-117.84139,762
UCR0077089,1973,33.825,-117.41667,244
UCR0077088,1964,33.84528,-116.8175,1372
UCR0077106,1974,34.03333,-116.86056,1524
