specimen_number,YoC,lat,long,elev_m,Tmax01_A,Tmax02_A,Tmax03_A,Tmax04_A,Tmax05_A,Tmax06_A,Tmax07_A,Tmax08_A,Tmax09_A,Tmax10_A,Tmax11_A,Tmax12_A,Tmin01_A,Tmin02_A,Tmin03_A,Tmin04_A,Tmin05_A,Tmin06_A,Tmin07_A,Tmin08_A,Tmin09_A,Tmin10_A,Tmin11_A,Tmin12_A,Tave01_A,Tave02_A,Tave03_A,Tave04_A,Tave05_A,Tave06_A,Tave07_A,Tave08_A,Tave09_A,Tave10_A,Tave11_A,Tave12_A,PPT01_A,PPT02_A,PPT03_A,PPT04_A,PPT05_A,PPT06_A,PPT07_A,PPT08_A,PPT09_A,PPT10_A,PPT11_A,PPT12_A,Tmax_wt_A,Tmax_sp_A,Tmax_sm_A,Tmax_at_A,Tmin_wt_A,Tmin_sp_A,Tmin_sm_A,Tmin_at_A,Tave_wt_A,Tave_sp_A,Tave_sm_A,Tave_at_A,PPT_wt_A,PPT_sp_A,PPT_sm_A,PPT_at_A,MAT_A,MWMT_A,MCMT_C,MAP_A,MSP_A
SD00010612,1938,32.66367,-116.27363,1019.72,2.0250000000000004,-1.9179999999999993,-2.3999999999999986,-0.4209999999999994,0.4349999999999987,-1.041999999999998,-1.0410000000000004,-0.2640000000000029,1.431000000000001,-1.093,-0.4549999999999983,0.9609999999999985,0.8019999999999999,0.19600000000000006,0.631,0.2650000000000001,-0.017999999999999794,0.3879999999999999,0.10800000000000054,0.45500000000000007,0.5330000000000013,-0.46999999999999975,-2.808,1.7599999999999998,1.3660000000000005,-0.8609999999999998,-0.8379999999999992,-0.12300000000000111,0.20800000000000018,-0.277000000000001,-0.4659999999999975,0.14699999999999847,0.9840000000000018,-0.8309999999999995,-1.6280000000000001,1.3129999999999997,-30.019999999999996,70.88,69.71,-9.16,-1.5399999999999991,-0.06000000000000005,4.73,-6.370000000000001,-11.29,-10.55,-27.619999999999997,64.58,0.657,-0.7650000000000006,-0.7149999999999999,-0.03200000000000003,1.125,0.359,0.3570000000000011,-0.8840000000000003,0.948999999999999,-0.25,-0.23300000000000054,-0.4559999999999995,18.24000000000001,57.91,-2.469999999999999,-49.489999999999995,-0.10100000000000087,-0.28600000000000136,2.0150000000000006,110.41000000000003,-15.399999999999999
SD00010613,1935,33.34371,-116.9104,1436.38,-0.6959999999999997,0.44200000000000017,-2.572000000000001,-0.8460000000000001,-1.471,0.8939999999999984,-0.19899999999999807,0.13999999999999702,0.2289999999999992,-0.5820000000000007,-0.4609999999999985,0.8620000000000001,0.7320000000000002,1.0020000000000002,-1.2089999999999999,0.8130000000000006,-0.08399999999999963,0.3810000000000002,-1.1460000000000008,1.138,0.7829999999999995,-0.9069999999999991,-1.8720000000000003,0.007000000000000117,0.01499999999999968,0.6749999999999998,-1.883,-0.07099999999999973,-0.7729999999999997,0.5899999999999999,-0.6690000000000005,0.593,0.509999999999998,-0.7430000000000003,-1.168000000000001,0.47800000000000065,11.980000000000004,38.56,2.6700000000000017,18.22,-6.739999999999998,-2.79,-5.640000000000001,36.62,-11.78,-19.53,-32.43,-57.56,0.02800000000000047,-1.6610000000000014,0.2140000000000022,-0.2729999999999997,1.2590000000000001,-0.18300000000000072,0.09200000000000053,-0.6560000000000006,0.5949999999999998,-0.8760000000000012,0.20199999999999818,-0.4659999999999993,98.70999999999998,15,29.25,-62.769999999999996,-0.21199999999999974,0.08799999999999741,0.4450000000000003,-26.33000000000004,10.760000000000005
SD00010614,1940,33.28809,-116.59418,1376.63,0.4009999999999998,-0.7419999999999991,1.952,0.6839999999999975,2.9609999999999985,1.1460000000000008,0.3910000000000018,0.45700000000000074,-1.0700000000000003,0.7539999999999978,-0.25,1.1980000000000004,2.6,0.7679999999999999,1.404,1.7430000000000003,1.9479999999999995,1.561,-1.1080000000000005,-0.08500000000000085,-0.6989999999999998,0.24100000000000055,-1.0199999999999996,2.2720000000000002,1.4559999999999995,-0.034000000000000696,1.6790000000000003,1.1639999999999997,2.4560000000000013,1.3020000000000032,-0.4009999999999998,0.13400000000000034,-0.9319999999999986,0.49600000000000044,-0.636000000000001,1.7880000000000003,23.58,60.39,-58.879999999999995,18.46,-13.79,-0.08999999999999986,-13.96,-22.13,-10.32,17.91,-22.590000000000003,140.75,1.251999999999999,1.8649999999999984,0.629999999999999,-0.18500000000000227,1.751,1.7309999999999999,0.09299999999999997,-0.4900000000000002,1.5009999999999994,1.8019999999999996,0.4120000000000026,-0.2859999999999996,40.420000000000016,-54.22,-35.13,-15.049999999999997,0.7270000000000003,-0.4710000000000001,1.8599999999999994,119.27999999999997,-60.260000000000005
SD00010615,1935,33.0857,-117.2639,52.5,-0.6910000000000025,0.44899999999999807,-2.301000000000002,-0.5259999999999998,-0.8039999999999985,0.1479999999999997,-0.021000000000000796,0.49799999999999756,-0.5500000000000007,-0.31899999999999906,-0.6899999999999977,0.647000000000002,0.8610000000000007,0.7960000000000003,-1.298,0.4450000000000003,-0.019999999999999574,-0.31700000000000017,-1.0599999999999987,0.9869999999999983,0.15799999999999947,-0.6630000000000003,-2.1259999999999994,-0.14999999999999947,0.08399999999999963,0.677999999999999,-1.7940000000000005,-0.0519999999999996,-0.41600000000000037,-0.03500000000000014,-0.4870000000000019,0.6850000000000023,-0.14699999999999847,-0.5359999999999978,-1.4060000000000006,0.19699999999999918,5.200000000000003,30.810000000000002,5,7.079999999999998,-4.44,-0.8799999999999999,-0.62,5.88,-3.6799999999999997,-12.05,-17.33,-38.28,0.1440000000000019,-1.1739999999999995,0.20599999999999952,-0.4800000000000004,1.2069999999999999,-0.32500000000000107,-0.12400000000000055,-0.8079999999999998,0.6270000000000007,-0.7569999999999997,-0.007999999999999119,-0.690999999999999,64.63999999999999,6.590000000000003,4.48,-33.07,-0.2629999999999981,0.5530000000000008,0.5539999999999985,-25.24000000000001,-4.68
SD00010616,1935,32.8442,-117.2525,144.67,-0.6650000000000027,0.34999999999999787,-2.248000000000001,-0.32800000000000296,-0.5530000000000008,-0.15600000000000236,0.062000000000001165,0.5429999999999993,-0.7109999999999985,-0.27199999999999847,-0.7070000000000007,0.5189999999999984,0.9089999999999998,0.8279999999999994,-1.3510000000000009,0.375,0.04399999999999871,-0.3650000000000002,-0.9360000000000017,0.9350000000000023,0.14100000000000001,-0.5180000000000007,-2.2509999999999994,-0.15799999999999947,0.07600000000000051,0.5899999999999999,-1.8530000000000015,-0.02400000000000091,-0.259999999999998,-0.31400000000000006,-0.3880000000000017,0.7390000000000008,-0.28600000000000136,-0.4369999999999976,-1.4779999999999998,0.18100000000000094,8.090000000000003,46.120000000000005,3.030000000000001,6.510000000000002,-5.279999999999999,-0.3700000000000001,-0.3400000000000001,3.4699999999999998,-3.49,-12.18,-21.6,-33.52,0.1269999999999989,-1.1050000000000004,0.1509999999999998,-0.5589999999999975,1.1760000000000002,-0.37899999999999956,-0.12499999999999822,-0.9029999999999987,0.6539999999999999,-0.7409999999999997,0.015999999999998238,-0.7319999999999993,81.57,4.25,2.11,-37.26,-0.2259999999999991,0.6110000000000007,0.516,-11.279999999999973,-6.710000000000001
SD00010617,1972,33.39303,-116.91633,1050,1.096,2.5950000000000006,4.7449999999999974,1.7319999999999993,1.4320000000000022,0.2510000000000012,1.6610000000000014,-0.13300000000000267,-1.4939999999999998,-3.290999999999997,-2.3949999999999996,-1.245000000000001,-1.8679999999999999,0.17900000000000027,1.7219999999999995,-0.46200000000000063,0.23800000000000043,1.2080000000000002,0.9730000000000008,0.23799999999999955,-0.1429999999999989,0.4209999999999994,-0.9789999999999996,-0.9009999999999998,-0.3910000000000009,1.391,3.2349999999999994,0.6870000000000012,0.7820000000000018,0.7339999999999982,1.2699999999999996,0.004000000000001336,-0.8719999999999999,-1.4380000000000006,-1.7329999999999988,-1.0749999999999993,-77.51,-79.62,-77.84,-27.810000000000002,-5.02,11.91,-4.27,-4.279999999999999,-2.5,7.73,45.18,-8.579999999999998,-0.21700000000000053,2.6370000000000005,0.5910000000000011,-2.4239999999999995,-1.224,0.5289999999999999,0.8069999999999986,-0.23900000000000077,-0.7219999999999995,1.5330000000000013,0.6990000000000016,-1.2800000000000011,-99.88999999999999,-110.66,3.289999999999999,51.31999999999999,0.18399999999999928,0.7620000000000005,0.024999999999999467,-222.73000000000002,-4.289999999999999
SD00010618,1992,33.49225,-117.38606,640,1.4649999999999999,1.2109999999999985,-1.6180000000000003,2.8470000000000013,1.2230000000000025,-0.28200000000000003,-0.5229999999999997,1.2540000000000013,1.6580000000000013,0.42199999999999704,0.7729999999999997,-1.6859999999999982,1.0889999999999995,3.128000000000001,2.0759999999999996,3.42,3.363999999999999,1.0759999999999987,2.0600000000000023,2.4209999999999994,1.5149999999999988,2.176,1.2200000000000006,-0.7089999999999996,1.2809999999999988,2.1689999999999987,0.28000000000000114,3.0820000000000007,2.241999999999999,0.3990000000000009,0.7159999999999975,1.8350000000000009,1.5380000000000003,1.3569999999999993,0.9930000000000021,-1.2010000000000005,-36.33,83.82,42.760000000000005,-28.939999999999998,-4.859999999999999,-2.7,0.96,0.8199999999999998,-10.22,7.6,-36.58,48.120000000000005,0.6929999999999978,0.8150000000000013,0.18500000000000227,0.9510000000000005,1.8819999999999997,2.9179999999999993,1.891,1.6039999999999992,1.2910000000000004,1.866999999999999,0.985000000000003,1.3290000000000006,27.50999999999999,9.969999999999999,-0.7999999999999998,-39.2,1.218,1.777000000000001,0.22300000000000075,65.660000000000025,-15.740000000000002
SD00010619,2010,32.72604,-116.94038,125,1.5539999999999985,-0.6700000000000017,0.0730000000000004,-1.3670000000000009,-0.8919999999999995,-1.3960000000000008,-2.1660000000000004,-0.4750000000000014,0.04100000000000037,-2.1610000000000014,-1.4289999999999985,0.34399999999999764,1.8260000000000005,1.162,1.2649999999999997,-0.2810000000000006,-0.3829999999999991,0.19599999999999973,0.35599999999999987,0.2359999999999971,0.718,1.6999999999999993,0.6899999999999995,2.5809999999999995,1.6900000000000013,0.23999999999999844,0.6669999999999998,-0.8239999999999998,-0.6839999999999975,-0.5519999999999996,-0.8539999999999992,-0.07400000000000162,0.33399999999999963,-0.23700000000000188,-0.3200000000000003,1.4570000000000007,64.5,23.879999999999995,-42.72,24.51,-6.5600000000000005,-0.75,-0.050000000000000044,-1.3199999999999998,-2.87,41.42,-0.39000000000000057,94.58,-0.09199999999999875,-0.7250000000000014,-1.311,-1.1820000000000022,1.2610000000000001,0.2370000000000001,0.29300000000000104,1.032,0.6329999999999991,-0.24600000000000044,-0.559000000000001,-0.07499999999999929,111.75999999999999,-25.790000000000006,-2.9400000000000004,38.12,0.03399999999999892,-0.2190000000000012,2.224,192.22000000000003,-12.510000000000002
SD00010620,2009,32.8536,-116.4803,1554,2.9030000000000005,-0.07099999999999973,1.516,0.3210000000000015,3.5820000000000007,-2.067,1.6120000000000019,0.9979999999999976,2.4029999999999987,-0.6930000000000014,1.6310000000000002,-1.1750000000000007,3.4459999999999997,0.77,0.30600000000000005,0.22299999999999986,2.879,0.8899999999999997,2.533999999999999,0.8300000000000001,2.6529999999999987,0.7050000000000001,1.7930000000000001,0.7519999999999999,3.175,0.2999999999999998,0.9590000000000005,0.2749999999999986,3.1769999999999996,-0.6400000000000006,2.122,0.9150000000000027,2.5839999999999996,0.0039999999999995595,1.7599999999999998,-0.16100000000000048,-109.83,20.120000000000005,-111.53,-42.71,-14.239999999999998,-1.21,-9.43,-13.510000000000002,-11.15,-30.009999999999998,-21.709999999999994,48.760000000000005,0.6579999999999995,1.8009999999999984,0.1789999999999985,1.1119999999999983,1.8659999999999999,1.103,1.388,1.7489999999999997,1.3130000000000006,1.5079999999999991,0.8320000000000007,1.4789999999999992,6.829999999999984,-169.49,-24.009999999999998,-62.91,1.2319999999999993,1.7710000000000008,0.9390000000000001,-297.41999999999996,-49.489999999999995
SD00010621,2009,33.1071,-116.5978,1350,3.270999999999999,-0.3280000000000012,1.4760000000000009,0.24399999999999977,3.589000000000002,-2.3760000000000012,1.5070000000000014,0.8320000000000007,2.3919999999999995,-0.995000000000001,1.5949999999999989,-1.2880000000000003,3.646,0.8359999999999999,0.42300000000000004,0.3769999999999998,3.0699999999999994,0.8999999999999986,2.673,1.0510000000000002,2.875,0.5839999999999996,1.928,0.9680000000000002,3.5070000000000006,0.2999999999999998,1.0020000000000007,0.3130000000000006,3.2769999999999992,-0.7409999999999997,2.091000000000001,0.9439999999999991,2.5839999999999996,-0.2110000000000003,1.7039999999999988,-0.2060000000000004,-109.08,39.30000000000001,-117.57,-45.56,-17.45,-1.5899999999999999,-8.61,-16.97,-12.3,-28.060000000000002,-33.06999999999999,63.019999999999996,0.5229999999999997,1.8039999999999985,-0.05000000000000071,1.032,1.996,1.2909999999999995,1.607000000000001,1.8339999999999996,1.3070000000000004,1.4979999999999993,0.7300000000000004,1.4260000000000002,33.81999999999999,-181.65,-28.11,-72.41,1.2149999999999999,1.7020000000000017,1.1019999999999994,-288.94000000000005,-57.879999999999995
SD00010622,2009,33.22695,-116.82572,849,3.6289999999999996,-0.3550000000000004,1.495000000000001,0.39399999999999835,3.0649999999999977,-2.367000000000001,1.267000000000003,0.6370000000000005,2.3059999999999974,-1.0629999999999988,1.6140000000000008,-1.1669999999999998,4.039000000000001,1.0259999999999998,0.4870000000000001,0.6609999999999996,3.1480000000000006,0.9710000000000001,2.6880000000000006,1.266,3.1110000000000007,0.657,2.0869999999999997,1.1229999999999998,3.885,0.3849999999999998,0.9429999999999996,0.527000000000001,3.1580000000000013,-0.7010000000000005,1.931000000000001,0.9519999999999982,2.7119999999999997,-0.1579999999999977,1.8469999999999995,0.025000000000000355,-108.28,53.34,-113.39,-40.03,-14.96,-1.2999999999999998,-5.539999999999999,-9.58,-11.49,-18.8,-29.22,56.36,0.5990000000000002,1.6170000000000009,-0.18599999999999994,0.9529999999999994,2.1700000000000004,1.396,1.673,1.9779999999999998,1.4399999999999995,1.5060000000000002,0.695999999999998,1.466000000000001,22.110000000000014,-168.4,-15.420000000000002,-60.43000000000001,1.2499999999999982,1.5100000000000016,1.3129999999999997,-242.74,-41.81
SD00010623,2008,33.02106,-117.0006,339,-1.2910000000000004,-0.2539999999999978,2.312999999999999,2.201999999999998,-0.5549999999999997,2.657,-0.2190000000000012,-0.07399999999999807,1.5829999999999984,3.344999999999999,2.1630000000000003,-1.1359999999999992,0.8030000000000004,0.5979999999999999,0.774,0.9329999999999998,0.843,1.8280000000000012,1.3819999999999997,1.6430000000000007,2.142999999999999,2.559000000000001,3.531999999999999,1.505,-0.2400000000000002,0.17499999999999893,1.5419999999999998,1.5180000000000007,0.08500000000000085,2.247,0.6359999999999992,0.8320000000000007,1.9130000000000003,2.953000000000003,2.9030000000000005,0.18900000000000006,47.239999999999995,-11.569999999999993,-66.08,-31.39,0.33000000000000007,-1.52,-0.4099999999999999,-1.5099999999999998,-5.19,-13.16,20.32,43.4,-0.8580000000000005,1.3240000000000016,0.8249999999999993,2.367000000000001,0.5140000000000002,0.8790000000000004,1.6489999999999991,2.7409999999999997,-0.22300000000000075,1.0510000000000002,1.2390000000000008,2.5509999999999984,35.97999999999999,-97.13,-3.2300000000000004,2.8900000000000006,1.2249999999999979,0.6549999999999976,0.2579999999999991,-18.350000000000023,-8.11
SD00010624,2009,33.19901,-116.75103,1079,3.6259999999999994,-0.41799999999999926,1.5470000000000006,0.3299999999999983,3.3530000000000015,-2.535,1.3170000000000002,0.6239999999999988,2.325999999999997,-1.1140000000000008,1.6129999999999995,-1.1690000000000005,4.096,1.056,0.49700000000000033,0.6470000000000002,3.2249999999999996,0.9350000000000005,2.753,1.2829999999999995,3.08,0.5760000000000005,2.127,1.207,3.9079999999999995,0.32399999999999984,1.0190000000000001,0.48300000000000054,3.288999999999998,-0.7519999999999989,1.9879999999999995,0.9529999999999994,2.7049999999999983,-0.21799999999999997,1.8200000000000003,-0.027000000000001023,-116.13,58.03999999999999,-122.22999999999999,-43.36,-16.02,-1.2000000000000002,-7.42,-11.18,-12.83,-21.38,-29.22,62.34,0.6169999999999991,1.7379999999999995,-0.23200000000000287,0.940999999999999,2.198,1.4529999999999994,1.6280000000000001,1.8960000000000008,1.4019999999999992,1.5950000000000006,0.700999999999997,1.472999999999999,26.930000000000007,-182.59,-20.87,-64.42,1.2699999999999996,1.5820000000000007,1.3289999999999997,-263.5,-49.620000000000005
SD00010625,2010,32.7324,-116.4779,975,1.5280000000000022,-0.7210000000000001,0.003999999999997783,-1.676000000000002,-1.0100000000000016,-0.6769999999999996,-0.9370000000000047,0.33899999999999864,1.024000000000001,-1.918999999999997,-1.2360000000000007,0.8630000000000013,1.984,1.3239999999999998,1.0019999999999998,-0.7490000000000001,-0.4369999999999994,0.4870000000000001,0.697000000000001,0.5540000000000003,0.8789999999999996,2.077,0.8279999999999998,2.957,1.7069999999999999,0.29900000000000126,0.4980000000000011,-1.2079999999999984,-0.7300000000000004,-0.045999999999999375,-0.07600000000000051,0.4490000000000016,1.0010000000000012,0.028999999999999915,-0.21000000000000085,1.907,143.17000000000002,26.349999999999994,-36.19,24.450000000000003,-9.65,-0.8900000000000001,-4.9,-9.2,-4.18,64.2,-11.530000000000001,130.51,-0.11100000000000065,-0.8979999999999997,-0.38700000000000045,-0.7119999999999997,1.4,0.008000000000000007,0.5510000000000002,1.2590000000000003,0.6400000000000006,-0.44399999999999906,0.0730000000000004,0.27699999999999925,201.72000000000003,-21.289999999999992,-15,47.489999999999995,0.31200000000000117,0.062000000000001165,2.263,312.07,-28.83
SD00010626,2007,33.01095,-117.01225,289,0.5910000000000011,0.786999999999999,4.25,0.8279999999999994,1.1280000000000001,1.0390000000000015,0.3030000000000008,1.4010000000000034,-0.5940000000000012,0.6729999999999983,1.328999999999997,-0.9420000000000002,-0.42700000000000005,1.0200000000000005,2.1100000000000003,1.0300000000000002,0.907,0.33199999999999896,1.5860000000000003,2.211000000000002,0.6460000000000008,1.6419999999999995,2.5650000000000004,0.07600000000000051,0.03500000000000014,0.9529999999999994,3.183,0.8809999999999985,1.0150000000000006,0.6859999999999999,0.9439999999999991,1.8539999999999992,0.027999999999998693,1.1600000000000001,2.0009999999999994,-0.43299999999999983,-44.47,-35.08,-62.91,-16.08,-8.98,-1.52,-0.44999999999999996,0.48,-1.7999999999999998,-6.6899999999999995,-4,-0.9099999999999966,1.0479999999999983,2.030999999999999,0.9450000000000003,0.5460000000000029,0.36600000000000055,1.2759999999999998,1.4139999999999997,1.6509999999999998,0.6549999999999994,1.6600000000000001,1.123000000000001,1.097999999999999,-115.6,-88.04,-1.3499999999999996,-12.530000000000001,1.029,1.6759999999999984,0.5250000000000004,-181.29000000000002,-13.21
SD00010628,2010,33.39034,-116.91667,1060,1.3740000000000006,-0.33999999999999986,0.5110000000000028,-1.5809999999999995,-1.193999999999999,-0.9810000000000016,-1.4619999999999997,-0.34899999999999665,0.6809999999999974,-2.400000000000002,-1.3129999999999988,0.532,2.2809999999999997,1.537,1.5950000000000002,-0.3149999999999995,-0.3439999999999994,0.6620000000000008,1.0089999999999986,0.49600000000000044,1.327,2.0459999999999994,1.0589999999999993,3.156,1.8780000000000001,0.548,1.1030000000000015,-0.9450000000000003,-0.766,-0.16199999999999903,-0.23000000000000043,0.11999999999999744,1.0589999999999975,-0.17099999999999937,-0.1789999999999985,1.891,103.28,9.129999999999995,-66.81,13.61,-10.33,-1.17,0.5899999999999999,-11.54,-9.6,41.54,-5.390000000000001,168.61,-0.14400000000000013,-0.786999999999999,-0.9280000000000008,-1.038999999999998,1.6400000000000001,0.2759999999999998,0.754999999999999,1.472999999999999,0.7460000000000004,-0.20899999999999963,-0.08699999999999974,0.26599999999999824,152.81,-62.5,-13.14,25.510000000000005,0.32899999999999885,-0.32800000000000296,2.2960000000000003,230.89,-32.1
SD00010629,2010,32.95557,-116.79091,670,1.6080000000000005,-0.4799999999999969,0.19899999999999807,-1.5869999999999997,-1.2390000000000008,-1.1679999999999993,-1.6199999999999974,-0.2740000000000009,0.3949999999999996,-2.309000000000001,-1.5,0.6059999999999981,2.2529999999999997,1.3079999999999998,1.3609999999999998,-0.3929999999999998,-0.3650000000000002,0.45700000000000074,0.7899999999999991,0.44399999999999906,1.1280000000000001,2.0470000000000006,0.8870000000000005,3.081,1.8770000000000007,0.36900000000000155,0.8320000000000007,-0.9900000000000002,-0.7970000000000006,-0.40300000000000225,-0.46699999999999875,0.08399999999999963,0.809000000000001,-0.1319999999999979,-0.25899999999999856,1.8420000000000005,99.68,20.92,-66.71,26.25,-11.17,-2.24,-0.81,-3.9000000000000004,-5.41,62.3,-5.520000000000003,140.95,0.013999999999999346,-0.8789999999999978,-0.9849999999999994,-1.102999999999998,1.5520000000000005,0.20199999999999996,0.4969999999999999,1.3179999999999996,0.7350000000000012,-0.3830000000000009,-0.19399999999999906,0.10200000000000031,157.36,-51.66999999999999,-6.970000000000001,51.31999999999999,0.18999999999999773,-0.24200000000000088,2.3930000000000007,254.18,-23.61
SD00010630,2008,32.987,-116.7093,750,-1.3070000000000022,0.13299999999999912,2.6499999999999986,2.065999999999999,-0.7360000000000007,2.945999999999998,0.013999999999995794,0.12599999999999767,1.7869999999999955,3.1479999999999997,2.2439999999999998,-0.9800000000000004,1.0709999999999997,0.8030000000000004,0.7669999999999995,1.0739999999999998,0.8219999999999992,2.1389999999999993,1.661999999999999,1.9949999999999992,2.479000000000001,2.7010000000000005,3.7200000000000006,1.4989999999999997,-0.12299999999999933,0.46799999999999997,1.758000000000001,1.5700000000000003,-0.006999999999999673,2.492000000000001,0.8410000000000011,1.0139999999999993,2.1370000000000005,2.919999999999998,2.9779999999999998,0.2640000000000011,62.06999999999999,-17.129999999999995,-85.54,-37.18,-0.10000000000000142,-2.4800000000000004,-3.6500000000000004,-3.9299999999999997,-7.960000000000001,-18.47,29.450000000000003,59.739999999999995,-0.8829999999999991,1.2920000000000016,0.9969999999999999,2.3279999999999994,0.6319999999999997,0.9500000000000002,1.9330000000000016,3.035,-0.12399999999999878,1.0739999999999998,1.511999999999997,2.6789999999999985,58.50999999999999,-121.69999999999999,-10.02,3.030000000000001,1.333000000000002,0.6230000000000011,0.375,-25,-16.96
SD00010631,2008,33.0344,-116.6609,1240,-1.362,0.22499999999999964,2.7159999999999993,1.9879999999999995,-0.847999999999999,2.9369999999999976,0.1059999999999981,0.18499999999999872,1.8339999999999996,3.0919999999999987,2.1999999999999993,-1.061,1.1239999999999999,0.7899999999999996,0.8840000000000003,1.1449999999999996,0.8540000000000001,2.208,1.8000000000000007,2.021000000000001,2.5269999999999992,2.6999999999999993,3.791999999999999,1.4659999999999997,-0.12300000000000022,0.45500000000000007,1.7510000000000012,1.564,0.054999999999999716,2.565999999999999,0.9030000000000022,1.0539999999999985,2.1310000000000002,2.9449999999999985,3.0489999999999995,0.20199999999999996,81.5,-26.939999999999998,-116.41,-55.620000000000005,2.1900000000000013,-3.92,-5.869999999999999,-9.45,-11.91,-26.31,34.980000000000004,90.92,-0.827,1.3530000000000015,1.1140000000000008,2.379999999999999,0.5999999999999996,0.9270000000000005,1.971,3.0439999999999987,-0.10800000000000054,1.093,1.5470000000000006,2.710000000000001,75.089999999999975,-169.78,-19.240000000000002,-3.1700000000000017,1.3550000000000004,0.5700000000000003,0.31599999999999984,-46.860000000000014,-29.92
SD00010632,2008,33.41306,-117.21389,139,-1.3470000000000013,0.10600000000000165,2.3889999999999993,2.3049999999999997,-0.3739999999999988,2.9080000000000013,-0.06799999999999784,0.21300000000000097,1.6089999999999982,3.693999999999999,2.474,-1.4130000000000003,0.6989999999999998,0.5060000000000002,1.088,1.0950000000000006,0.927999999999999,2.3640000000000008,1.5069999999999997,1.6530000000000022,2.1819999999999986,2.617000000000001,3.5380000000000003,1.061,-0.2740000000000009,0.3049999999999997,1.6879999999999988,1.6470000000000002,0.2240000000000002,2.6400000000000006,0.7219999999999978,0.9880000000000031,1.8960000000000008,3.155000000000001,3.0059999999999985,-0.12300000000000111,66.95,-23.319999999999993,-62.61,-34.4,4.3100000000000005,-1.29,0.13,-1.08,-3.41,-11.37,11.770000000000003,53.09,-0.8170000000000002,1.468,0.9839999999999982,2.6260000000000012,0.4610000000000003,1.0070000000000014,1.8019999999999996,2.844000000000001,-0.13299999999999912,1.189,1.445999999999998,2.684000000000001,34.44,-92.75,-3.1399999999999997,-2.950000000000003,1.296999999999997,0.8840000000000003,0.23799999999999955,-2.1899999999999977,-2.219999999999999
SD00010633,2008,32.99836,-117.04968,336,-1.2319999999999993,-0.33699999999999974,2.3200000000000003,2.2379999999999995,-0.5869999999999997,2.5859999999999985,-0.2240000000000002,-0.03200000000000003,1.568999999999999,3.3820000000000014,2.1099999999999994,-1.0519999999999996,0.7679999999999998,0.5090000000000003,0.7450000000000001,0.8940000000000001,0.8209999999999997,1.7410000000000014,1.3270000000000017,1.5760000000000005,2.146000000000001,2.4610000000000003,3.463000000000001,1.4299999999999997,-0.2810000000000006,0.08399999999999963,1.5310000000000006,1.5069999999999997,0.16199999999999903,2.117000000000001,0.554000000000002,0.7740000000000009,1.8640000000000008,2.918999999999997,2.833,0.23399999999999999,43.709999999999994,-10.930000000000007,-64.9,-29.72,0.46000000000000085,-1.63,-1.06,-1.3199999999999998,-4.08,-12.99,21.42,40.94,-0.7679999999999971,1.3550000000000004,0.8109999999999999,2.3840000000000003,0.4089999999999998,0.7479999999999993,1.5550000000000015,2.724,-0.18200000000000038,1.1010000000000009,1.186,2.5090000000000003,30.72,-95.18,-2.8600000000000003,4.25,1.225999999999999,0.6020000000000003,0.1899999999999995,-19.04000000000002,-7.489999999999998
SD00010634,2008,32.5375,-117.10194,27,-1.1519999999999975,-0.8469999999999978,2.0500000000000007,2.0450000000000017,-0.2259999999999991,2.099,-0.32599999999999696,-0.2519999999999989,1.3859999999999992,3.107000000000003,1.6759999999999984,-0.5820000000000007,0.48300000000000054,0.25,0.3719999999999999,0.3879999999999999,0.6629999999999985,0.6690000000000005,0.7680000000000007,1.2069999999999972,1.5820000000000007,1.9879999999999995,2.9939999999999998,1.6959999999999997,-0.33000000000000007,-0.30400000000000027,1.1560000000000006,1.2639999999999993,0.17099999999999937,1.3840000000000003,0.26899999999999835,0.4770000000000003,1.4819999999999993,2.5489999999999995,2.3810000000000002,0.609,21.03,-2.020000000000003,-36.74,-16.12,-1.7800000000000002,-0.8200000000000001,-0.18999999999999995,-0.6799999999999999,-2.0300000000000002,-7.449999999999999,36.5,25.47,-0.7600000000000016,1.2870000000000026,0.4740000000000002,2.058,0.2519999999999998,0.4380000000000006,0.911999999999999,2.216000000000001,-0.2029999999999994,0.8610000000000007,0.7510000000000012,2.141000000000002,20.49000000000001,-54.64,-2.49,26.060000000000002,0.9100000000000001,0.40700000000000003,0.1739999999999995,12.439999999999998,-6.359999999999999
