id,accessURI,thumbnailAccessURI,goodQualityAccessURI,Owner,providerManagedID,associatedSpecimenReference
500071,http://sdplantatlas.org/Synoptic1/HighResDownload/H21647.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h21647_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H21647_1554838715_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:8cbc24d5-d983-4fcd-8c6e-9deca4f08b4c,http://cch2.org/portal/collections/individual/index.php?occid=500071
500072,http://sdplantatlas.org/Synoptic1/HighResDownload/H22175.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h22175_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H22175_1552979060_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:1b70fe9c-420d-4bbf-a7ad-a73f4ead9f43,http://cch2.org/portal/collections/individual/index.php?occid=500072
500073,http://sdplantatlas.org/Synoptic1/HighResDownload/H24932.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h24932_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H24932_1554356713_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:fd6cf1fc-39f3-4581-aa01-379cd3ec4cac,http://cch2.org/portal/collections/individual/index.php?occid=500073
500074,http://sdplantatlas.org/Synoptic1/HighResDownload/H26586.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h26586_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H26586_1554754719_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:1328fe72-7715-44ed-8e78-6499025b3c8b,http://cch2.org/portal/collections/individual/index.php?occid=500074
500075,http://sdplantatlas.org/Synoptic1/HighResDownload/H26910.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h26910_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H26910_1554370322_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:f8fdfaa0-1c55-45d7-a96b-e0722bef9d90,http://cch2.org/portal/collections/individual/index.php?occid=500075
500076,http://sdplantatlas.org/Synoptic1/HighResDownload/H27516.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h27516_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H27516_1554799891_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:1a3011ee-175b-4991-bb12-b37200fb2373,http://cch2.org/portal/collections/individual/index.php?occid=500076
500077,http://sdplantatlas.org/Synoptic1/HighResDownload/H28484.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h28484_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/misc/201904/H28484_1554875415_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:6f8dd198-71ff-450a-a69a-43e235476ae3,http://cch2.org/portal/collections/individual/index.php?occid=500077
500078,http://sdplantatlas.org/Synoptic1/HighResDownload/H28536.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h28536_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H28536_1554838043_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:65a3ae54-c11b-4841-9255-5eb8115007a3,http://cch2.org/portal/collections/individual/index.php?occid=500078
500079,http://sdplantatlas.org/Synoptic1/HighResDownload/H28747.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h28747_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H28747_1554788943_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:36cc0dcb-38a1-4bf4-8222-0ab3a83fc312,http://cch2.org/portal/collections/individual/index.php?occid=500079
500081,http://sdplantatlas.org/Synoptic1/HighResDownload/H36592.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h36592_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H36592_1554868708_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:6f600437-f89c-4235-8d38-23250b9cc4d8,http://cch2.org/portal/collections/individual/index.php?occid=500081
500082,http://sdplantatlas.org/Synoptic1/HighResDownload/H37187.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h37187_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H37187_1554357685_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:5d44d0d9-55f1-43a6-99e9-4b27c1abe655,http://cch2.org/portal/collections/individual/index.php?occid=500082
500083,http://sdplantatlas.org/Synoptic1/HighResDownload/H38531.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h38531_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H38531_1554753451_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:fa6dcd2f-a077-4ae9-bdc8-d3c0f14fe285,http://cch2.org/portal/collections/individual/index.php?occid=500083
500085,http://sdplantatlas.org/Synoptic1/HighResDownload/H38533.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h38533_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H38533_1554364374_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:823194e7-c035-4880-ad87-48057b00e65b,http://cch2.org/portal/collections/individual/index.php?occid=500085
500086,http://sdplantatlas.org/Synoptic1/HighResDownload/H38534.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h38534_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H38534_1554755870_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:3f4e0efa-c75c-4c07-a394-3935f28ef447,http://cch2.org/portal/collections/individual/index.php?occid=500086
500087,http://sdplantatlas.org/Synoptic1/HighResDownload/H38535.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h38535_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/misc/201904/H38535_1554873345_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:9d5e983c-356c-499e-a2ba-91295d69a086,http://cch2.org/portal/collections/individual/index.php?occid=500087
500088,http://sdplantatlas.org/Synoptic1/HighResDownload/H38536.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h38536_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H38536_1554794441_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:2925e927-d37d-44ae-bec3-20b5eb2a8e59,http://cch2.org/portal/collections/individual/index.php?occid=500088
500089,http://sdplantatlas.org/Synoptic1/HighResDownload/H38540.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h38540_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H38540_1554795717_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:4e7f8ce4-47e2-4b84-8ba4-a15dbafb83f3,http://cch2.org/portal/collections/individual/index.php?occid=500089
500090,http://sdplantatlas.org/Synoptic1/HighResDownload/H38541.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h38541_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H38541_1554836029_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:57a69596-bb0c-4e49-b75d-14faf5a11ec7,http://cch2.org/portal/collections/individual/index.php?occid=500090
500092,http://sdplantatlas.org/Synoptic1/HighResDownload/H40793.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h40793_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H40793_1554751225_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:6393b930-f1dc-497b-8ba9-9f4588f1a28e,http://cch2.org/portal/collections/individual/index.php?occid=500092
500097,http://sdplantatlas.org/Synoptic1/HighResDownload/H40860.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h40860_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/misc/201904/H40860_1554877077_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:a9d36f92-a638-4b20-a558-71a57131b650,http://cch2.org/portal/collections/individual/index.php?occid=500097
500103,http://sdplantatlas.org/Synoptic1/HighResDownload/H44504.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h44504_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H44504_1554788158_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:a3b2cf45-eec2-4962-baf9-6ee30c0dc40f,http://cch2.org/portal/collections/individual/index.php?occid=500103
500104,http://sdplantatlas.org/Synoptic1/HighResDownload/H44541.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h44541_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H44541_1552979275_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:4fc20101-f58f-43b4-a26e-4e0139314690,http://cch2.org/portal/collections/individual/index.php?occid=500104
500106,http://sdplantatlas.org/Synoptic1/HighResDownload/H44664.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h44664_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H44664_1554843630_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:32b12fc7-a877-484a-8a5b-2d50874925d4,http://cch2.org/portal/collections/individual/index.php?occid=500106
500107,http://sdplantatlas.org/Synoptic1/HighResDownload/H50076.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h50076_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/misc/201904/H50076_1554877256_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:adbbf8f1-a6cc-4606-8812-9fe1496a684a,http://cch2.org/portal/collections/individual/index.php?occid=500107
500108,http://sdplantatlas.org/Synoptic1/HighResDownload/H51051.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h51051_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H51051_1552957152_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:464b44c8-aa2d-4aa4-9415-bc00998ac69c,http://cch2.org/portal/collections/individual/index.php?occid=500108
500109,http://sdplantatlas.org/Synoptic1/HighResDownload/H52427.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h52427_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H52427_1552957931_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:ae344eb6-db9f-4346-93e5-f61e05e07008,http://cch2.org/portal/collections/individual/index.php?occid=500109
500110,http://sdplantatlas.org/Synoptic1/HighResDownload/H52525.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h52525_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H52525_1554799083_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:af2629d2-5364-4894-9081-1d820ba9c906,http://cch2.org/portal/collections/individual/index.php?occid=500110
500112,http://sdplantatlas.org/Synoptic1/HighResDownload/H56836.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h56836_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/misc/201904/H56836_1554876198_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:0d4a11e3-36ab-45df-a6d4-d43003353866,http://cch2.org/portal/collections/individual/index.php?occid=500112
500113,http://sdplantatlas.org/Synoptic1/HighResDownload/H58282.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h58282_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H58282_1554789416_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:3a679fff-e64f-410b-9aef-22a8cfe32c8d,http://cch2.org/portal/collections/individual/index.php?occid=500113
500114,http://sdplantatlas.org/Synoptic1/HighResDownload/H58283.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h58283_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H58283_1554752467_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:9011a81e-779c-4d16-9383-f942be5493ef,http://cch2.org/portal/collections/individual/index.php?occid=500114
500118,http://sdplantatlas.org/Synoptic1/HighResDownload/H60451.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h60451_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H60451_1552979110_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:0001802d-500d-453f-b6fb-2f358a5b8199,http://cch2.org/portal/collections/individual/index.php?occid=500118
500120,http://sdplantatlas.org/Synoptic1/HighResDownload/H70727.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h70727_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H70727_1552959700_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:7ea43193-329d-4671-935c-b0e3c43b978c,http://cch2.org/portal/collections/individual/index.php?occid=500120
500121,http://sdplantatlas.org/Synoptic1/HighResDownload/H70890.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h70890_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H70890_1554747752_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:245d798d-e963-4daf-aec5-5d88878d93cb,http://cch2.org/portal/collections/individual/index.php?occid=500121
500122,http://sdplantatlas.org/Synoptic1/HighResDownload/H72123.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h72123_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H72123_1554363745_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:0b4778b9-fa2a-4cfc-b29a-b42407698aa8,http://cch2.org/portal/collections/individual/index.php?occid=500122
500123,http://sdplantatlas.org/Synoptic1/HighResDownload/H72397.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h72397_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H72397_1554789021_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:dfd3b5ca-781d-42e2-bfae-692ab99fb196,http://cch2.org/portal/collections/individual/index.php?occid=500123
500124,http://sdplantatlas.org/Synoptic1/HighResDownload/H73567.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h73567_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H73567_1554752571_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:a577439a-f249-42d8-97a5-ed6ed5cc52c2,http://cch2.org/portal/collections/individual/index.php?occid=500124
500125,http://sdplantatlas.org/Synoptic1/HighResDownload/H75491.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h75491_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H75491_1552957766_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:f70cad9c-d3b3-4817-b0c0-47e91c5d28e1,http://cch2.org/portal/collections/individual/index.php?occid=500125
500126,http://sdplantatlas.org/Synoptic1/HighResDownload/H85310.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h85310_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H85310_1554363263_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:b7ba645c-b8bc-4e8f-ae84-3ed104dbf061,http://cch2.org/portal/collections/individual/index.php?occid=500126
500127,http://sdplantatlas.org/Synoptic1/HighResDownload/H85418.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h85418_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H85418_1554370460_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:7725d10c-c8e0-4efa-9e4d-632ed3cb5a57,http://cch2.org/portal/collections/individual/index.php?occid=500127
500128,http://sdplantatlas.org/Synoptic1/HighResDownload/H85503.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h85503_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H85503_1554835586_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:291fcf6c-b1d6-4fc6-915c-5aa22d4d32be,http://cch2.org/portal/collections/individual/index.php?occid=500128
500129,http://sdplantatlas.org/Synoptic1/HighResDownload/H85506.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h85506_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H85506_1554790931_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:6e86623b-36e1-42fa-8de7-129c5d9824d5,http://cch2.org/portal/collections/individual/index.php?occid=500129
500133,http://sdplantatlas.org/Synoptic1/HighResDownload/H88406.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h88406_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H88406_1554840676_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:b3aab417-c08a-4db7-bb72-958215ce750a,http://cch2.org/portal/collections/individual/index.php?occid=500133
500135,http://sdplantatlas.org/Synoptic1/HighResDownload/H92977.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h92977_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H92977_1554369938_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:80dd7e63-3daf-41e5-be9d-7bb426d8ecf3,http://cch2.org/portal/collections/individual/index.php?occid=500135
500138,http://sdplantatlas.org/Synoptic1/HighResDownload/H111947.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h111947_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H111947_1554799571_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:9652e92b-b7f4-4e60-a02a-64c601eae10a,http://cch2.org/portal/collections/individual/index.php?occid=500138
500143,http://sdplantatlas.org/Synoptic1/HighResDownload/H113484.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h113484_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H113484_1554368200_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:8a6ff0eb-711b-423e-b8c9-a0aed1366bc5,http://cch2.org/portal/collections/individual/index.php?occid=500143
500144,http://sdplantatlas.org/Synoptic1/HighResDownload/H113485.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h113485_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H113485_1554798911_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:caedab1e-be53-461c-83a9-16a89f47d313,http://cch2.org/portal/collections/individual/index.php?occid=500144
500145,http://sdplantatlas.org/Synoptic1/HighResDownload/H113486.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h113486_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H113486_1554375427_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:47232423-e019-466b-ae85-444e35c13092,http://cch2.org/portal/collections/individual/index.php?occid=500145
500146,http://sdplantatlas.org/Synoptic1/HighResDownload/H114740.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h114740_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H114740_1554357316_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:5f049f41-418d-4d03-bb1e-488ed7fecb41,http://cch2.org/portal/collections/individual/index.php?occid=500146
500147,http://sdplantatlas.org/Synoptic1/HighResDownload/H114932.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h114932_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/misc/201904/H114932_1554876176_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:df0933ef-401a-4be9-8fca-3d4d37ca1013,http://cch2.org/portal/collections/individual/index.php?occid=500147
500148,http://sdplantatlas.org/Synoptic1/HighResDownload/H115641.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h115641_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00008/H115641_1554795681_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:060769d5-074b-4272-b6f5-f2c6c17df831,http://cch2.org/portal/collections/individual/index.php?occid=500148
500149,http://sdplantatlas.org/Synoptic1/HighResDownload/H118432.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h118432_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H118432_1552955604_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:6ee086c4-e083-4239-ab0d-a48f9acea6a2,http://cch2.org/portal/collections/individual/index.php?occid=500149
500150,http://sdplantatlas.org/Synoptic1/HighResDownload/H124417.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h124417_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H124417_1554835496_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:4b48afaa-ceaf-4456-8305-61da8e665d3e,http://cch2.org/portal/collections/individual/index.php?occid=500150
500152,http://sdplantatlas.org/Synoptic1/HighResDownload/H125445.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h125445_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H125445_1554360289_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:66822079-5205-46dc-8d23-f15e745c2c46,http://cch2.org/portal/collections/individual/index.php?occid=500152
500153,http://sdplantatlas.org/Synoptic1/HighResDownload/H125572.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h125572_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H125572_1554374733_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:73d861b7-5458-4d8c-8139-3fb8600c8b1c,http://cch2.org/portal/collections/individual/index.php?occid=500153
500155,http://sdplantatlas.org/Synoptic1/HighResDownload/H128338.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h128338_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H128338_1554835683_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:d2603fd9-fa07-4fda-b07e-d9427e419315,http://cch2.org/portal/collections/individual/index.php?occid=500155
500160,http://sdplantatlas.org/Synoptic1/HighResDownload/H133999.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h133999_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H133999_1554361702_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:2dee4131-71bb-42aa-b822-4e20b42223e3,http://cch2.org/portal/collections/individual/index.php?occid=500160
500161,http://sdplantatlas.org/Synoptic1/HighResDownload/H134246.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h134246_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H134246_1552958486_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:94201943-ce86-4d8d-97e7-d6a4cef436a3,http://cch2.org/portal/collections/individual/index.php?occid=500161
500162,http://sdplantatlas.org/Synoptic1/HighResDownload/H136823.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h136823_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H136823_1554360106_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:80f18878-c130-4fcb-9bbb-bb03f48d200a,http://cch2.org/portal/collections/individual/index.php?occid=500162
500163,http://sdplantatlas.org/Synoptic1/HighResDownload/H137733.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h137733_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H137733_1554371270_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:f6d9fa73-43d3-4493-b7ea-e5fcb5dc5e16,http://cch2.org/portal/collections/individual/index.php?occid=500163
500166,http://sdplantatlas.org/Synoptic1/HighResDownload/H143516.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h143516_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H143516_1554758364_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:eabb7c14-3496-41d5-af50-db336d32f990,http://cch2.org/portal/collections/individual/index.php?occid=500166
500174,http://sdplantatlas.org/Synoptic1/HighResDownload/H155169.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h155169_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/misc/201904/H155169_1554877267_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:5aa1bdb6-3646-4e86-ad0d-9d1d7942b3b6,http://cch2.org/portal/collections/individual/index.php?occid=500174
500175,http://sdplantatlas.org/Synoptic1/HighResDownload/H155607.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h155607_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H155607_1554846439_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:70396871-b030-4000-b481-49f2324e1190,http://cch2.org/portal/collections/individual/index.php?occid=500175
500176,http://sdplantatlas.org/Synoptic1/HighResDownload/H155782.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h155782_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00008/H155782_1554759944_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:10cf518b-c4b8-4c7b-8864-82f30a37cda6,http://cch2.org/portal/collections/individual/index.php?occid=500176
500177,http://sdplantatlas.org/Synoptic1/HighResDownload/H157168.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h157168_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H157168_1554838533_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:97dd43a6-b3ce-4154-9a08-47a1646515a3,http://cch2.org/portal/collections/individual/index.php?occid=500177
500178,http://sdplantatlas.org/Synoptic1/HighResDownload/H157169.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h157169_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H157169_1554835511_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:65f6addd-3028-4817-903d-fecff5adbef3,http://cch2.org/portal/collections/individual/index.php?occid=500178
500179,http://sdplantatlas.org/Synoptic1/HighResDownload/H157170.jpg,http://sdplantatlas.org/StarZoomPA/TileFolders/h157170_jpg/0-0-0.jpg,http://cch2.org/imglib/cch2/SD/SD00010/H157170_1554369670_web.jpg,"SD - SD Herbarium, San Diego Natural History Museum (SD)",urn:uuid:b6698702-0c1a-4f4b-b680-b3d24b896206,http://cch2.org/portal/collections/individual/index.php?occid=500179
