ID1,ID2,Latitude,Longitude,Elevation,MAT,MWMT,MCMT,TD,MAP,MSP,AHM,SHM,DD_0,DD5,DD_18,DD18,NFFD,bFFP,eFFP,FFP,PAS,EMT,EXT,MAR,Eref,CMD,RH
HSC96266,2005,40.8337,-123.7012,1268,10.4,19.3,3.3,16.1,2510,234,8.1,82.6,111,2298,2960,186,262,137,309,172,126,-19.7,38.8,16.6,962,425,62
JEPS1477,1933,38.3419,-123.0207,171,12.8,16,8.2,7.8,1074,42,21.2,385.6,25,2807,2032,83,338,58,336,278,6,-10.3,35.9,-9999,1007,585,63
IRVC15781,1978,34.1523,-116.4557,1252,15.3,25.9,7,18.8,193,31,131.2,832.3,35,3866,1748,776,307,93,321,228,1,-16,42.1,-9999,1386,1193,54
IRVC15782,1978,34.1523,-116.4557,1252,15.3,25.9,7,18.8,193,31,131.2,832.3,35,3866,1748,776,307,93,321,228,1,-16,42.1,20.5,1386,1193,54
JEPS1518,1928,34.1744,-117.9889,418,17.1,24.2,11.4,12.8,525,30,51.7,794.4,11,4393,1099,757,353,31,354,322,1,-6.8,43.6,-9999,1390,985,57
POM229166,1937,34.4631,-117.3519,974,15.3,25.7,6.7,19.1,178,23,142,1104.2,36,3851,1761,768,294,101,314,214,2,-18,43.3,18.4,1451,1273,50
POM347129,1971,34.2301,-117.4694,922,15.4,24,8.9,15.1,731,44,34.8,539.3,22,3831,1579,624,335,67,341,275,3,-10.5,42.4,-9999,1325,910,57
RSA309677,1979,34.2836,-117.3447,1037,14.5,23.7,7.4,16.3,498,47,49.2,505.4,32,3539,1828,546,314,93,329,235,4,-14.1,41.2,-9999,1328,954,55
RSA333764,1980,34.3256,-117.2672,972,15,24.8,7.1,17.7,264,29,94.8,851.1,33,3734,1765,671,303,97,321,224,2,-16.1,42.6,-9999,1413,1157,52
RSA421485,1932,34.2564,-117.2199,1595,11.4,21.1,4,17.2,704,63,30.4,335.4,86,2624,2678,280,265,129,306,177,24,-20,38,-9999,1127,745,59
RSA575409,1993,34.2092,-117.5086,1635,12.5,21.7,5.4,16.3,1000,61,22.5,354.3,60,2912,2365,347,297,110,320,210,20,-16.2,38.7,-9999,1128,724,62
RSA609597,1968,34.2039,-117.4067,652,17,24.8,11,13.8,598,40,45.1,617.3,13,4345,1188,788,353,32,355,323,1,-6.2,43.9,-9999,1408,990,57
RSA613142,1997,33.4384,-117.0758,381,17.1,24.4,11.8,12.6,385,26,70.4,932,11,4372,1108,744,351,34,354,320,1,-7,44.9,-9999,1449,1099,54
RSA615510,1967,34.3781,-118.4578,613,16.5,24.5,10,14.4,445,24,59.5,1008.1,16,4170,1307,722,351,35,353,318,1,-7.1,44.2,-9999,1329,986,60
RSA655478,1998,34.3747,-117.45,1261,14,23.6,6.7,17,392,35,61.4,683.6,40,3404,1982,529,304,100,323,222,4,-15.4,40.5,-9999,1280,965,57
RSA699273,1934,33.7806,-117.5871,1051,16.9,25.1,10.8,14.4,489,32,55,795.5,13,4314,1220,781,361,10,364,354,1,-3.3,44.2,19.6,1269,929,65
RSA729397,1998,34.3014,-117.4958,1201,14.1,23.1,7.1,16,601,40,40,578.4,36,3390,1936,485,312,94,327,233,5,-14.5,40.6,-9999,1261,881,58
RSA730888,2008,35.4186,-118.2561,1425,12.6,23.7,4,19.7,244,29,92.4,825.7,80,3023,2458,481,281,112,309,198,7,-19.1,39.5,-9999,1150,915,61
RSA75881,1924,34.2043,-117.1247,1808,11.1,20.7,3.6,17.1,740,69,28.4,301.5,93,2507,2778,244,259,132,303,170,29,-20.6,37.6,-9999,1109,709,59
SBBG114359,2001,34.694,-118.857,1036,13.9,23.7,6.2,17.5,334,22,71.8,1085.7,43,3377,2018,530,300,98,317,219,4,-16.9,42.1,-9999,1302,1021,55
SBBG117353,1941,37.482,-120.021,632,15.1,25.3,7,18.3,680,36,36.9,707.9,35,3762,1779,712,307,94,318,224,6,-15.7,43.8,-9999,1351,959,52
SBBG121241,2001,34.1939,-118.2058,484,17.4,23.6,12.2,11.4,486,26,56.3,908.2,9,4459,994,722,362,10,362,352,0,-3.3,43.2,-9999,1362,979,59
SBBG122441,2000,34.4106,-119.2432,606,16,22.8,10.8,12,577,21,45.1,1103.6,13,3995,1288,534,351,33,353,320,1,-6.8,43.3,-9999,1322,943,58
SBBG122442,2000,34.5192,-118.7639,456,16.8,24.7,10.3,14.3,419,17,63.9,1482.1,14,4273,1230,755,348,42,348,307,1,-8.3,44.7,-9999,1413,1082,55
SBBG122480,1995,34.4535,-118.849,764,15.9,24.3,9.3,15,491,19,52.9,1260,19,4005,1442,679,344,51,346,295,2,-9,43.8,17.5,1310,975,59
SBBG23031,1965,34.7558,-119.9827,1097,15.1,23.9,8.6,15.2,652,21,38.4,1118.8,27,3710,1687,601,343,49,349,299,4,-6.9,42.2,15.6,1190,855,65
SBBG27701,1967,34.251,-117.183,1575,11.3,21,3.9,17.1,673,59,31.7,357.1,88,2592,2705,270,256,135,302,167,24,-20.9,38.3,-9999,1161,778,57
SBBG64807,1925,34.5235,-119.7933,752,15,21.5,9.9,11.6,574,15,43.4,1421.1,18,3619,1520,382,344,47,346,299,2,-7.8,42.7,-9999,1277,911,58
CSUSB120,1965,33.8294,-117.4665,386,17.2,24.6,11.3,13.3,288,19,94.3,1269.5,11,4411,1110,783,347,44,348,305,0,-8.2,45.7,17,1510,1233,51
IRVC26956,2003,34.4925,-118.6025,384,17,24.6,10.8,13.8,352,14,76.7,1791.9,13,4347,1162,766,349,39,349,310,1,-8,45.1,-9999,1441,1130,54
OBI58342,1998,35.0456,-119.7714,1383,13.8,23.1,6.4,16.6,285,19,83.4,1207,47,3319,2065,508,322,77,334,257,4,-12.2,40.6,-9999,1142,901,65
POM289748,1931,37.2627,-119.7951,476,15.4,25.9,6.8,19.1,516,28,49.3,920,35,3888,1732,792,308,94,319,225,4,-15.6,43.5,-9999,1401,1046,51
POM296771,1945,34.1569,-117.7018,690,16.3,23.7,10.5,13.2,553,33,47.5,730.1,14,4100,1308,655,346,48,349,301,1,-8.5,43.2,-9999,1358,945,57
POM3472,1917,34.1871,-117.6218,973,14.5,22.8,8.3,14.5,656,42,37.3,546.1,28,3513,1778,483,312,97,327,230,4,-14.1,41.6,-9999,1315,894,55
RSA0068234,2012,38.5414,-120.8447,299,15.2,24.7,6.7,18,681,38,37,645.9,34,3774,1720,673,324,75,329,254,5,-13.5,42.6,-9999,1311,933,55
RSA10160,1928,39.1364,-122.7705,1158,13.2,22.7,5.9,16.8,1494,44,15.5,512.2,54,3133,2210,454,318,86,332,246,26,-12.8,39.6,17.3,1049,674,65
RSA15266,1927,37.4041,-122.2366,132,14.7,19.8,9.7,10,657,24,37.7,830.2,18,3515,1528,307,347,47,346,299,2,-7.3,40.5,-9999,1215,850,58
RSA276027,1974,34.1633,-117.7814,653,16.7,23.9,11.2,12.7,538,32,49.6,742,12,4220,1203,688,353,33,356,322,1,-6.5,43,-9999,1341,931,58
RSA421297,1963,34.2036,-118.0432,1146,14.8,23.4,8,15.4,770,40,32.2,582.2,28,3627,1737,557,338,60,343,282,5,-10.2,40.5,18.9,1159,771,65
RSA605958,1935,35.724,-120.296,386,15.2,23.7,7.7,16.1,317,14,79.4,1700.6,28,3752,1643,598,302,99,314,216,2,-17,44.7,-9999,1500,1216,46
SBBG108888,1991,35.339,-120.617,636,14.2,19.9,9,10.9,779,29,31.1,691.1,22,3362,1685,281,340,57,341,284,3,-9,40.6,-9999,1220,825,59
SBBG15021,1962,35.5935,-120.152,595,15.7,24.7,8.1,16.6,268,15,95.8,1597.5,26,3930,1573,705,326,72,333,260,1,-13.1,43.2,-9999,1392,1132,54
SBBG29932,1940,36.0942,-120.4711,420,15.5,25,7.5,17.5,249,14,102.6,1731.6,29,3885,1628,708,305,96,317,221,2,-16.2,43.3,-9999,1464,1222,48
SBBG30116,1968,35.418,-118.579,1717,11.1,21.9,2.4,19.5,365,28,57.8,772.5,121,2597,2853,323,252,128,298,171,20,-22.4,37.5,21.9,1119,827,59
SBBG46841,1973,35.4585,-120.3335,424,14.7,22.8,7.7,15.1,394,22,62.6,1043.8,29,3567,1722,489,296,106,308,202,2,-17,44.5,-9999,1483,1157,46
SBBG49063,1974,35.01,-120.48,83,13.8,16.7,10.7,6,365,15,65.4,1117,14,3157,1685,98,346,42,345,303,1,-8.4,35.6,-9999,1074,750,63
SBBG82159,1955,34.386,-119.3804,329,15.5,21.1,11.3,9.8,486,16,52.4,1354.7,12,3765,1336,366,352,30,352,322,1,-5.8,41.9,-9999,1259,904,59
SBBG82202,1956,34.7216,-119.9494,1299,14.8,23.7,8.4,15.3,670,21,37,1140.5,30,3621,1753,569,342,52,348,296,5,-7.1,42.1,-9999,1169,842,65
SBBG82204,1957,34.774,-119.642,1589,11.4,20.6,3.9,16.7,457,20,46.9,1033.3,94,2635,2680,277,241,136,290,155,19,-21.6,42.7,18.1,1299,985,50
SBBG82621,1957,34.511,-119.809,670,14.7,20.8,10,10.8,554,18,44.6,1154.1,18,3525,1546,318,345,45,346,301,2,-7.7,41.8,-9999,1237,870,59
JEPS1484,1915,39.0066,-122.0078,19,16.2,25.5,7.1,18.4,423,19,61.9,1318.5,29,4127,1512,847,333,62,332,270,3,-12,43.8,16.1,1359,1081,55
JEPS3136,1915,39.0066,-122.0078,19,16.2,25.5,7.1,18.4,423,19,61.9,1318.5,29,4127,1512,847,333,62,332,270,3,-12,43.8,-9999,1359,1081,55
UC1614293,1935,37.8735,-122.2378,257,13.8,18.2,8.6,9.5,618,28,38.5,658.6,22,3177,1754,177,352,29,353,324,3,-7.3,37.2,16,1002,663,67
SD20458,1938,32.728,-117.2398,63,16.7,21.1,13.1,8,248,15,107.6,1388.3,7,4216,982,471,365,0,364,364,0,0.3,37.9,-9999,985,737,74
POM202997,1933,35.39,-120.6091,306,14.5,20.6,8.9,11.6,581,21,42.2,962,22,3475,1628,339,323,81,327,245,2,-12.5,42.4,16.2,1349,960,52
UC126911,1906,34.3252,-117.4287,1164,14.4,23.5,7.3,16.2,464,38,52.6,626.6,34,3509,1859,539,316,89,329,240,4,-13.8,40.8,-9999,1271,921,58
UC126912,1906,34.3252,-117.4287,1164,14.4,23.5,7.3,16.2,464,38,52.6,626.6,34,3509,1859,539,316,89,329,240,4,-13.8,40.8,-9999,1271,921,58
UC1069166,1935,37.9665,-120.7133,345,15.9,25.4,7.6,17.8,574,30,45.1,844.9,28,4008,1569,783,335,62,336,274,3,-11.4,43.3,-9999,1319,958,57
RSA645309,2000,33.6053,-117.4232,670,17.3,25.1,11.7,13.5,400,28,68.2,910.9,11,4454,1096,812,361,12,364,352,1,-3,44.9,-9999,1353,1025,61
UC1069194,1934,37.7369,-122.0929,159,13.7,18.3,8.4,9.9,565,21,42,879.5,24,3172,1778,190,344,46,345,300,3,-9.6,37.5,15.4,1057,725,64
UCSB5329,1954,34.0968,-117.7012,378,17.1,23.7,11.5,12.2,407,21,66.5,1132.7,10,4365,1083,713,352,33,352,319,1,-7.2,43.6,-9999,1434,1077,54
RSA81004,1952,34.1647,-116.4226,1142,15.8,26.3,7.5,18.8,179,38,144.3,694.3,30,4021,1642,842,311,90,323,233,1,-15.4,42.7,19.9,1428,1250,53
CAS-BOT-BC7220,1889,34.2281,-117.301,1128,14.2,23.5,7,16.5,692,56,34.9,420.2,36,3439,1923,520,305,101,322,221,6,-15.4,41.3,-9999,1309,891,55
POM248105,1941,34.4372,-117.372,1053,14.9,25,6.7,18.3,220,25,113.3,1011.8,37,3712,1817,685,298,100,318,218,2,-17.2,42.5,18.5,1398,1179,52
UC1518667,1979,34.3389,-117.2705,971,15.1,25.1,7.1,17.9,244,27,103.1,925.3,33,3777,1747,696,302,97,320,224,2,-16.4,42.8,-9999,1422,1181,52
UC668349,1941,34.4372,-117.372,1053,14.9,25,6.7,18.3,220,25,113.3,1011.8,37,3712,1817,685,298,100,318,218,2,-17.2,42.5,-9999,1398,1179,52
SBBG110918,1995,35.903,-121.132,343,14.9,22.6,8.3,14.3,397,14,62.8,1602.2,25,3644,1629,489,300,107,310,202,2,-15.2,44.7,-9999,1515,1190,44
SBBG113301,1995,36.0802,-121.2721,441,14.8,22.7,8.4,14.3,587,21,42.3,1094.6,26,3602,1674,489,302,108,314,205,3,-14.7,43.9,-9999,1477,1106,46
SBBG123782,1995,36.0802,-121.2721,441,14.8,22.7,8.4,14.3,587,21,42.3,1094.6,26,3602,1674,489,302,108,314,205,3,-14.7,43.9,-9999,1477,1106,46
UC1245395,1932,40.1657,-123.226,903,10.7,20.1,3,17.1,1342,82,15.5,246,104,2402,2863,213,242,140,288,148,63,-22.3,40.4,-9999,1102,665,53
SD17761,1937,32.927,-116.8384,579,16.6,23.7,10.8,12.9,398,31,66.8,766.5,13,4198,1233,682,337,59,341,282,1,-10.2,44.4,-9999,1505,1123,51
SD21647,1938,32.9403,-116.5136,1433,12.5,21.9,5.2,16.7,610,68,36.8,321.2,61,2910,2382,352,272,127,304,177,11,-19.1,40.7,-9999,1284,858,54
SD38541,1935,33.0688,-116.5461,879,15,24,7.8,16.3,406,50,61.5,482.1,29,3714,1723,624,298,109,318,209,2,-16.1,44.1,-9999,1524,1143,47
UC1301146,1963,37.6894,-122.4478,203,13.3,16.1,9.6,6.5,655,26,35.6,610.5,18,2975,1852,87,358,14,357,343,2,-5.3,34.5,-9999,896,561,71
UC144182,1905,35.1902,-118.5155,979,13.7,24.1,5.5,18.6,247,22,96,1076.8,52,3333,2117,550,293,106,314,209,4,-17.7,40.8,-9999,1264,1023,56
RSA75874,1929,33.6093,-116.9354,804,16.3,24.7,9.6,15,333,40,79.1,623.8,18,4139,1376,750,332,70,338,268,1,-11.2,44.7,-9999,1500,1182,51
UC249525,1922,40.944,-123.6319,170,13.7,22.2,5.9,16.3,1277,92,18.5,241.1,44,3247,2027,427,311,98,317,218,16,-14.7,43.4,-9999,1232,780,54
HREC495,1952,38.989,-123.0797,300,14.5,22.3,7.6,14.8,915,39,26.7,566.7,30,3489,1769,465,317,89,319,230,7,-13.3,43.4,-9999,1307,910,52
HREC492,1953,38.989,-123.0797,300,14.5,22.3,7.6,14.8,915,39,26.7,566.7,30,3489,1769,465,317,89,319,230,7,-13.3,43.4,-9999,1307,910,52
UCSB12634,1962,33.7216,-117.3934,385,17.7,25.6,11.3,14.3,267,16,103.4,1590.7,11,4591,1060,905,346,44,348,304,0,-8.4,46.5,-9999,1579,1324,50
JEPS1489,1938,39.8468,-122.5944,277,16.4,27.3,6.7,20.5,569,45,46.4,608.5,31,4215,1570,982,330,66,331,265,4,-13.9,43.1,15.7,1290,949,57
UC606912,1938,39.8468,-122.5944,277,16.4,27.3,6.7,20.5,569,45,46.4,608.5,31,4215,1570,982,330,66,331,265,4,-13.9,43.1,-9999,1290,949,57
POM263485,1939,38.5756,-122.4499,525,14,21.8,7.3,14.5,949,35,25.3,619.3,34,3329,1878,402,332,70,336,266,8,-11.1,40.5,-9999,1164,790,60
RSA43793,1949,33.3418,-116.902,1455,14.1,23.5,6.8,16.7,561,59,42.9,395,40,3422,1980,545,310,99,325,227,5,-14.5,41.2,18.2,1261,859,59
RSA421364,1928,34.2337,-117.1599,1810,10.6,20.2,3.1,17.1,896,72,23,280.5,106,2380,2909,208,256,132,301,170,44,-21,37,19.2,1070,658,61
RSA421366,1949,34.2479,-117.3152,1426,12.7,22.3,5.3,17,762,63,29.8,350.8,59,2980,2327,378,286,117,313,196,14,-17.7,39.4,-9999,1203,799,58
CSUSB123,1975,33.7473,-117.1146,514,17.1,25.3,10.4,14.9,267,23,101.5,1086.1,14,4401,1200,843,332,65,338,273,1,-11.7,46,18,1571,1311,48
JEPS1883,1932,40.4599,-124.2052,690,12.3,17.6,7.5,10.2,1551,150,14.4,117.1,34,2681,2233,125,334,69,337,268,12,-10.5,36.8,-9999,931,447,66
UC562585,1932,40.4599,-124.2052,690,12.3,17.6,7.5,10.2,1551,150,14.4,117.1,34,2681,2233,125,334,69,337,268,12,-10.5,36.8,-9999,931,447,66
OBI3990,1971,35.418,-120.5686,395,14.4,21.1,8.4,12.7,547,19,44.6,1092,24,3451,1682,358,309,97,317,220,3,-14.8,42.8,16.6,1399,1015,49
JEPS1495,1933,33.5691,-116.5055,1397,13.8,23.3,6.2,17.1,335,66,70.9,351.5,45,3324,2060,507,298,107,320,213,4,-16.7,40.4,19,1279,977,57
POM126470,1908,33.9382,-117.3195,455,17.2,24.9,11,14,258,23,105.2,1094.9,12,4415,1143,812,344,47,346,299,0,-9,45.6,17.1,1500,1242,52
POM307904,1941,35.5019,-119.2732,106,17.6,28.1,7.5,20.6,155,11,178.2,2516,25,4639,1332,1177,332,61,332,271,1,-12.8,45.1,17.1,1489,1334,54
RSA421285,1938,35.6319,-118.812,858,14.8,25.1,6.5,18.6,421,33,58.9,768.8,39,3675,1853,682,312,86,323,237,4,-15.8,41.8,-9999,1292,942,57
POM7063,1919,34.0872,-117.8135,323,17.3,23.5,11.8,11.7,404,18,67.5,1313.2,10,4424,1027,719,354,27,354,326,0,-6.6,43.2,-9999,1426,1072,55
SBBG6133,1945,34.4575,-119.6915,320,15,19.9,11.3,8.6,496,14,50.4,1397.1,12,3594,1406,264,354,25,354,329,1,-5.4,40.1,-9999,1171,828,62
OBI52226,1995,34.7795,-120.4273,128,14.3,17.9,10.6,7.3,361,14,67.3,1294.8,14,3329,1576,157,341,52,340,289,1,-9.5,38.1,-9999,1189,868,58
SBBG124298,2003,34.733,-118.88,1124,13.3,23,5.7,17.3,320,21,72.9,1097.7,52,3173,2178,452,279,114,306,193,5,-19.2,42.3,16.9,1333,1056,52
UCSB5338,1946,34.4585,-119.6917,320,15,19.9,11.3,8.6,497,14,50.3,1401.8,13,3595,1407,267,354,26,354,328,1,-5.5,40.1,-9999,1176,831,62
UC767672,1938,37.8736,-122.4556,13,13.7,16.6,9.5,7.2,599,24,39.6,700.3,17,3129,1728,115,358,13,357,345,2,-5.7,34.8,-9999,919,592,71
RSA522735,1990,33.5025,-116.9986,452,17.4,25.4,11,14.5,357,26,76.7,964,12,4491,1140,876,338,57,343,286,1,-10.3,46.3,17.4,1597,1261,48
RSA673728,2000,33.6833,-116.7167,1671,12.8,21.8,5.9,15.9,541,74,42.2,294.2,53,3004,2268,366,280,123,312,190,8,-18.6,40.1,21.2,1258,835,55
POM6554,1919,34.3684,-117.4266,1221,14.3,23.9,6.9,17,377,32,64.5,747.1,38,3491,1915,562,309,94,326,231,3,-14.9,40.7,18.5,1284,974,57
RSA421482,1976,34.1851,-117.1419,1172,13.9,23.5,6.4,17,609,57,39.2,410.1,42,3351,2021,506,291,111,315,203,6,-17.1,41.6,-9999,1331,908,53
RSA75884,1925,34.3269,-118.5028,455,17.2,24.4,11.3,13.1,425,15,63.9,1578.1,11,4410,1093,767,356,24,357,333,1,-5.6,44.3,-9999,1399,1061,57
UC24212,1921,33.1092,-116.6731,907,14.9,23.5,8.1,15.4,521,52,47.7,453.7,27,3647,1729,569,309,101,325,224,3,-14.5,43.6,-9999,1446,1014,51
POM155815,1903,33.3076,-117.2594,199,16.7,22.3,12.4,9.8,371,17,72,1309.1,9,4223,1063,549,357,20,356,336,0,-5.2,41.8,-9999,1296,958,60
POM47079,1924,32.7139,-116.7589,711,15.9,23.6,9.8,13.9,419,36,61.8,652.1,17,3991,1403,634,325,77,333,256,1,-12.7,44.1,-9999,1486,1091,50
RSA69363,1951,33.3385,-116.8983,1455,14.1,23.5,6.8,16.7,569,60,42.2,390.7,40,3415,1987,543,310,99,325,226,6,-14.5,41.1,18.7,1258,853,59
CHSC26054,1963,34.0147,-117.0014,937,15.8,24.7,8.9,15.8,440,56,58.6,440.2,21,3971,1513,702,328,77,337,260,2,-12.1,43.8,-9999,1431,1042,53
JEPS83176,1982,36.3714,-121.5594,543,14.1,21.2,9.1,12,613,23,39.3,903.7,24,3320,1783,330,328,84,335,251,3,-10.4,39.5,-9999,1219,851,57
POM210106,1935,33.0782,-116.5329,806,15.4,24.3,8.1,16.3,354,46,71.6,526.6,27,3832,1642,668,299,107,318,211,2,-16,44.7,-9999,1570,1224,46
RSA164843,1963,34.0147,-117.0014,937,15.8,24.7,8.9,15.8,440,56,58.6,440.2,21,3971,1513,702,328,77,337,260,2,-12.1,43.8,-9999,1431,1042,53
RSA616,1928,33.8726,-117.7073,127,17.4,23.8,12.2,11.6,341,16,80.5,1488.9,9,4494,981,741,357,22,356,334,0,-5.6,44,-9999,1424,1106,56
SD85506,1971,32.9167,-116.4667,1639,12.1,21.4,4.9,16.5,649,73,34,293.9,67,2795,2478,314,269,129,303,174,14,-19.2,40.3,19.3,1264,834,54
UC1019584,1926,33.1125,-116.523,750,15.9,25.1,8.3,16.8,315,44,82.2,563.9,25,4015,1550,760,301,103,319,216,1,-15.9,45.4,-9999,1626,1314,45
UC1019605,1926,33.1125,-116.523,750,15.9,25.1,8.3,16.8,315,44,82.2,563.9,25,4015,1550,760,301,103,319,216,1,-15.9,45.4,-9999,1626,1314,45
UC107233,1895,33.1992,-116.5986,1099,14.1,23,7.1,15.9,453,63,53.2,364.2,35,3398,1926,487,298,111,320,209,3,-16.2,42,-9999,1385,988,52
CHSC24930,1976,41.7958,-124.2019,7,11.2,14.4,8,6.4,1557,164,13.6,87.6,32,2260,2510,34,342,46,338,292,12,-8.9,31.9,-9999,731,273,74
POM126451,NA,32.8528,-116.616,1044,14.2,23,7.5,15.5,515,42,47.1,541.5,33,3443,1886,497,297,112,317,204,4,-15.8,43.4,-9999,1427,1008,50
POM126452,1906,32.8528,-116.616,1044,14.2,23,7.5,15.5,515,42,47.1,541.5,33,3443,1886,497,297,112,317,204,4,-15.8,43.4,-9999,1427,1008,50
POM73427,1906,33.0787,-116.602,1299,13.5,22.5,6.4,16.1,652,71,36,316.9,43,3216,2086,428,305,103,321,219,7,-15.3,41.2,19,1277,840,57
SD114740,1982,32.7641,-116.5725,1207,13.4,22.2,6.8,15.4,539,51,43.4,438.1,41,3170,2094,396,282,125,309,184,5,-17.1,42.3,-9999,1389,963,50
SD15169,1936,33.0484,-116.6308,1281,13.6,22.6,6.5,16.1,654,73,36.1,311.1,41,3251,2055,440,307,102,322,220,6,-15,41.4,19.3,1286,840,57
SD20800,1938,32.7709,-116.7978,332,17.1,24,11.6,12.4,352,25,77.2,946.5,11,4393,1090,744,345,46,348,302,0,-8.9,44.5,-9999,1509,1164,52
SD21418,1938,32.6637,-116.2736,1038,13.7,22.4,7.2,15.1,355,51,66.6,442.3,37,3259,2011,417,276,129,305,175,3,-17.3,43,-9999,1459,1116,47
SD73567,1970,32.7874,-116.5851,1180,13.4,22.2,6.7,15.5,549,49,42.6,451.5,41,3179,2092,401,285,122,310,188,6,-17,42.3,17.2,1380,955,51
UC495319,1932,32.6081,-116.6292,688,15.6,23.9,9.2,14.7,346,33,74,722.5,20,3903,1505,631,309,95,322,227,1,-15,44.7,-9999,1535,1199,47
RSA421370,1947,33.1992,-116.5986,1099,14.1,23,7.1,15.9,453,63,53.2,364.2,35,3398,1926,487,298,111,320,209,3,-16.2,42,17.9,1385,988,52
POM305712,1939,33.2391,-116.6912,855,14.4,23.4,7.3,16.1,483,52,50.5,453.5,33,3499,1854,529,278,120,307,187,3,-18.8,43.9,-9999,1498,1081,46
POM46977,1919,33.1803,-116.7692,1082,14.6,23.7,7.4,16.3,597,58,41.1,407.7,32,3568,1825,568,315,93,328,234,4,-13.8,42.4,18.5,1362,937,55
POM48180,1924,32.8896,-116.5761,1228,13.1,22.1,6.2,15.9,590,52,39.2,422.7,47,3093,2184,389,280,125,309,184,7,-17.9,42,-9999,1347,919,52
RSA12318,1934,33.268,-117.1712,195,16.9,23,12.2,10.8,344,19,78.1,1198.5,10,4292,1066,620,354,26,354,329,0,-5.9,42.8,-9999,1360,1033,57
UC1057251,1957,32.8636,-117.2236,97,16.6,21.4,12.6,8.8,274,16,97.2,1349.8,8,4175,1040,484,363,1,362,361,0,-2.8,39.2,-9999,1120,848,68
RSA421368,1945,33.426,-116.8679,627,16.4,25,9.5,15.5,314,31,84,816,19,4174,1383,786,317,88,329,240,1,-13.8,45.6,-9999,1587,1274,47
JEPS1487,1939,37.9207,-122.6248,572,13.4,18.1,8.2,9.9,1245,52,18.8,350.7,25,3063,1869,166,351,36,354,318,7,-7.2,37.5,-9999,1004,606,67
JEPS1884,1933,41.7495,-124.1946,2,11.2,14.3,8,6.3,1527,161,13.9,88.8,32,2242,2526,33,342,46,338,292,12,-9.2,31.9,-9999,723,268,74
UC131658,1904,37.2094,-122.0535,711,13.9,19.8,8.7,11.1,1186,45,20.1,438.4,25,3244,1795,266,354,30,356,326,6,-5.5,37.9,-9999,1013,626,69
UC168379,1891,35.4902,-119.1508,128,17.8,28.2,7.8,20.4,156,10,178.3,2771.5,23,4691,1291,1195,336,56,335,278,1,-12.3,44.9,17.1,1474,1317,55
UC24241,1894,38.0409,-122.7859,50,13.5,16.7,8.9,7.8,827,30,28.4,563.4,21,3048,1812,116,350,35,349,314,3,-8,35.7,-9999,1006,632,66
UC618586,1938,37.701,-120.2943,444,15.9,26,7.3,18.7,560,29,46.2,895.3,30,4025,1608,828,325,75,329,254,4,-13,43.9,16.9,1371,1007,54
UC663110,1938,38.9716,-122.6109,443,14.3,23.9,6.4,17.6,628,26,38.8,910.7,41,3495,1923,578,301,102,313,211,7,-16.2,43.4,-9999,1294,966,52
JEPS1879,1938,41.8456,-123.9683,183,12,18.9,5.7,13.2,2311,203,9.5,92.9,50,2660,2367,171,311,98,319,221,33,-14.8,36.1,-9999,997,463,61
UC146183,1908,40.7615,-123.993,642,12.1,16.8,7.6,9.2,1818,154,12.1,109.4,34,2598,2276,97,331,73,336,263,14,-10.7,36,-9999,915,423,66
UC24249,1894,38.0409,-122.7859,50,13.5,16.7,8.9,7.8,827,30,28.4,563.4,21,3048,1812,116,350,35,349,314,3,-8,35.7,-9999,1006,632,66
UC249523,1922,41.0191,-124.1033,14,11.1,14.1,7.9,6.3,1190,115,17.7,123.4,33,2218,2554,31,337,56,331,275,10,-10.4,31.8,-9999,741,317,73
UC562587,1933,41.7495,-124.1946,2,11.2,14.3,8,6.3,1527,161,13.9,88.8,32,2242,2526,33,342,46,338,292,12,-9.2,31.9,-9999,723,268,74
UC131445,1903,37.7453,-121.4268,15,15.9,24.1,7.2,16.9,248,16,104.1,1469.8,29,3997,1514,717,334,59,335,276,2,-12,42.8,-9999,1347,1124,55
UC24214,1901,37.8628,-122.4308,58,13.7,16.6,9.5,7.1,597,23,39.8,709.7,17,3130,1725,114,359,10,358,348,2,-5.5,34.6,-9999,907,580,71
RSA66658,1924,34.1862,-117.6608,1050,14.6,22.8,8.4,14.4,673,40,36.6,564.3,27,3547,1749,491,326,79,335,256,4,-12.1,41.2,-9999,1261,856,58
JEPS1887,1938,38.5139,-123.2345,120,12.4,15.5,8.7,6.8,1038,48,21.6,320.7,24,2664,2141,58,343,50,340,291,5,-8.8,34.6,-9999,926,505,67
UC606952,1938,38.5139,-123.2345,120,12.4,15.5,8.7,6.8,1038,48,21.6,320.7,24,2664,2141,58,343,50,340,291,5,-8.8,34.6,-9999,926,505,67
UC571711,1933,37.4975,-121.5355,761,14.7,24,7.2,16.9,473,26,52.2,921,36,3599,1839,615,338,60,344,284,4,-10.3,40.8,-9999,1121,827,66
UC1103811,1922,40.553,-123.8412,818,11.8,19.4,5.6,13.8,1723,136,12.7,143,56,2629,2452,197,308,107,325,219,29,-14.5,38.5,-9999,1002,540,63
HSC48300,1979,39.4455,-123.8021,32,11.5,13.9,8.6,5.3,956,57,22.5,244.2,27,2336,2416,30,341,47,336,289,6,-9.1,32.5,-9999,817,422,70
