replicate,predictor,param_est,param_se,ci_.025,ci_.975,est_pval,adj.R2,param_vifs,sim_dist
164,MAP_100Y,9.075057157489386,1.5362393182492353,6.059096663596948,12.091017651381824,5.324766971443063e-9,0.26189398433356426,2.61265788888958,5km
164,MAT_A,-0.1683058798133808,0.9691176181127008,-2.0708873431585686,1.734275583531807,0.8621734602186988,0.26189398433356426,1.0397232862632022,5km
164,MAP_A,0.4897869951308417,0.9667984974153357,-1.4082415471162242,2.3878155373779077,0.612583073595252,0.26189398433356426,1.0347530769370459,5km
164,elev_m_n,6.0968253243519,1.586064156206571,2.983048207027919,9.210602441675881,1.3156893028184942e-4,0.26189398433356426,2.7848787673900173,5km
164,lat,-2.6715538146169355,2.776290540422729,-8.121995350656176,2.7788877214223047,0.3362294558182616,0.26189398433356426,8.53285998975842,5km
164,long,7.289804701536544,3.1446014328362057,1.1162915139689202,13.463317889104168,0.02071334522718625,0.26189398433356426,10.9470224545826,5km
165,MAT_100Y,-7.138425989233341,1.4956918855288597,-10.074796678491719,-4.202055299974964,2.1967535467961747e-6,0.25454669585300105,2.445297180063717,5km
165,MAP_100Y,9.014165406473825,1.552135252724848,5.966984027767371,12.06134678518028,9.45771367925725e-9,0.25454669585300105,2.633337342620628,5km
165,MAT_A,-0.6075446328455303,0.9749626899058408,-2.5216098848260504,1.3065206191349896,0.5333828545522941,0.25454669585300105,1.0390187017163366,5km
165,MAP_A,0.962589069185224,0.9645861909330781,-0.9311048431259853,2.8562829814964332,0.31864418542930867,0.25454669585300105,1.0170199038811703,5km
165,elev_m_n,4.674263386614566,1.5992136913893733,1.5346567238452233,7.813870049383908,0.0035756614791047168,0.25454669585300105,2.7955056253620385,5km
165,lat,-2.1395738249564955,2.7920714052757782,-7.621021385173303,3.341873735260312,0.4437435126666136,0.25454669585300105,8.521193231654527,5km
165,long,8.731174335718192,3.1614017938865695,2.524650348824329,14.937698322612055,0.005892781967570578,0.25454669585300105,10.924630647838416,5km
166,MAT_100Y,-6.073698292791883,1.4457813814708784,-8.912077285222349,-3.2353193003614167,2.9860800778730542e-5,0.27369617101017985,2.3498655167612608,5km
166,MAP_100Y,8.626603863840074,1.5284267173659687,5.625974348451336,11.627233379228812,2.3759879464751897e-8,0.27369617101017985,2.6261951457171397,5km
166,MAT_A,-2.0967285757474667,0.9632465233772043,-3.987788131172105,-0.20566902032282863,0.029819975675583192,0.27369617101017985,1.0430680751056733,5km
166,MAP_A,1.4162759526444897,0.9556679500184122,-0.4599052375654129,3.292457142854392,0.13877789728630496,0.27369617101017985,1.0267194652379095,5km
166,elev_m_n,6.756686093771549,1.5481971082822186,3.717243059985076,9.796129127558022,1.4594878307945951e-5,0.27369617101017985,2.6945748799366447,5km
166,lat,-2.618720524255867,2.7661245458057344,-8.049216380602877,2.811775332091143,0.34409890016285394,0.27369617101017985,8.601639040525813,5km
166,long,6.622440154827717,3.1349063630325724,0.46794648233641833,12.776933827319017,0.03498345287180839,0.27369617101017985,11.048082270408633,5km
167,MAT_100Y,-6.25781820308777,1.4579884983704179,-9.120162384591668,-3.395474021583873,2.0083870099482106e-5,0.2661706970435107,2.3661723727635198,5km
167,MAP_100Y,8.936848938207298,1.5375948154450592,5.918220479602291,11.955477396812306,9.205778108372845e-9,0.2661706970435107,2.6316128308564593,5km
167,MAT_A,-0.30200945528013057,0.9650812720006297,-2.1966710158321434,1.5926521052718825,0.7544179285108201,0.2661706970435107,1.0367307000438,5km
167,MAP_A,1.1935576674470358,0.9571889761495374,-0.685609623339934,3.072724958234006,0.21281870460226623,0.2661706970435107,1.0198435646878217,5km
167,elev_m_n,6.427267404138383,1.5477701673362831,3.388662547013667,9.4658722612631,3.6751433290434464e-5,0.2661706970435107,2.6665585648508254,5km
167,lat,-2.282004005180383,2.75138083591406,-7.683554796275243,3.119546785914477,0.4071470562802497,0.2661706970435107,8.426352038932961,5km
167,long,7.25737996544388,3.0666326266536377,1.2369222831487985,13.277837647738961,0.01821384752026503,0.2661706970435107,10.467951147213212,5km
168,MAT_100Y,-6.428513017934963,1.4307325318922988,-9.237328851554443,-3.619697184315484,8.150130604050457e-6,0.2724885970594797,2.3175401900077386,5km
168,MAP_100Y,8.489574023266604,1.5265379211904606,5.492672933732211,11.486475112800996,3.7513684228132065e-8,0.2724885970594797,2.6383084245905417,5km
168,MAT_A,-1.4661877146222562,0.9639194800398623,-3.358555601364368,0.4261801721198557,0.12867325882759448,0.2724885970594797,1.0519422152556797,5km
168,MAP_A,1.3281889726365372,0.9545440196964263,-0.5457729990424112,3.202150944315486,0.16451415692418958,0.2724885970594797,1.031578523626636,5km
168,elev_m_n,6.750211571815176,1.5488681868490772,3.7094716777853716,9.79095146584498,1.4986908261058077e-5,0.2724885970594797,2.7160595586428355,5km
168,lat,-2.6922858738868785,2.7502996761806693,-8.091677517996297,2.7071057702225403,0.32794877125828237,0.2724885970594797,8.56387668777206,5km
168,long,6.406137696922315,3.1086102876986335,0.30331022777128247,12.508965166073347,0.03967658075838831,0.2724885970594797,10.940645084233935,5km
169,MAT_100Y,-6.138779998176661,1.475126411040033,-9.034756474260458,-3.242803522092863,3.5364475814383495e-5,0.2642418025348461,2.4207397650377795,5km
169,MAP_100Y,8.788243574273986,1.538915891714117,5.767035230554177,11.809451917993794,1.6353708155611852e-8,0.2642418025348461,2.63462856144715,5km
169,MAT_A,-0.18352119584277113,0.9773921544607749,-2.102342976839579,1.7353005851540368,0.8511119097255029,0.2642418025348461,1.0627407264187798,5km
169,MAP_A,1.423921791219414,0.9561406306524988,-0.4531788785769575,3.3010224610157852,0.13685459564887703,0.2642418025348461,1.0170286190566478,5km
169,elev_m_n,6.55679442159406,1.5936600444040572,3.428112049067846,9.685476794120275,4.324042169981803e-5,0.2642418025348461,2.8254068605391565,5km
169,lat,-3.0532159479626766,2.7848434696849966,-8.520436328145038,2.4140044322196856,0.27327740699610414,0.2642418025348461,8.627623913323868,5km
169,long,6.414412380762829,3.1784113715963325,0.17453727950249576,12.654287482023161,0.04394268271235877,0.2642418025348461,11.238538519093677,5km
170,MAT_100Y,-6.586862634923148,1.4743522747500877,-9.481338995398154,-3.6923862744481424,9.163692170109364e-6,0.2621028174825375,2.4057715158101693,5km
170,MAP_100Y,8.74460310770475,1.544598667879159,5.712217695368176,11.776988520041323,2.158531757522078e-8,0.2621028174825375,2.6404817009025536,5km
170,MAT_A,-0.5137699968951385,0.9755888222926647,-2.4290644838578452,1.4015244900675685,0.5986136209078671,0.2621028174825375,1.053381002669293,5km
170,MAP_A,1.0039249497059701,0.9643041214597272,-0.8892151984631083,2.8970650978750485,0.2981796184654633,0.2621028174825375,1.0291528855965524,5km
170,elev_m_n,5.969850112178951,1.5728379379430735,2.882024829034754,9.057675395323148,1.5951329962490536e-4,0.2621028174825375,2.737913999325757,5km
170,lat,-2.622916000513884,2.761854867888112,-8.045041881195973,2.7992098801682044,0.34258223959387535,0.2621028174825375,8.442159566754883,5km
170,long,7.051810949867425,3.10565725000746,0.9547257092263148,13.148896190508536,0.023459686805271208,0.2621028174825375,10.674779134870915,5km
171,MAT_100Y,-6.031090174302646,1.4509064532087974,-8.879517892797901,-3.182662455807391,3.609077054041113e-5,0.2707030928419282,2.3657601910253074,5km
171,MAP_100Y,8.938680396048449,1.5254701313490078,5.94386884478588,11.933491947311019,7.00834779968369e-9,0.2707030928419282,2.6151663059609076,5km
171,MAT_A,-1.4461721352889811,0.9656533954126966,-3.3419483184256826,0.44960404784772057,0.13466510196822049,0.2707030928419282,1.0479352246676443,5km
171,MAP_A,1.3069776915788527,0.9538210701666454,-0.5655692040110432,3.1795245871687485,0.17102695758887743,0.2707030928419282,1.022411483427391,5km
171,elev_m_n,6.556455204925628,1.5306784970384362,3.5514185608150552,9.561491849036202,2.0860978665437305e-5,0.2707030928419282,2.6330545551248545,5km
171,lat,-2.72134041677556,2.7552126862662285,-8.130389476109436,2.687708642558316,0.3236225160622298,0.2707030928419282,8.531043449635145,5km
171,long,7.007932836733931,3.0829243862361997,0.955518322787019,13.060347350680843,0.023306031461585174,0.2707030928419282,10.681140826144944,5km
172,MAT_100Y,-6.075234985327672,1.4897508190248845,-8.999922181512346,-3.150547789142997,5.0394420132688634e-5,0.2623187875623667,2.4666076083513704,5km
172,MAP_100Y,8.795493781485442,1.537608853498008,5.7768514225509815,11.814136140419903,1.5495972459145316e-8,0.2623187875623667,2.6276320050292603,5km
172,MAT_A,-0.7526160060664425,0.9662855105586147,-2.649633161216834,1.144401149083949,0.43630448931223886,0.2623187875623667,1.0377284795704111,5km
172,MAP_A,1.2126878966122248,0.9571855131497811,-0.6664640923861855,3.091839885610635,0.20558239568312606,0.2623187875623667,1.0182748913891424,5km
172,elev_m_n,6.404026289739063,1.6195920101757677,3.224434135995837,9.583618443482289,8.427203909705468e-5,0.2623187875623667,2.915305367977585,5km
172,lat,-2.473335484904713,2.7669628432923554,-7.905452518673378,2.958781548863952,0.37167896358357866,0.2623187875623667,8.509018255107447,5km
172,long,6.892233641390649,3.1667141689490097,0.6753225542304699,13.109144728550827,0.0298392598393683,0.2623187875623667,11.145268398394322,5km
173,MAT_100Y,-6.289074516385592,1.4324089258091697,-9.101187784936677,-3.476961247834508,1.2969961710019745e-5,0.2749099436865583,2.329509194549033,5km
173,MAP_100Y,8.353268333035123,1.5178133749488854,5.373488569049838,11.333048097020407,5.150862155765224e-8,0.2749099436865583,2.615574789954928,5km
173,MAT_A,-2.5285394347420573,0.958133702466521,-4.40955291434602,-0.647525955138095,0.008491082750543024,0.2749099436865583,1.042275730696753,5km
173,MAP_A,0.8089414467323423,0.9496454682723477,-1.0554078837072889,2.673290777171973,0.39458377526136346,0.2749099436865583,1.0238902136407495,5km
173,elev_m_n,6.830716984633637,1.524893193346972,3.8370380813052036,9.82439588796207,8.677489127694517e-6,0.2749099436865583,2.64003231921031,5km
173,lat,-2.3705977008997476,2.7479426164067977,-7.765374118150323,3.024178716350828,0.3885950745553124,0.2749099436865583,8.57325439027979,5km
173,long,6.663858172856111,3.088388821286503,0.6007158492500873,12.727000496462136,0.031274322376818986,0.2749099436865583,10.829149152939127,5km
174,MAT_100Y,-6.5707863663143575,1.4418351287111755,-9.401398831410377,-3.7401739012183377,6.069632872509438e-6,0.2634080018093763,2.3143255602112127,5km
174,MAP_100Y,8.946179224960481,1.536043709308181,5.930616360719134,11.961742089201827,8.584500482320533e-9,0.2634080018093763,2.626639041272757,5km
174,MAT_A,-0.9938002416200838,0.9646929080513732,-2.8876865231679836,0.9000860399278158,0.3032683031524772,0.2634080018093763,1.0360278228259236,5km
174,MAP_A,1.1200767424807883,0.961616251460798,-0.7677694431347237,3.0079229280963,0.24448421488307992,0.2634080018093763,1.0294300362839668,5km
174,elev_m_n,5.989619388125481,1.5472417903319367,2.952072437701318,9.027166338549645,1.179701968733349e-4,0.2634080018093763,2.6650761394514237,5km
174,lat,-2.4787562189973174,2.7728009836676835,-7.9223224571261195,2.9648100191314843,0.3716395836624028,0.2634080018093763,8.55915016582705,5km
174,long,7.416361710086032,3.121818713509927,1.287603443438643,13.545119976733421,0.017773678128746744,0.2634080018093763,10.84947207404844,5km
175,MAT_100Y,-5.97713835493839,1.4320086618846886,-8.78845948849932,-3.16581722137746,3.352614852472996e-5,0.2803443773111354,2.3392190829020576,5km
175,MAP_100Y,8.612920780606707,1.5199355053810628,5.628981561758968,11.596859999454447,2.0923754317288196e-8,0.2803443773111354,2.6352991905438534,5km
175,MAT_A,-2.1447703622029644,0.955385960067892,-4.020385232235464,-0.2691554921704651,0.025069920339494223,0.2803443773111354,1.0412075723368044,5km
175,MAP_A,1.2734318212465487,0.9498026948990622,-0.5912219758670565,3.138085618360154,0.1804219355100895,0.2803443773111354,1.0290735203987422,5km
175,elev_m_n,7.644507090125417,1.5265712422007005,4.647540584743501,10.641473595507334,6.907396976947217e-7,0.2803443773111354,2.6583598066357585,5km
175,lat,-2.8301898407746395,2.758186644070641,-8.245065189765851,2.584685508216572,0.3051800011739393,0.2803443773111354,8.67814516646578,5km
175,long,5.794092104574346,3.1169865776417818,-0.32517970710392685,11.913363916252617,0.06344472558284062,0.2803443773111354,11.082799401424195,5km
176,MAT_100Y,-5.651353912053385,1.4581008157495456,-8.513899193577117,-2.788808630529653,1.1577352965016146e-4,0.27428084821173515,2.404563418746088,5km
176,MAP_100Y,8.45316725972517,1.5338452222746344,5.441920467881831,11.46441405156851,4.939453861798494e-8,0.27428084821173515,2.6608733614261824,5km
176,MAT_A,-1.9645934348831746,0.9539081510368913,-3.83730706844218,-0.09187980132416951,0.03979654897950671,0.27428084821173515,1.0291395049590268,5km
176,MAP_A,0.9474014437720681,0.9538157333886175,-0.9251307553482901,2.819933642892426,0.32090322043037456,0.27428084821173515,1.0289401020178106,5km
176,elev_m_n,7.440611433319245,1.5595372914234098,4.3789259403106495,10.50229692632784,2.2117268015667837e-6,0.27428084821173515,2.7507597306534297,5km
176,lat,-2.884203119718271,2.7563995634877276,-8.295570069951959,2.5271638305154163,0.2957364768021137,0.27428084821173515,8.593013119418648,5km
176,long,5.706279412104733,3.1156296981674894,-0.41032857215174623,11.822887396361212,0.0674309130827925,0.27428084821173515,10.978747571176545,5km
177,MAT_100Y,-6.625462829592102,1.4619426206176613,-9.49557632161081,-3.755349337573394,6.8267207826571625e-6,0.26197376952067764,2.3692192671979493,5km
177,MAP_100Y,8.893723251730716,1.5390561411555141,5.872219033023128,11.915227470438303,1.1149812003186887e-8,0.26197376952067764,2.625750913323513,5km
177,MAT_A,-0.389812110406641,0.9724879633227453,-2.2990189322032193,1.5193947113899373,0.6886551909828571,0.26197376952067764,1.0483663440831466,5km
177,MAP_A,1.0890849370494737,0.9578975378980745,-0.7914776847114369,2.9696475588103843,0.2559307982091431,0.26197376952067764,1.017144640011241,5km
177,elev_m_n,5.8797030495449825,1.5700460615867733,2.797358831037153,8.962047268052812,1.946596412112395e-4,0.26197376952067764,2.7325579978627834,5km
177,lat,-2.6002855549842914,2.7642784383123926,-8.027169435108688,2.8265983251401052,0.34718298047211016,0.26197376952067764,8.470482963888749,5km
177,long,7.2810860143801905,3.112000273474903,1.1715480297138683,13.390623999046513,0.019568886378971057,0.26197376952067764,10.735538997065818,5km
178,MAT_100Y,-5.863375391145229,1.4327289954289877,-8.676117022176141,-3.050633760114316,4.742336515888062e-5,0.27126055363886437,2.3056121154483336,5km
178,MAP_100Y,8.233697328774845,1.541444308333117,5.2075251833119705,11.25986947423772,1.23096772351626e-7,0.27126055363886437,2.668786439150315,5km
178,MAT_A,-1.0915385593053977,0.9656341035721326,-2.9872768685920787,0.8041997499812832,0.25868365629999623,0.27126055363886437,1.0473294993065885,5km
178,MAP_A,0.9393804043336855,0.9551881217319714,-0.935850294586656,2.814611103254027,0.3257101728153353,0.27126055363886437,1.0247925782257,5km
178,elev_m_n,7.431430924773152,1.5457832512802392,4.39674054208539,10.466121307460913,1.8545116721819888e-6,0.27126055363886437,2.683832081270271,5km
178,lat,-2.4556086625159534,2.751671034169009,-7.857704730510742,2.9464874054788344,0.37246804302953773,0.27126055363886437,8.504546687011405,5km
178,long,6.083309389288983,3.080025950050783,0.0365851015813794,12.130033676996586,0.048633443620473275,0.27126055363886437,10.655329798930973,5km
179,MAT_100Y,-6.883385891884271,1.451077991722006,-9.732150375754532,-4.034621408014011,2.523495919634594e-6,0.25874263807749653,2.329106614075292,5km
179,MAP_100Y,8.871536175217136,1.543493982196007,5.841340098485626,11.901732251948646,1.3270966878447559e-8,0.25874263807749653,2.635225226640016,5km
179,MAT_A,-0.26365039133783225,0.978882924493203,-2.185398860456317,1.6580980777806527,0.7877453729578041,0.25874263807749653,1.0599109129268824,5km
179,MAP_A,0.9437735437819951,0.9588049598854,-0.9385577521663305,2.826104839730321,0.32528162809193084,0.25874263807749653,1.0168769475358048,5km
179,elev_m_n,5.423027708784414,1.5451103884427606,2.389658294207849,8.45639712336098,4.758486025596856e-4,0.25874263807749653,2.640747535081366,5km
179,lat,-2.2272962937758223,2.7881892601410905,-7.701085148620584,3.2464925610689397,0.4246462770045254,0.25874263807749653,8.599087301667199,5km
179,long,8.125953463106214,3.136781876817812,1.9678056203964545,14.284101305815973,0.00977304995519094,0.25874263807749653,10.883698396378822,5km
180,MAT_100Y,-6.2454184444094825,1.4474759930983878,-9.087105061279452,-3.4037318275395134,1.817148630113348e-5,0.27085250430798957,2.358831204179341,5km
180,MAP_100Y,8.769212398736766,1.5227770548645314,5.779694646513104,11.758730150960428,1.2463288197277889e-8,0.27085250430798957,2.6106387123356427,5km
180,MAT_A,-2.1169727308705633,0.9602953450786705,-4.002225711482243,-0.23171975025888347,0.027798619578125214,0.27085250430798957,1.038206569295403,5km
180,MAP_A,0.9797070089304427,0.9514895850478452,-0.8882584929594646,2.8476725108203498,0.30351066157391576,0.27085250430798957,1.0192534801511144,5km
180,elev_m_n,6.549182855459775,1.5506488357636006,3.504947189331593,9.593418521587957,2.7076493262083193e-5,0.27085250430798957,2.7070796868143305,5km
180,lat,-2.5421053100427775,2.7639391179827877,-7.968273922762012,2.8840633026764566,0.35801081222608666,0.27085250430798957,8.600645952232147,5km
180,long,6.814993948387005,3.122603309006715,0.684695362913252,12.945292533860759,0.02939100452719901,0.27085250430798957,10.977608958634022,5km
181,MAT_100Y,-5.6728282686906395,1.4789673557546001,-8.57636504376127,-2.7692914936200093,1.3604736860535024e-4,0.27379280531624706,2.4584875796185113,5km
181,MAP_100Y,8.764122018119204,1.5252237146003778,5.769773881684176,11.758470154554232,1.3410197384674212e-8,0.27379280531624706,2.61467636101775,5km
181,MAT_A,-2.3171130052643636,0.9633501008878118,-4.208380202144861,-0.42584580838386654,0.01640854880940996,0.27379280531624706,1.0430836463900477,5km
181,MAP_A,0.8751484281107419,0.95550722335089,-1.0007214827767799,2.751018338998264,0.36002215007577654,0.27379280531624706,1.0261687648733095,5km
181,elev_m_n,6.960641180628209,1.590891875097288,3.837372065503468,10.08391029575295,1.3893442525123977e-5,0.27379280531624706,2.8446718151065884,5km
181,lat,-2.712274586619462,2.758816337286617,-8.128435166370945,2.70388599313202,0.3258692719435683,0.27379280531624706,8.55453525434884,5km
181,long,6.2227406080538055,3.130265851238117,0.07734329454763511,12.368137921559976,0.04719286873034942,0.27379280531624706,11.01319398739899,5km
182,MAT_100Y,-6.355486875307695,1.4853171480013336,-9.271476451969631,-3.4394972986457586,2.1279259492785638e-5,0.26015200446389597,2.4354282487017462,5km
182,MAP_100Y,9.16537284002006,1.5345937752603565,6.152642892687982,12.178102787352138,3.643860790927495e-9,0.26015200446389597,2.599703468509917,5km
182,MAT_A,-0.43573246330647386,0.9777069636220378,-2.3551766162188548,1.4837116896059068,0.6559690414660335,0.26015200446389597,1.055247582637002,5km
182,MAP_A,0.7049667541555592,0.9629366990703919,-1.1854802667065423,2.595413775017661,0.46434135558758505,0.26015200446389597,1.0236050656758555,5km
182,elev_m_n,6.027933356326466,1.5724346990310112,2.940913726528278,9.114952986124655,1.371963896200857e-4,0.26015200446389597,2.729494269398123,5km
182,lat,-2.532595368158014,2.791458663252261,-8.012815115623656,2.9476243793076273,0.3645647486090531,0.26015200446389597,8.601998277611372,5km
182,long,7.362264585309878,3.147785753444349,1.1824999074698965,13.542029263149859,0.019610273409361594,0.26015200446389597,10.938235766091541,5km
183,MAT_100Y,-5.315179165545632,1.4562061679758966,-8.17401131391253,-2.456347017178735,2.8084401807461134e-4,0.28104371379655946,2.4146909936738017,5km
183,MAP_100Y,8.856704885240312,1.508049720882647,5.896093181893648,11.817316588586976,6.490628868756e-9,0.28104371379655946,2.589686250622211,5km
183,MAT_A,-1.7858522581587168,0.9674717836328461,-3.6851983112879356,0.11349379497050172,0.06531036681819526,0.28104371379655946,1.0658410558575364,5km
183,MAP_A,1.2566494774183652,0.9486122329057552,-0.6056713995317782,3.118970354368509,0.18567552072168517,0.28104371379655946,1.0246918251248012,5km
183,elev_m_n,7.929324521799358,1.5587988510910624,4.869081840276617,10.9895672033221,4.629884490378676e-7,0.28104371379655946,2.7669160581950574,5km
183,lat,-3.3486227529974024,2.761704426260663,-8.77041643284111,2.073170926846305,0.22570391641569748,0.28104371379655946,8.685007979525412,5km
183,long,5.088309064413416,3.1357866896265496,-1.0678850211989,11.244503150025732,0.10509253633801666,0.28104371379655946,11.197185020872968,5km
184,MAT_100Y,-6.209123497238764,1.4511114837770962,-9.05796016956987,-3.3602868249076576,2.1279362685286952e-5,0.270998224058125,2.3618016666137382,5km
184,MAP_100Y,8.88172117322727,1.531455537682934,5.875152245497751,11.888290100956787,9.892220602557129e-9,0.270998224058125,2.6305747782480964,5km
184,MAT_A,-2.1550185688213745,0.96907357438319,-4.057513565073427,-0.25252357256932156,0.026466820229486297,0.270998224058125,1.0533079658120028,5km
184,MAP_A,1.2464712973344436,0.9612287554768687,-0.6406226714721142,3.1335652661410016,0.19512657926851382,0.270998224058125,1.0363235691462724,5km
184,elev_m_n,6.310822908400586,1.5510082177989624,3.2658679622433766,9.355777854557795,5.2380241708900463e-5,0.270998224058125,2.6981746918105474,5km
184,lat,-1.949944238299175,2.744327605851711,-7.337635819438862,3.437747342840512,0.47759797411397453,0.270998224058125,8.44721941950933,5km
184,long,7.539527199830422,3.0709097431453043,1.5106862792694953,13.568368120391348,0.014314348803005436,0.270998224058125,10.57732798502236,5km
185,MAT_100Y,-7.016142884647999,1.4499767286623386,-9.862751794314983,-4.1695339749810145,1.5936079138905642e-6,0.26756425862260047,2.3608312776878915,5km
185,MAP_100Y,8.396113484807247,1.5358833983251385,5.380851736492606,11.411375233121888,6.295457104232052e-8,0.26756425862260047,2.648862275223329,5km
185,MAT_A,-2.086453446938913,0.9643740283637519,-3.9797222471383824,-0.19318464673944358,0.030823231406878024,0.26756425862260047,1.044320727286123,5km
185,MAP_A,0.9170274828687744,0.951148816613608,-0.9502774484933495,2.7843324142308985,0.33530105864297466,0.26756425862260047,1.015873964172066,5km
185,elev_m_n,5.8200325184683495,1.5247538048742644,2.8266205000507245,8.813444536885974,1.4649047870272193e-4,0.26756425862260047,2.610612046228943,5km
185,lat,-2.4463399336926703,2.7785333196011854,-7.9011845163916306,3.0085046490062903,0.3789083927866379,0.26756425862260047,8.669101830461353,5km
185,long,7.578131243377664,3.11924362823194,1.4544007530693888,13.701861733685938,0.015360175251199122,0.26756425862260047,10.9255039742053,5km
186,MAT_100Y,-6.4954863575435065,1.4532640558770318,-9.34854253487189,-3.6424301802151233,9.077253871426583e-6,0.2643087030187643,2.3479382472851262,5km
186,MAP_100Y,8.861496278134943,1.541441905917795,5.835328849107356,11.887663707162531,1.3185766747788733e-8,0.2643087030187643,2.6415079945721627,5km
186,MAT_A,-0.7018469617700644,0.9724672472196297,-2.6110001371405955,1.2073062136004669,0.4706981235247414,0.2643087030187643,1.0513506136446031,5km
186,MAP_A,1.2446891756735825,0.9592387329532164,-0.6384937060039073,3.1278720573510723,0.1948398371954117,0.2643087030187643,1.0229420222353502,5km
186,elev_m_n,6.271566463419082,1.5519300917065768,3.224808568995587,9.318324357842577,5.881112016185431e-5,0.2643087030187643,2.6775766645302053,5km
186,lat,-2.6627695052597686,2.7787256353898537,-8.117979318706483,2.7924403081869458,0.338242569523897,0.2643087030187643,8.583984833177784,5km
186,long,7.057222016712491,3.1534761135269975,0.8662999544957479,13.248144078929235,0.025525983374466196,0.2643087030187643,11.05545694593246,5km
187,MAT_100Y,-6.629598978519371,1.4442987872002666,-9.465054489901181,-3.794143467137561,5.2099043741508784e-6,0.26167515032603683,2.3114863914361625,5km
187,MAP_100Y,9.099849419215234,1.536738292031743,6.082916151453178,12.11678268697729,4.90074904935019e-9,0.26167515032603683,2.6168394231166077,5km
187,MAT_A,-0.6915192793693227,0.9635799459964295,-2.5832248549371277,1.2001862961984822,0.4731978408565556,0.26167515032603683,1.0288516385927045,5km
187,MAP_A,1.1466340232651668,0.962462667581785,-0.7428781050279971,3.036146151558331,0.23390014222176753,0.26167515032603683,1.026467098944678,5km
187,elev_m_n,5.8514780521514265,1.5559931706658525,2.79674349823728,8.906212606065573,1.8301214477308198e-4,0.26167515032603683,2.682826705968033,5km
187,lat,-2.3940496697125977,2.7687723200839467,-7.829719078507058,3.041619739081862,0.38750771024145436,0.26167515032603683,8.494772197497724,5km
187,long,7.540342946426874,3.118863530573249,1.4173725019564918,13.663313390897255,0.015863716165311372,0.26167515032603683,10.778789535250565,5km
188,MAT_100Y,-6.534905283052358,1.468745423848565,-9.418354569152719,-3.6514559969519964,9.952726054102562e-6,0.2667981672897374,2.419437438897107,5km
188,MAP_100Y,8.698100360717277,1.5300006235385883,5.694394521678477,11.701806199756076,1.8886087114812023e-8,0.2667981672897374,2.6254548817457315,5km
188,MAT_A,-2.0967088525769806,0.9640973125614988,-3.989430125098443,-0.2039875800555182,0.029964932808281566,0.2667981672897374,1.0424688537771463,5km
188,MAP_A,0.8254833554679684,0.9548653266820507,-1.0491136303928208,2.7000803413287575,0.3875947854626781,0.2667981672897374,1.0225995342122458,5km
188,elev_m_n,5.82296997715862,1.5706507363584976,2.7394596077449567,8.906480346572284,2.2522562297317675e-4,0.2667981672897374,2.7668179736499914,5km
188,lat,-2.363738109066762,2.762557513103292,-7.787206573803356,3.0597303556698328,0.39247985935382124,0.2667981672897374,8.559413360244648,5km
188,long,7.522805272771099,3.1154272124241964,1.4065810274396648,13.639029518102532,0.0159922693195244,0.2667981672897374,10.885705023593594,5km
189,MAT_100Y,-6.944793699816997,1.4755695056595943,-9.841653170004857,-4.047934229629138,3.014306036104819e-6,0.2602638005402862,2.402427803227332,5km
189,MAP_100Y,9.102267105629128,1.532026106027386,6.094571218178131,12.109962993080124,4.373263874697103e-9,0.2602638005402862,2.5897827514357035,5km
189,MAT_A,-0.8463721632437236,0.9725577191186286,-2.755711593292269,1.0629672668048218,0.3844473351840173,0.2602638005402862,1.0436665701239456,5km
189,MAP_A,1.417159944357703,0.9616870900436849,-0.4708381089126785,3.3051579976280845,0.14101479542741388,0.2602638005402862,1.0204660821466454,5km
189,elev_m_n,5.202057505924611,1.578783826047004,2.1025661838812764,8.301548827967945,0.0010317612106243265,0.2602638005402862,2.7502763834617774,5km
189,lat,-1.8719656080737892,2.779612606897049,-7.328941421723373,3.585010205575795,0.500865793647211,0.2602638005402862,8.525101293440116,5km
189,long,8.456719075717478,3.146269344185818,2.279917433701809,14.633520717733148,0.007354869365078893,0.2602638005402862,10.922518773956552,5km
190,MAT_100Y,-7.7020339349654146,1.4834703343059628,-10.61441104296859,-4.78965682696224,2.7016512715209545e-7,0.2522086662848001,2.405967909641642,5km
190,MAP_100Y,8.98270200164937,1.5486633651146287,5.94233669857566,12.023067304723082,9.85962933219544e-9,0.2522086662848001,2.622081270677947,5km
190,MAT_A,-0.8604400708215119,0.9876334266745279,-2.7993807536436757,1.0785006120006522,0.38392373305286354,0.2522086662848001,1.0664086502572006,5km
190,MAP_A,0.7686667747119468,0.9656595415215852,-1.127134359840611,2.6644679092645043,0.4262897311023647,0.2522086662848001,1.0194834282930518,5km
190,elev_m_n,3.9529043089931593,1.6015130659696182,0.8087834704190389,7.09702514756728,0.013806384508380716,0.2522086662848001,2.8040972471603434,5km
190,lat,-1.913636341091429,2.8009190516583184,-7.412453768563636,3.5851810863807776,0.49468632065724905,0.2522086662848001,8.57695662650678,5km
190,long,9.45303175187014,3.1941621707520476,3.1821919715113456,15.723871532228936,0.003181418285209639,0.2522086662848001,11.154395071454424,5km
191,MAT_100Y,-6.4157368199274565,1.4548168845195089,-9.271860931632983,-3.5596127082219313,1.1892799886835242e-5,0.2691332227844939,2.3572342590195774,5km
191,MAP_100Y,9.01725744327422,1.5281189364262313,6.017225352416098,12.017289534132342,5.533025932903063e-9,0.2691332227844939,2.600760698951513,5km
