specimen_number,long_n5k,lat_n5k,replicate,elev_m_n
UC1069178,-120.493700668425,37.8204268434077,rep4,352.36
UC1069179,-120.378560881453,37.7468744540077,rep4,241.15
UC1069180,-120.259147822074,37.9397776732401,rep4,715.33
UC1069181,-119.676456276939,37.5463924019483,rep4,1206.33
UC1069182,-120.01379247894,37.3809799719004,rep4,554.64
UC1069183,-119.724015687661,34.9541843567582,rep4,641.15
UC1069184,-120.267004724412,34.7316957035812,rep4,255.39
UC1069186,-120.363545221126,35.3364726830053,rep4,518.99
UC1069188,-120.692408240977,35.1902613295791,rep4,42.74
UC1069189,-117.203334494105,34.2871785293866,rep4,1514.78
UC1069190,-120.050094543834,37.3900427651418,rep4,390.74
UC1069193,-121.900582364236,37.8467127573643,rep4,558.4
UC1069194,-122.103175948356,37.7593389136159,rep4,236.46
UC1069195,-120.830338752351,35.8165762626828,rep4,172.32
UC1069196,-121.48466094375,37.0695943803198,rep4,307.77
UC1069197,-123.050804224438,37.9837233410574,rep4,0
UC1069198,-122.932131895597,38.1576662243175,rep4,31.74
UC1069199,-118.467051303066,34.6649053603171,rep4,1150.38
UC1069200,-121.701819000364,39.1697765027761,rep4,17.04
UC107228,-122.942995251957,38.3178038381596,rep4,28.42
UC1103814,-123.858557067914,40.8636726151637,rep4,637.19
UC1103815,-124.029455123832,40.7678490946637,rep4,201.12
UC1116246,-123.619591495745,40.065328890237,rep4,549.34
UC1137832,-118.80574984398,35.3071420801809,rep4,228.83
UC1190350,-120.311247468558,37.9434740621048,rep4,697.27
UC1222905,-123.622374306948,40.4505759900787,rep4,1158.54
UC1237966,-122.231388790239,38.2718386184578,rep4,269.64
UC1237990,-116.826426881631,33.8587492642362,rep4,1258.39
UC1239741,-123.638620233064,40.9464033069697,rep4,145.79
UC1239751,-123.789279242711,40.061990072276,rep4,184.09
UC1239754,-124.139724036138,41.0887016475235,rep4,209.15
UC1242705,-117.463674162129,33.7694476544674,rep4,346.61
UC1245395,-123.237887320823,40.1593162368827,rep4,1047.08
UC126807,-117.096146505224,34.0383806899886,rep4,696.55
UC126911,-117.45020628555,34.3303140860124,rep4,1063.74
UC1282735,-122.486976936764,38.7067693944913,rep4,405.87
UC1301146,-122.420972957582,37.687492535899,rep4,74.06
UC131445,-121.44024753585,37.7363346392226,rep4,16.77
UC131451,-117.296579315381,33.334183903731,rep4,135.97
UC131456,-122.266827536265,37.3116039052046,rep4,255.76
UC131658,-122.053283974853,37.214790600664,rep4,628.71
UC1375274,-117.485982167316,34.2023765591176,rep4,1434.75
UC1400331,-117.667818122637,34.1901758086466,rep4,1178.78
UC1426018,-117.683270665987,34.1498587703768,rep4,607.94
UC144182,-118.544969690158,35.2170247029914,rep4,894.5
UC146182,-124.117042307118,40.5214659590452,rep4,234.16
UC146183,-123.966963285067,40.7678930540247,rep4,403.37
UC1518667,-117.267326919037,34.3284596113874,rep4,962.52
UC1518672,-117.336284353027,34.3090226909401,rep4,982.79
UC1537400,-117.287236446417,33.9744312776522,rep4,798.3
UC1561952,-120.86706914962,36.1502986842326,rep4,348.5
UC1562873,-117.284194269821,34.2223671227976,rep4,1199.18
UC1562894,-118.117702064346,35.6722644268594,rep4,2008.03
UC1611538,-118.43910861309,34.3352283727275,rep4,552.24
UC1614293,-122.234565912234,37.8838403606786,rep4,448.98
UC1614472,-122.250535390561,37.8647575999677,rep4,101.52
UC1745798,-122.953142493808,38.1201116231082,rep4,7.68
UC1745872,-116.594338336898,33.3152629509563,rep4,1424.4
UC177171,-123.98913295583,40.7895611820032,rep4,490.37
UC184397,-121.864396709293,36.6187057179468,rep4,0
UC2027001,-119.666875276105,35.0279626426694,rep4,932.84
UC2027804,-121.899447380569,37.9252326542994,rep4,315.46
UC202791,-122.422092999908,37.6639584730516,rep4,103.1
UC2028828,-118.743362679754,35.0706225653069,rep4,429.83
UC203959,-124.063095567865,41.0211852010026,rep4,150.12
UC204178,-121.819270770509,37.1365048349035,rep4,484.86
UC24212,-116.705340554214,33.0800811098298,rep4,934.63
UC24214,-122.428344749541,37.8251650958774,rep4,0
UC24259,-119.507411826197,34.4055326171712,rep4,22.49
UC249523,-124.084668266115,41.0233448448583,rep4,134.31
UC284102,-117.447115113678,34.3158030633797,rep4,1050.24
UC310650,-120.3401,34.6638638445444,rep4,133.56
UC310898,-116.473033821805,32.7052276468881,rep4,970.28
UC403372,-122.542634836609,37.9826088500455,rep4,53.63
UC450875,-118.386469708531,34.2293514537048,rep4,263.78
UC480616,-121.679517368152,36.9077510679657,rep4,18.36
UC495319,-116.589764861687,32.5984890591497,rep4,836.41
UC496087,-121.881601340481,36.5117089467544,rep4,281.99
UC501494,-118.175544271449,34.3491511857036,rep4,1373.28
UC545848,-122.387900744675,38.5822018889308,rep4,309.96
UC562585,-124.201290448987,40.4355702360984,rep4,143.64
UC562587,-124.198893364446,41.7480068956491,rep4,3.71
UC564183,-119.971198244443,35.3120948609985,rep4,595.56
UC571709,-121.63131968434,37.3230970355483,rep4,1047.65
UC572487,-117.175037803534,34.2813122559532,rep4,1611.55
UC579895,-122.964847838062,38.2629974731779,rep4,118.79
UC592135,-118.269384902372,34.4940624151668,rep4,941.26
UC592190,-121.760780263505,37.9877970188422,rep4,55.27
UC593306,-119.973441679738,34.7464276803089,rep4,1043.32
UC595056,-122.692557377705,39.2121805580575,rep4,982.34
UC596364,-119.720138133772,37.2780552777767,rep4,794.48
UC596583,-121.707856852189,37.4148169453144,rep4,736.81
UC598440,-117.462603813437,34.3211806815194,rep4,1014.19
UC606901,-122.240584120919,37.8502648205113,rep4,86.58
UC606904,-121.643669778377,37.1154679093337,rep4,101.3
UC606908,-120.630666477987,35.6500398313493,rep4,258.6
UC606912,-122.54759341760101,39.8205675930528,rep4,222.27
UC606952,-123.259061465393,38.5224687276885,rep4,52.72
UC610620,-121.951529884515,36.509649029428,rep4,0
UC618397,-120.796409216354,36.5926362331928,rep4,357.69
UC618586,-120.272336866726,37.7184583744603,rep4,506.03
UC63801,-116.744472410148,33.830878228639,rep4,2290.66
UC659438,-120.438402691804,36.0475862048788,rep4,463.4
UC663110,-122.610886,39.0105330127506,rep4,530.21
UC666595,-116.842743893199,33.333323838703,rep4,1394.39
UC668349,-117.127375095739,34.4929639628617,rep4,1029.62
UC67160,-117.179842882307,32.7407846871218,rep4,25.78
UC702011,-117.447176984703,33.774092534877,rep4,482.41
UC747507,-120.61733348611,38.7470940886907,rep4,1057.98
UC753438,-119.984027,34.7087699149806,rep4,804.12
UC75479,-117.124596,34.4535291216809,rep4,956.28
UC767672,-122.410863901154,37.8570766213207,rep4,0
UC880870,-120.826300645658,36.508256927247,rep4,516.5
UC880918,-118.710688253542,36.2011579825726,rep4,1571.06
UC880924,-120.021770870283,34.7862191311497,rep4,984.38
UC972194,-122.490796786021,38.2976734831913,rep4,32.47
UCD23396,-122.1503759034,38.464005923256,rep4,274.63
UCD23404,-122.324499804645,38.8165359306322,rep4,407.11
UCSB030027,-118.630220441671,34.0640095679388,rep4,428.45
UCSB030028,-120.315663822809,35.300825346268,rep4,491.03
UCSB030033,-116.842370563104,33.8551775732763,rep4,1179.71
UCSB030034,-117.741875108314,34.0817247587899,rep4,302.2
UCSB030035,-120.08766532848,34.5416817941795,rep4,582.14
UCSB030036,-120.284744436992,35.4425130840874,rep4,474.06
UCSB030037,-119.989865716504,34.7519342736284,rep4,1101.13
UCSB030038,-119.731455754565,34.5946300859985,rep4,1268.99
UCSB030039,-119.948719439917,34.6227927772639,rep4,466.53
UCSB030040,-120.620363952875,35.3237636580275,rep4,262.01
UCSB030042,-122.639855106228,37.9084103880452,rep4,283.61
UCSB030045,-117.359451929018,33.8385002039545,rep4,463.84
UCSB030049,-119.962072948184,34.6023843304114,rep4,283.57
UCSB030050,-116.834714317007,33.8817397356529,rep4,1242.65
UCSB030051,-122.131887604456,37.322922122390104,rep4,567.17
UCSB030052,-117.348227734744,33.6998326340318,rep4,396.98
UCSB030053,-120.036863207617,34.7436709692198,rep4,684.76
UCSB030054,-120.563062867701,35.3265723877463,rep4,485.09
UCSB030055,-119.76500804994,34.470228487393,rep4,255.81
UCSB030056,-121.053732728637,35.9468727573371,rep4,327.5
UCSB030057,-117.716334352864,34.1536476341979,rep4,631.41
UCSB030059,-120.09189085157,34.5509010720404,rep4,311.14
UCSB030061,-119.693431812853,34.4614767517783,rep4,348.14
UCSB030062,-121.114041602468,35.5815206580255,rep4,41.33
UCSB030063,-119.935096435069,34.6952288816339,rep4,970.4
UCSB030064,-117.408995824681,33.8680959313462,rep4,451.4
UCSB030065,-120.351134816249,36.1032093490716,rep4,284.84
UCSB030066,-119.942517438751,34.6022906169946,rep4,283.66
UCSB030070,-119.737098732382,34.4430834829884,rep4,76.57
UCSB030071,-119.573198004728,34.5136092590629,rep4,520.43
UCSB030072,-119.968575227801,34.5856867645677,rep4,229.41
UCSB030074,-120.207355144632,34.8181559477415,rep4,276.76
UCSB030076,-119.831373738451,34.5143138027713,rep4,657.63
UCSB030078,-121.920130680545,37.8921370880212,rep4,715.22
UCSB030080,-117.010081923494,34.0847367967175,rep4,1241.45
UCSB030083,-122.77486314929,38.5405617390648,rep4,50.49
UCSB030084,-122.428211121673,39.0153285109241,rep4,674.47
UCSB030086,-120.918673472683,35.7469751635249,rep4,244.77
UCSB030087,-118.861013753895,36.5231272525851,rep4,1387.4
UCSB030088,-116.81244958052,33.0461160632875,rep4,587.65
UCSB030090,-122.997131444014,37.9909716305032,rep4,-0.04
UCSB030091,-124.08530243343,40.03409026782,rep4,0
UCSB030093,-116.604974636535,33.0499589751253,rep4,1306.8
UCSB030094,-118.305013061734,34.2347081516277,rep4,433.88
UCSB030095,-119.975773139044,34.6833124617465,rep4,611.67
UCSB030096,-119.98611658431,34.7436693897873,rep4,1329.6
UCSB030097,-119.93334581993,34.7458179554665,rep4,950.16
UCSB030098,-117.59470542284,33.5313660032817,rep4,156.26
UCSB030099,-120.036984409441,34.7530011150124,rep4,592.29
UCSB030100,-120.840918185894,38.5477484281956,rep4,362.26
UCSB030402,-118.283281255919,35.1015280443333,rep4,1153.81
UCSB030403,-117.774554990159,34.1940279048344,rep4,773.16
UCSB030404,-118.184469029129,34.2375936568959,rep4,711.74
UCSB030407,-119.627972299429,34.4462033837432,rep4,124.96
UCSB030408,-117.568625252875,33.5259636153495,rep4,139.49
UCSB030409,-122.834360316247,38.9571170575406,rep4,430.99
UCSB030410,-119.92620977594,34.6804884825907,rep4,665.5
UCSB032711,-119.124976118168,34.4965652034658,rep4,1474.28
UCSB039252,-118.531513281876,35.744395117793,rep4,2009.88
UCSC002111,-121.788197064799,36.6474842775072,rep4,105.77
UCSC003914,-121.691120741226,36.4820308521008,rep4,305.39
UCSC005030,-121.999436463853,37.0643006829886,rep4,198.34
UCSC009417,-121.722776965072,36.5740253652411,rep4,91.39
AHUC100004,-120.017882593588,37.4680860324762,rep5,596.95
AHUC100005,-120.034989158803,37.461827866319,rep5,628.4
AHUC100006,-120.405212401065,38.0306704954133,rep5,641.6
AHUC100007,-119.410862641262,36.6989251121623,rep5,415.88
AHUC100008,-123.086442190891,38.9890829166734,rep5,248.29
AHUC100009,-123.761625823049,39.4999982535791,rep5,82.71
AHUC100010,-119.365385758265,36.7770068234878,rep5,237.81
CAS-BOT-BC95004,-121.23056166526,35.9591490462117,rep5,335.19
CDA40358,-119.337299942683,36.8198084928292,rep5,185.14
CHSC14017,-122.338580115139,39.00411762593,rep5,451.53
CHSC23125,-123.014675937594,37.995436111759,rep5,118.88
CHSC24140,-122.797382621434,38.9444654802488,rep5,542.88
CHSC24930,-124.19986862155,41.8135793982942,rep5,2.23
CHSC26054,-116.99747558021,34.0170037336139,rep5,951.37
CHSC26430,-123.876752468309,41.7501191447104,rep5,588.99
CHSC27517,-122.841892688627,38.9622485245767,rep5,443.11
CHSC27541,-122.813847673571,38.9311047056428,rep5,533.52
CHSC27746,-120.220997681678,37.6977642689744,rep5,570.06
CHSC27799,-122.799809673717,38.916823936782,rep5,643.5
CHSC31076,-122.564909171715,38.3403037062239,rep5,591.77
CHSC31077,-121.33449704388,39.5517846045289,rep5,527.88
CHSC31306,-123.465206137048,39.6762210579713,rep5,712.75
CHSC32094,-121.413201949745,39.3797496604608,rep5,237.63
CHSC35982,-121.881149684554,39.9063115837154,rep5,147.54
CHSC36121,-122.380723737742,38.9802154899189,rep5,374.22
CHSC38460,-121.71051605652,39.7694882909139,rep5,357.07
CHSC40119,-123.290163263099,38.9151627847273,rep5,311.43
CHSC4019,-121.700419939641,39.7464859201614,rep5,266.79
CHSC4065,-122.254726542111,40.1751891101627,rep5,99.13
CHSC43315,-121.819715890012,39.3032056384356,rep5,22.26
CHSC47108,-120.446376381778,36.0804453871499,rep5,532.31
CHSC52401,-122.762398505718,38.9087028012553,rep5,728.21
CHSC55499,-121.98279838043,40.395735090506,rep5,351.45
CHSC55712,-122.5073547826,39.4727134072349,rep5,275.14
CHSC56643,-122.591952352045,39.8236186246939,rep5,258.57
CHSC57470,-123.264674471542,38.5160633200044,rep5,0
CHSC59547,-122.700850665223,39.0256175290194,rep5,576.27
CHSC59744,-120.328163335227,37.8104415523346,rep5,676.72
CHSC61985,-118.865056673352,34.345323304002,rep5,419.82
CHSC62467,-121.400466705103,39.5659407411963,rep5,275.02
CHSC700,-121.291958624269,38.8923217635395,rep5,51.19
CHSC70018,-119.255414005123,36.9175459479178,rep5,570.41
CHSC70378,-121.040521710415,36.9369464396677,rep5,204.4
CHSC71117,-122.811057923013,39.02920826927,rep5,403.74
CHSC77587,-122.616312585003,39.8096392277159,rep5,460.91
CHSC81274,-123.804868925736,39.4760851706098,rep5,0
CHSC88986,-121.89271720589,39.8876074876305,rep5,116.52
CHSC90100,-122.80091492014,38.9413578822852,rep5,599.07
CHSC90532,-122.599788641893,39.1822019300386,rep5,912.32
CHSC9270,-121.920194647874,39.8931859552133,rep5,86.83
CSUSB91437,-117.263974614522,34.2471389348394,rep5,1457.33
CSUSB91439,-116.618744374374,33.0455907150322,rep5,1258.19
CSUSB91441,-117.484784458634,33.8259551985338,rep5,343.21
CSUSB91442,-117.30731478377,33.9829293857324,rep5,384.76
CSUSB91443,-117.410013123731,33.9479330264595,rep5,245.86
CSUSB91444,-117.121434408998,33.7494823491419,rep5,495.77
DAV300326,-122.767260431161,39.0500780385762,rep5,662.53
DAV300327,-120.63298518147,38.4381639772621,rep5,663.64
DAV300330,-118.276285,34.2505160994646,rep5,580.79
DAV300331,-117.439806216338,33.7922241856308,rep5,425.03
DAV300333,-119.31077412663,36.9212334754268,rep5,354.3
DAV300334,-120.316418472143,35.4125961158564,rep5,526.95
DAV300336,-120.998708653304,38.8240451604664,rep5,367.59
DAV300337,-120.40716150058,38.4868568492266,rep5,1225.97
DAV300338,-117.677497580358,34.1927264737183,rep5,851.28
DAV300341,-119.193898315966,36.5440950135269,rep5,143.84
DAV300342,-122.743067012968,39.0447986187327,rep5,598.3
DAV300343,-121.782724842769,39.2226553997363,rep5,216.15
DAV300344,-119.866132824135,35.2056785961862,rep5,589.71
DAV300345,-123.05982347953,38.2757968122044,rep5,0
DAV300346,-119.654645703623,34.430949007846,rep5,110.62
DAV300349,-121.892835633119,37.5925924626717,rep5,74.04
DAV300351,-122.179932070663,38.407274906652,rep5,500.16
DAV300352,-122.369496711204,39.0481456119919,rep5,402.81
DAV300353,-122.18415799038,38.6035008281328,rep5,529.26
DAV300354,-122.198937935792,38.5333408761023,rep5,134.92
DAV300357,-123.083536619467,39.0327439929691,rep5,772.64
DAV300358,-122.756729815824,38.8354184712423,rep5,801.41
DAV300359,-122.799289639158,38.772959795472,rep5,1016.58
DAV300360,-122.627388588163,38.8421411218759,rep5,583.62
DAV300361,-122.775117461842,38.818139042591,rep5,973.16
DAV300363,-122.493018432074,38.5444964678892,rep5,84.95
DAV300366,-120.40599506439,37.6642174579693,rep5,173.16
DAV300369,-121.996999240405,38.5357697256271,rep5,60.33
DAV300371,-116.625683210081,34.0473611372159,rep5,992.51
DAV300373,-123.071977676685,40.7462322940532,rep5,468.15
DAV300376,-121.967816485136,38.4970016244081,rep5,40.39
DAV300378,-122.940315575378,38.8135945666483,rep5,208.66
DAV300380,-122.434952081352,38.5990110869129,rep5,448.03
DAV300383,-122.515178348656,38.4602585824028,rep5,674.18
DAV300385,-122.835720033867,38.8099494445309,rep5,440.69
DAV300386,-122.267777604217,38.3771758896043,rep5,281.53
DAV300387,-122.528692881824,38.4379288111884,rep5,410.88
DAV300388,-122.681057,38.6240523351521,rep5,140.88
DAV300390,-123.493505944769,38.6834856309456,rep5,0
DAV300391,-121.067163305093,39.0193650713027,rep5,555.56
DAV300392,-117.715575817938,34.1699313162371,rep5,1102.3
DAV300393,-117.247803794716,34.2239555858638,rep5,1407.16
DAV300394,-118.211898678201,34.5005032628833,rep5,995.93
DAV300395,-117.194465435956,34.2389446498646,rep5,1701.21
DAV300396,-122.12699982444,38.2636393822038,rep5,28.09
DAV300398,-120.372633852467,38.2070728283205,rep5,1051.38
DAV300399,-122.498176385913,38.4365200452177,rep5,444.2
GH93110,-117.137499363311,34.4849668019177,rep5,916.34
GMDRC3694,-115.682616009863,34.801549262664,rep5,1503.67
GMDRC4298,-115.658406558039,34.8173912577177,rep5,1249.55
GMDRC7692,-115.617351603053,34.8070222661131,rep5,1206.29
GMDRC7800,-115.657188823805,34.7966240378085,rep5,1785.31
GMDRC9674,-115.691582460306,34.7643753772919,rep5,1199.18
GMDRC9754,-115.662006482381,34.8047734531582,rep5,1313.82
GMDRC995,-115.670287049526,34.8134767927782,rep5,1338.73
HREC492,-123.120826477287,39.0039829154679,rep5,159.68
HREC495,-123.069018239391,38.9955103284448,rep5,298.74
HSC201461,-123.519237850368,40.8724950101211,rep5,247.75
HSC201463,-120.577384230936,38.2704495817808,rep5,675.03
HSC201464,-119.69084053177,36.9066305922632,rep5,123.9
HSC201465,-123.582879727567,40.436678133467,rep5,1412.75
HSC201466,-119.793125468599,34.5465766920433,rep5,286.04
HSC201467,-120.682801747292,35.495176869997,rep5,299.91
HSC201469,-123.639064840983,40.9928679888086,rep5,376.07
HSC201470,-123.449889822043,40.8736849851071,rep5,505.56
HSC201472,-123.618799129072,39.7495904856185,rep5,736.42
HSC201473,-122.420575969851,39.0958753652097,rep5,396.41
HSC201475,-122.947892030479,39.1821903776629,rep5,429.69
HSC201476,-117.457773700772,33.7862547261568,rep5,395.89
HSC201477,-123.470368122071,40.8510449081906,rep5,383.51
HSC201478,-123.492363882626,40.8078737077948,rep5,569.98
HSC201479,-123.82994963799,39.4947140552445,rep5,0
HSC201481,-123.111851612462,38.5318751668711,rep5,378.62
HSC201482,-123.084547279576,38.9319293420713,rep5,183.11
HSC201484,-123.696969927921,40.8176962939366,rep5,1512.34
HSC201485,-124.107483107321,41.0344360271708,rep5,87.51
HSC201486,-124.163725628475,41.0485697062761,rep5,0
HSC201487,-124.022113094964,41.302274521881,rep5,289.31
HSC201488,-123.128869338112,39.1671364845452,rep5,657.41
HSC201489,-124.15621965768,41.0937991028726,rep5,61.02
HSC201492,-123.677736123789,40.8628907076586,rep5,957
HSC201493,-123.789366037973,40.8732412707183,rep5,447.41
HSC201494,-123.842874578324,40.5493000003009,rep5,837
HSC201495,-123.553223321057,40.487070794335,rep5,1147.11
HSC201497,-123.790052079647,41.0012697522994,rep5,917.77
HSC201498,-124.145793461834,41.0450470786681,rep5,0
HSC201499,-124.079516686554,41.0063512685822,rep5,111.33
HSC201503,-123.654758341195,40.4738190891939,rep5,817.5
HSC201504,-124.155044216395,41.0709317024813,rep5,35.63
HSC201505,-123.523373861715,40.7795460786651,rep5,841.83
HSC201506,-123.540360101297,40.7660366505077,rep5,466.46
HSC201507,-123.911170771945,41.1087992151084,rep5,224.43
HSC201509,-123.726526497493,40.8765316218239,rep5,1447.45
HSC201510,-122.97897044754,39.1151509586501,rep5,449.34
HSC201512,-122.588734595017,39.0700786774236,rep5,346.28
HSC201514,-122.985711841618,39.1036463079449,rep5,546.44
HSC201515,-123.488926802598,40.7778673177205,rep5,1008
HSC201516,-123.560833500076,40.9135457252802,rep5,490.57
HSC201517,-120.28721318041,38.7091160425149,rep5,1728.23
HSC201518,-122.722640968634,39.1797151071182,rep5,643.36
HSC201521,-123.640177659916,40.4047414085753,rep5,903.93
HSC201523,-122.573327735729,38.7080193108824,rep5,730.49
HSC201525,-122.748033352012,38.860701939178,rep5,782.53
HSC201526,-123.254635115731,39.8143613026571,rep5,428.26
HSC201529,-122.386617121221,38.8495086840113,rep5,670.36
HSC201530,-123.879375,41.1851223944978,rep5,560.23
HSC201531,-123.526658067317,40.8221383263967,rep5,926.25
HSC201532,-123.442881086255,40.865148746388,rep5,383.29
HSC201533,-120.601785180572,35.1968584674332,rep5,71.86
HSC201535,-123.155240536587,39.5645529529309,rep5,1078.76
HSC201537,-123.587265122188,40.5521509473144,rep5,1102.55
HSC201539,-123.740695126171,38.9949056445265,rep5,0
HSC201540,-123.218330516435,38.9061577922264,rep5,376.66
HSC79847,-117.831657655771,34.231782803373,rep5,683.24
IRVC100599,-116.602047278458,34.0347213138694,rep5,812.15
IRVC100600,-116.452992033457,34.1079294195805,rep5,1058.59
IRVC15781,-116.455700000491,34.1523000003302,rep5,1241.46
JEPS104716,-121.482105528728,37.6388857573194,rep5,220.9
JEPS110841,-122.313019039192,38.3603182709409,rep5,19.86
JEPS110843,-122.43837271645,38.5185009550517,rep5,127.76
JEPS110844,-122.376186142847,38.6103469214881,rep5,202.54
JEPS110845,-122.377190225861,38.5623332449399,rep5,293.69
JEPS110846,-122.374007876379,38.5984532762449,rep5,210.98
JEPS110847,-122.335519750362,38.3499342471748,rep5,35.56
JEPS110848,-122.545906653825,38.5090582561611,rep5,600.27
JEPS110862,-122.468665920877,38.4405273157779,rep5,578.83
JEPS111846,-122.229906212221,37.9811436844026,rep5,99.87
JEPS1487,-122.622284751492,37.9253600638756,rep5,572.04
JEPS1490,-118.49184,35.656472880005,rep5,928.91
JEPS1494,-121.931645879351,37.2364488622926,rep5,90.5
JEPS1495,-116.490842168802,33.6092148966143,rep5,1176.93
JEPS1497,-118.023023,34.2030426388132,rep5,656.1
JEPS1518,-118.002613206283,34.1603011329109,rep5,214.63
JEPS1796,-119.648173361735,36.9511208891387,rep5,134.49
JEPS1797,-122.001124678451,38.3968915774232,rep5,158.93
JEPS1803,-115.685560924188,34.7498889982178,rep5,1099.31
JEPS1805,-118.189347289919,34.2129766609722,rep5,484.55
JEPS18372,-117.247810874158,32.8204476346755,rep5,150.76
JEPS1879,-123.984271089029,41.8127930953672,rep5,588.26
JEPS1889,-116.76752428252,33.2299343075844,rep5,935.73
JEPS1913,-119.608238414274,36.5676461120143,rep5,94.79
JEPS21155,-120.884125923535,38.4076757471768,rep5,208.28
JEPS25353,-121.655831108245,37.8518742069076,rep5,34.88
JEPS2989,-122.022975603174,38.9943534736832,rep5,32.46
JEPS30298,-119.532598538479,37.1036986840014,rep5,446.11
JEPS3117,-120.371107443157,38.0435594800778,rep5,739.17
JEPS3134,-118.911686484392,36.4810157537069,rep5,602.74
JEPS3135,-116.704197852977,33.7306359243824,rep5,1857.19
JEPS3136,-122.00070614624,38.9753185590278,rep5,21.19
JEPS35787,-122.479592364528,38.2650787780227,rep5,16.33
JEPS45200,-120.447689960347,37.6592061384235,rep5,123.69
JEPS83176,-121.553819681796,36.3741621259767,rep5,562.21
JEPS85033,-122.228405464403,38.3721989731687,rep5,245.36
JEPS94183,-122.457942743894,39.3683405032206,rep5,493.28
JROH5546,-122.235605797816,37.3942630304814,rep5,141.38
LOB115754,-116.705859787977,33.9097815869394,rep5,422.31
LOB115763,-117.427096152556,33.6074559516173,rep5,671.38
LOB115764,-117.462091965735,33.6019569277919,rep5,469.55
LOB115765,-117.487497336257,33.5833627565346,rep5,627.44
OBI106017,-117.320343498306,33.981366606301,rep5,349.55
OBI106019,-120.63066533237,35.1913809565249,rep5,138.17
OBI106022,-119.990105056366,35.3306937872935,rep5,601.53
OBI106023,-119.750734683677,35.049536660619,rep5,1112.66
OBI106025,-120.335264319783,35.4587836443683,rep5,423.52
OBI106026,-120.422484700194,35.1498301652969,rep5,261.1
OBI106031,-120.451057858845,34.7657697019225,rep5,84.59
OBI106032,-120.616979263664,35.4252429837189,rep5,305.08
OBI106034,-122.705301305255,38.0560203670364,rep5,105.41
OBI106036,-123.79544853373,38.9440455555299,rep5,0
OBI106039,-120.56862579449,35.4182601231708,rep5,365.62
OBI106041,-121.082425167702,35.7240365253259,rep5,400.2
OBI106042,-120.491207979249,35.245081556401,rep5,368.96
OBI106043,-120.895226521752,35.8051134758827,rep5,238.39
OBI106044,-119.809527485914,34.5115298941998,rep5,746.2
OBI106047,-120.503632934335,35.2147012005945,rep5,327.76
OBI106053,-120.873419565765,35.5501831127763,rep5,507.48
OBI106058,-116.517599378677,32.6143153576343,rep5,955.94
OBI106060,-119.612630871292,34.4961958064484,rep5,474.11
OBI106061,-120.513177408935,35.4623699520842,rep5,429.4
OBI106063,-120.305160678623,35.4818043506978,rep5,436.53
PGM1097,-121.026996072029,36.1086366238165,rep5,107.15
POM126452,-116.617009501694,32.8519479051742,rep5,1038.67
POM126470,-117.353780642459,33.9085971974007,rep5,438.08
POM128992,-117.020573416206,34.0289525500245,rep5,934.07
POM13005,-116.674941154669,33.6901759658207,rep5,1448.04
POM155815,-117.26805567046,33.3447978885383,rep5,215.71
POM202997,-120.60235446545,35.3821335521553,rep5,323.46
POM210106,-116.509950851073,33.0788940370377,rep5,810.88
POM226856,-122.191869556564,37.4137497724636,rep5,52.41
POM229166,-117.383735906215,34.4621881685202,rep5,1013.31
POM258226,-116.969027617062,33.7983882035508,rep5,466.53
POM263485,-122.486388577243,38.5987820744798,rep5,548.58
POM289745,-122.160122590569,37.4075266136514,rep5,83.92
POM289748,-119.827356473477,37.2308132047698,rep5,513.1
POM289751,-117.091885383722,33.4856121825529,rep5,335.02
POM293455,-117.286858672351,34.2586574001502,rep5,1379.55
POM296771,-117.687425498522,34.1377993901958,rep5,546.33
POM305712,-116.712616293192,33.2760103937395,rep5,852.93
POM307904,-119.253153402702,35.504506692268,rep5,110.04
POM346565,-122.797625383784,39.0222705213691,rep5,403.74
POM347129,-117.470101806627,34.1961546047721,rep5,1147.03
POM3534,-117.701774308925,34.0794764361839,rep5,323.39
POM3611,-117.693397092121,34.0967206677651,rep5,373.52
POM46977,-116.806099935222,33.204557109192,rep5,1054.67
POM47079,-116.797507366361,32.69185799733,rep5,487.39
POM48180,-116.548259272046,32.8676908019795,rep5,1269.46
POM49021,-117.164205525362,34.2739494363603,rep5,1633.13
POM65315,-122.491249193666,37.7184405133297,rep5,5.25
POM6554,-117.430186488488,34.3340540687706,rep5,1213.16
POM65806,-121.921670071425,36.5251227635006,rep5,33.66
POM7063,-117.809979533231,34.0944490480806,rep5,272.47
POM73427,-116.589845042176,33.1101823383097,rep5,1375.02
POM97174,-118.252884571092,35.0722345020458,rep5,1101.59
POM97180,-116.444565900666,32.8871115290729,rep5,1743.36
POM97226,-116.653134086683,33.2282816101847,rep5,1051.24
RSA0035444,-116.850600779451,33.3353533556942,rep5,1373.68
RSA0037197,-116.634920582324,33.480120186415,rep5,1208.07
RSA0043192,-118.21843676359,34.2272116110403,rep5,580.53
RSA0057838,-117.652158764791,34.2221690843884,rep5,1568.8
RSA0059611,-116.513646546496,33.6715779070562,rep5,768.99
RSA0060576,-116.75351780295,33.7153776616487,rep5,1243.55
RSA0070947,-118.255141716796,34.311177049408,rep5,700.15
RSA101759,-118.745753044972,36.1486934413852,rep5,625.99
RSA113487,-121.485088634586,36.2943112131555,rep5,512.06
RSA114997,-123.794147389991,40.9111221082596,rep5,632
RSA120045,-122.135830240413,37.3439443509579,rep5,312.18
