specimen_number,long_n15k,lat_n15k,replicate,elev_m_n
DAV300344,-119.857184856721,35.2528041056148,rep2,593.26
DAV300345,-123.076872947834,38.2677700037306,rep2,0
DAV300346,-119.795418799528,34.5376480136658,rep2,383.76
DAV300349,-121.737903524395,37.5696951077131,rep2,490.64
DAV300351,-122.154125428479,38.4389339526594,rep2,221.8
DAV300352,-122.433273283125,39.0060138661341,rep2,649.44
DAV300353,-122.18907835812,38.5710497679799,rep2,155.21
DAV300354,-122.189567026796,38.4293889051792,rep2,346.95
DAV300357,-123.091583502457,39.0259969489249,rep2,481.75
DAV300358,-122.910575384187,38.8344009288115,rep2,424.09
DAV300359,-122.830954616212,38.7991960757463,rep2,528.89
DAV300360,-122.644952630716,38.7918844087293,rep2,763.15
DAV300361,-122.818078991658,38.8152740258691,rep2,804.35
DAV300363,-122.395595530652,38.5566634308298,rep2,382.37
DAV300366,-120.426370607254,37.6824617816424,rep2,189.29
DAV300369,-122.02995176761,38.48105186706,rep2,55.93
DAV300371,-116.511627041799,33.9641962179932,rep2,336.96
DAV300373,-123.027463532155,40.8475680168911,rep2,1141.53
DAV300376,-122.093159676919,38.57150077853,rep2,356.87
DAV300378,-122.899572625591,38.8678808738553,rep2,724.09
DAV300380,-122.384722295862,38.5537500071638,rep2,450.66
DAV300383,-122.518372275359,38.3730798712671,rep2,93.5
DAV300385,-122.818141835349,38.7807604008619,rep2,748.5
DAV300386,-122.287800547211,38.3840696398257,rep2,162.29
DAV300387,-122.409984173225,38.3696364866881,rep2,421.66
DAV300388,-122.539855187245,38.5886309420709,rep2,291.67
DAV300390,-123.448355287896,38.7102424062884,rep2,35.91
DAV300391,-121.154935045426,39.0454963997638,rep2,358.25
DAV300392,-117.812976323782,34.2387760479623,rep2,590.38
DAV300393,-117.21128434524,34.0729127734826,rep2,372.29
DAV300394,-118.239649559496,34.581218629836,rep2,1193.78
DAV300395,-117.167091776838,34.243281102373,rep2,1695.58
DAV300396,-122.197166585806,38.3363280458653,rep2,434.86
DAV300398,-120.229486468828,38.132502444398,rep2,1280.27
DAV300399,-122.380025305126,38.5105236061877,rep2,132.4
GH93110,-117.115822993479,34.3690691543672,rep2,1456.23
GMDRC3694,-115.508376271936,34.8172503434485,rep2,919.71
GMDRC4298,-115.72313816017,34.89146852,rep2,768.81
GMDRC7692,-115.664,34.8824892112486,rep2,878.06
GMDRC7800,-115.596097333408,34.7501017975602,rep2,1181.6
GMDRC9674,-115.645144778203,34.783907259944,rep2,1325.98
GMDRC9754,-115.593923336388,34.7566245526696,rep2,1081.05
GMDRC995,-115.7241180119,34.7095746854381,rep2,847.9
HREC492,-123.069141338503,38.9753363642127,rep2,186.53
HREC495,-123.119499224035,38.9462009332098,rep2,312.46
HSC201461,-123.470741635616,40.9665546351624,rep2,1491.39
HSC201463,-120.493969898087,38.1411434824568,rep2,733.67
HSC201464,-119.524971825844,36.947279788375,rep2,281.08
HSC201465,-123.601606216087,40.472339768753,rep2,958.56
HSC201466,-119.785266611652,34.5253339412686,rep2,748.54
HSC201467,-120.753332925822,35.4762533361375,rep2,550.47
HSC201469,-123.662256177121,40.9784606406999,rep2,465.18
HSC201470,-123.556919216972,40.9070114741199,rep2,639.73
HSC201472,-123.562085460308,39.7873216854478,rep2,703.43
HSC201473,-122.374206742326,39.0162355440426,rep2,455.3
HSC201475,-123.048905045548,39.0958706659702,rep2,650.31
HSC201476,-117.372320527118,33.8053167156831,rep2,635.39
HSC201477,-123.469836221706,40.8624662007087,rep2,690.48
HSC201478,-123.511878673504,40.8717664598147,rep2,361.15
HSC201479,-123.769298251157,39.5076904789107,rep2,26.08
HSC201481,-123.057320363318,38.5154358145973,rep2,165.83
HSC201482,-123.103897935888,39.0079433494597,rep2,235.82
HSC201484,-123.825733662304,40.7421838819185,rep2,651.06
HSC201485,-124.046647388546,41.1514665861505,rep2,467.86
HSC201486,-124.009357261971,41.1205547471594,rep2,503.47
HSC201487,-123.96392968193,41.2820243750537,rep2,584.82
HSC201488,-123.17768440499,39.2003056552739,rep2,218.71
HSC201489,-124.199414770222,41.0181503195507,rep2,0
HSC201492,-123.850619700276,40.8678588431826,rep2,835.12
HSC201493,-123.873415546856,40.8578868410189,rep2,539.29
HSC201494,-123.835130689084,40.5382651350365,rep2,786.55
HSC201495,-123.51047844581,40.61018641108,rep2,1028.99
HSC201497,-123.844730363098,41.0152096049024,rep2,621.53
HSC201498,-124.124102046661,41.0363867637549,rep2,0
HSC201499,-124.205864019757,41.1425659343072,rep2,0
HSC201503,-123.596501972704,40.4971827845597,rep2,878.26
HSC201504,-124.172911799702,41.072427089884,rep2,0
HSC201505,-123.449324682381,40.8319045327993,rep2,1591.95
HSC201506,-123.615956782114,40.8462227354104,rep2,906.3
HSC201507,-123.805339474944,41.0088701114816,rep2,625.24
HSC201509,-123.887274181219,40.9288172201109,rep2,253.1
HSC201510,-122.952145815197,39.0864254926948,rep2,431.91
HSC201512,-122.554952101388,39.0738779088759,rep2,375.51
HSC201514,-122.873317339074,39.1700266673798,rep2,431.26
HSC201515,-123.35585498868,40.8339957316,rep2,1264.97
HSC201516,-123.589364671193,40.8464786874312,rep2,614.98
HSC201517,-120.230230127014,38.7973806962491,rep2,2149.04
HSC201518,-122.682718348436,39.1056664669535,rep2,594.63
HSC201521,-123.740664299281,40.4828144499502,rep2,660.81
HSC201523,-122.577934260845,38.6896066465179,rep2,727.03
HSC201525,-122.737286650478,38.8499736078486,rep2,945.23
HSC201526,-123.196847844618,39.8598734677058,rep2,610
HSC201529,-122.504195585805,38.8288446506099,rep2,341.25
HSC201530,-123.715330184093,41.0943802507495,rep2,188.79
HSC201531,-123.654117169077,40.9071376516546,rep2,1012.53
HSC201532,-123.487807652418,40.8496523291399,rep2,365.6
HSC201533,-120.601134671623,35.200767389317,rep2,76.48
HSC201535,-123.032219517396,39.6233129960581,rep2,1354.26
HSC201537,-123.612523179268,40.5152594980571,rep2,806.28
HSC201539,-123.681855896359,38.9573797988558,rep2,49.94
HSC201540,-123.138106923301,38.9695293637352,rep2,158.65
HSC79847,-117.962655179572,34.1795055005095,rep2,719.85
IRVC100599,-116.647870663514,34.0270252920904,rep2,1028.06
IRVC100600,-116.303439706204,34.1424705624875,rep2,824.69
IRVC15781,-116.412830021586,34.1625110872231,rep2,1112.12
JEPS104716,-121.447174028116,37.5452621583525,rep2,537.61
JEPS110841,-122.300437067414,38.3394309215555,rep2,19.08
JEPS110843,-122.340779894085,38.4968055498121,rep2,187.05
JEPS110844,-122.253025448802,38.53214075738,rep2,441.2
JEPS110845,-122.386420886264,38.5650863350033,rep2,264.43
JEPS110846,-122.391146012789,38.6515650627296,rep2,249.87
JEPS110847,-122.3087,38.4359942802065,rep2,444.63
JEPS110848,-122.526183451475,38.4913665041355,rep2,309.18
JEPS110862,-122.450495528644,38.5561497368805,rep2,439.96
JEPS111846,-122.090090348768,37.9008482703379,rep2,117.44
JEPS1487,-122.503977995381,37.9592694801695,rep2,1.12
JEPS1490,-118.422178150118,35.5658482918815,rep2,1517.39
JEPS1494,-121.813186168142,37.2032459920262,rep2,104.61
JEPS1495,-116.475554648454,33.697866011474,rep2,967.21
JEPS1497,-117.887427693298,34.1980906940263,rep2,917.99
JEPS1518,-117.927881881211,34.159677851958,rep2,447.21
JEPS1796,-119.572245062315,36.8793924586145,rep2,148.53
JEPS1797,-122.011876340625,38.5358628765992,rep2,91.61
JEPS1803,-115.697143479279,34.7834229013141,rep2,1653.08
JEPS1805,-118.253938554662,34.3094636963784,rep2,613.38
JEPS18372,-117.19288492132,32.813097093097,rep2,99.05
JEPS1879,-124.137614300347,41.8677468477291,rep2,14.99
JEPS1889,-116.786917283014,33.0898360779017,rep2,730.23
JEPS1913,-119.611789722833,36.5550580015169,rep2,93.19
JEPS21155,-120.847103955058,38.425145985005,rep2,233.18
JEPS25353,-121.707412456623,37.9089173591031,rep2,33.04
JEPS2989,-122.115430732478,38.9519964906876,rep2,146.87
JEPS30298,-119.596045259489,37.0571435958958,rep2,377.7
JEPS3117,-120.246412969021,38.1182350501366,rep2,941.99
JEPS3134,-118.860957099268,36.3774030696385,rep2,480.58
JEPS3135,-116.715457638278,33.7449551656086,rep2,1625.77
JEPS3136,-122.00778,39.0908584333344,rep2,12.94
JEPS35787,-122.514191351564,38.2642680478461,rep2,112.74
JEPS45200,-120.441622706909,37.6962784608712,rep2,213.46
JEPS83176,-121.540383548601,36.3672171878613,rep2,745.12
JEPS85033,-122.264873848713,38.3596285016447,rep2,32.82
JEPS94183,-122.493282363026,39.3847302754457,rep2,383.25
JROH5546,-122.143424000581,37.3937545958435,rep2,43.3
LOB115754,-116.692936266877,33.8981144926582,rep2,556.49
LOB115763,-117.405262363855,33.5205828841629,rep2,600.21
LOB115764,-117.44662200337,33.5929604965976,rep2,717.37
LOB115765,-117.517988354173,33.5978605702608,rep2,379.78
OBI106017,-117.28642851639,34.0084752155593,rep2,397.15
OBI106019,-120.66211,35.2837467627319,rep2,77.02
OBI106022,-119.924738422339,35.2958515106847,rep2,589.21
OBI106023,-119.844197026065,34.9600033488978,rep2,707.54
OBI106025,-120.268084975009,35.4896672355036,rep2,487.04
OBI106026,-120.412180434847,35.1637891328377,rep2,365.86
OBI106031,-120.392071799144,34.780002254939,rep2,187.42
OBI106032,-120.704829076127,35.4517545592312,rep2,389.36
OBI106034,-122.675883452194,38.1450665536445,rep2,238.45
OBI106036,-123.822140562337,39.0390679742528,rep2,-1000000
OBI106039,-120.671463419214,35.4358846986807,rep2,412.28
OBI106041,-121.088118570153,35.6186508122416,rep2,217.33
OBI106042,-120.486616005486,35.256797753006,rep2,375.47
OBI106043,-120.785201589176,35.8170580391911,rep2,276.04
OBI106044,-119.925213087744,34.5756818028793,rep2,261.16
OBI106047,-120.477939998427,35.0869345493596,rep2,347.67
OBI106053,-120.999595507525,35.5586906288787,rep2,124.24
OBI106058,-116.537071618777,32.5767038317076,rep2,-1000000
OBI106060,-119.705180075142,34.5178640944778,rep2,584.89
OBI106061,-120.480753802565,35.4451030082745,rep2,419.69
OBI106063,-120.230173038212,35.4406314617298,rep2,468.18
PGM1097,-121.047864,36.1748850023516,rep2,123.8
POM126452,-116.751140601695,32.9083263520972,rep2,714.74
POM126470,-117.401472723723,34.0041005854733,rep2,250.68
POM128992,-117.060744775567,34.0238427193113,rep2,735.35
POM13005,-116.817762834979,33.6381317297796,rep2,982.88
POM155815,-117.356770128783,33.3474395018477,rep2,126.04
POM202997,-120.644487529923,35.3732134371822,rep2,364.8
POM210106,-116.439493260203,33.0920562690175,rep2,704.78
POM226856,-122.178088343725,37.348975200685,rep2,486.1
POM229166,-117.385491995536,34.4587055206154,rep2,1021.1
POM258226,-116.890146213861,33.7608602397712,rep2,530.3
POM263485,-122.35313118989,38.5835432677254,rep2,203.58
POM289745,-122.181193479736,37.449117609979,rep2,22.28
POM289748,-119.788032411578,37.3428746371934,rep2,502.38
POM289751,-117.100348151858,33.4580777993486,rep2,335.37
POM293455,-117.351029373697,34.263696822696,rep2,1448.03
POM296771,-117.789140142444,34.219960858651,rep2,749.81
POM305712,-116.620883483719,33.311906979204,rep2,1183.05
POM307904,-119.324991885503,35.4913372103438,rep2,98
POM346565,-122.754445473558,38.9196616570125,rep2,667.04
POM347129,-117.315402044829,34.2120111852729,rep2,1069.28
POM3534,-117.77588070789,34.0537920947096,rep2,246.43
POM3611,-117.687011439543,34.1301084793932,rep2,511.42
POM46977,-116.733124664039,33.3114801510385,rep2,1061.09
POM47079,-116.871808486343,32.7997093224599,rep2,502.11
POM48180,-116.478976676596,32.9905875539899,rep2,785.57
POM49021,-117.245972294923,34.2270510381884,rep2,1591.7
POM65315,-122.425114407877,37.7929904012573,rep2,76.08
POM6554,-117.531466609677,34.4439460360089,rep2,1152.25
POM65806,-121.960487968908,36.5207062012486,rep2,0
POM7063,-117.809704248364,34.051087058605,rep2,218.7
POM73427,-116.602,33.0936717760399,rep2,1347.14
POM97174,-118.318651393802,35.0242753285558,rep2,1079.85
POM97180,-116.423113152542,33.0024071435021,rep2,818.92
POM97226,-116.636730995801,33.2285611504554,rep2,963.42
RSA0035444,-116.873828828052,33.3712946824036,rep2,1394.7
RSA0037197,-116.653396185062,33.4422909606438,rep2,1620.84
RSA0043192,-118.195982194406,34.236274224275,rep2,966.51
RSA0057838,-117.561213803435,34.2233449981896,rep2,2026.76
RSA0059611,-116.541116273757,33.7153468422014,rep2,604.37
RSA0060576,-116.634782065031,33.6237443180177,rep2,1370.88
RSA0070947,-118.243640558421,34.4440158604679,rep2,814.52
RSA101759,-118.69350245245,36.0651164144747,rep2,1171.03
RSA113487,-121.493512394302,36.2734211050461,rep2,835.27
RSA114997,-123.843700058993,40.8012610153749,rep2,545.57
RSA120045,-122.178996937472,37.3013622579596,rep2,494.02
RSA12318,-117.237877744738,33.1848305544094,rep2,160.3
RSA124603,-120.127949881365,36.6599488521725,rep2,57.08
RSA12926,-117.600949936128,33.6204540913481,rep2,288.23
RSA15266,-122.262763782936,37.4531725856276,rep2,161.26
RSA156323,-117.965843557111,34.2110315976184,rep2,1469.17
RSA15640,-120.669722323379,36.4156290145073,rep2,806
RSA180273,-117.285286221247,33.5052104817795,rep2,628.61
RSA182182,-117.628069168161,34.166095332918,rep2,714.95
RSA191096,-118.128524373404,34.1051648014837,rep2,160.54
RSA191996,-117.393867628307,33.5829622020415,rep2,706.46
RSA191997,-117.346029894495,33.6336241837952,rep2,411.54
RSA195363,-122.41859,38.7962002011984,rep2,340.28
RSA222969,-117.579155106575,34.2505964605039,rep2,1844.08
RSA225716,-118.010796704168,34.1312453577291,rep2,129.77
RSA226234,-117.963260563019,34.1867382342336,rep2,743.13
RSA233474,-117.794765914622,34.111295116879,rep2,313.19
RSA247113,-117.992044650015,34.1982081972405,rep2,1054.82
RSA250674,-117.794205845103,34.1888286981409,rep2,807
RSA252917,-117.783000572652,34.4416996886909,rep2,1352.14
RSA274234,-117.714061592435,36.1044111234444,rep2,1596.79
RSA276027,-117.889957113376,34.148987303289,rep2,336.06
RSA29514,-119.404633084054,34.9622686911105,rep2,981.93
RSA29712,-117.801210394609,34.1821561961602,rep2,729.45
RSA305715,-118.397682175781,33.4918246807243,rep2,0
RSA309677,-117.43672911958,34.2339508452657,rep2,694.35
RSA3166,-117.722885599327,33.7884683218579,rep2,228.81
RSA31814,-119.288467233988,34.3756595026076,rep2,221.95
RSA329566,-117.029077843462,33.5975372519252,rep2,451.28
RSA333764,-117.326551349642,34.2148407592087,rep2,757.29
RSA336454,-117.123138205148,34.2292389407879,rep2,1843.74
RSA346564,-117.353823534674,34.1382096488502,rep2,399.65
RSA346567,-117.739767270547,34.1963671721649,rep2,812.36
RSA359870,-117.242003636856,33.8006938844172,rep2,470.16
RSA381419,-119.22488571641,36.8400744271263,rep2,558.9
RSA40756,-122.710366576804,39.5924823091889,rep2,1330.7
RSA421268,-117.881102510935,34.0481708415508,rep2,249.23
RSA421285,-118.748123190294,35.650859133196,rep2,964.72
RSA421297,-118.106549573098,34.2259812013207,rep2,1395.62
RSA421299,-118.451672932185,34.7575267199419,rep2,851.6
RSA421307,-118.542287447978,34.3603300321767,rep2,480.77
RSA421308,-118.194620546146,33.9871328432809,rep2,48.89
RSA421311,-117.744078777766,34.2063627866095,rep2,916.56
RSA421316,-118.19581522257,34.2001710348787,rep2,373.87
RSA421327,-118.417554130212,34.1270513643516,rep2,378.65
RSA421331,-117.457504945554,33.7747890140759,rep2,370.59
RSA421360,-117.417279731051,34.3314219748439,rep2,1190.47
RSA421361,-117.438395220397,34.3282177060393,rep2,1100.16
RSA421366,-117.287121223055,34.2824678525743,rep2,1368.75
RSA421368,-116.807960676473,33.3807575104312,rep2,1071.76
RSA421370,-116.616146841295,33.1675515577629,rep2,1489
RSA421373,-119.325397887702,34.462352724766,rep2,486.35
RSA421376,-122.590121910178,37.9297818788343,rep2,664.78
RSA421377,-118.174711152207,34.2859079562646,rep2,1234.78
RSA421482,-117.118896619959,34.2226098900392,rep2,1796.01
RSA421484,-118.099131266954,34.5387063900956,rep2,876.78
RSA421485,-117.177225453899,34.147260461991,rep2,695.81
RSA421496,-117.621647881375,34.3714621870383,rep2,1829.7
RSA421498,-116.325136643457,32.8498320500852,rep2,1036.71
RSA43793,-116.858774869242,33.4160231732126,rep2,726.25
RSA44096,-119.334066440644,34.5555620514231,rep2,1340.91
RSA483609,-116.691517592387,33.6083997489362,rep2,1553.47
RSA489150,-116.563159010587,34.1687874891383,rep2,1432.78
RSA51250,-122.468417032822,37.7531833366384,rep2,194.84
RSA518016,-117.796710624327,34.487529419747,rep2,1042.72
RSA522735,-117.065753487784,33.508393508735,rep2,419.47
RSA523514,-116.828599124594,33.556596145589,rep2,907.9
RSA524475,-116.878376849855,33.5313550915517,rep2,863.43
RSA554391,-117.187532381692,34.2580967711865,rep2,1559.72
RSA575409,-117.544456154396,34.1422210233219,rep2,479.65
RSA584043,-117.734323326787,34.2077850191953,rep2,1029.25
RSA587321,-117.025413059724,33.4548921542237,rep2,658.58
RSA588054,-118.174392411719,34.4702768595985,rep2,850.14
RSA588711,-117.408189482034,33.5702932890252,rep2,722.73
RSA588783,-117.441572894363,33.638057888856,rep2,804.49
RSA589117,-117.863942568306,34.4966309872934,rep2,988.01
RSA59320,-119.282464272495,34.9639810914063,rep2,559.22
RSA597259,-117.511948031876,34.2478259920083,rep2,997.26
RSA597821,-118.018960375916,34.4305572871396,rep2,1201.97
RSA598950,-117.843842798927,34.0648761658441,rep2,320.14
RSA603648,-121.956851347308,36.4543348778486,rep2,0
RSA605958,-120.191428068556,35.687741956875,rep2,687.18
RSA606291,-117.021692057806,33.6377784506143,rep2,635.37
RSA607025,-117.939233486483,34.2105232509242,rep2,835.88
RSA607224,-117.979401293934,34.2995938640532,rep2,1126.8
RSA608053,-121.443477920251,36.996891772295,rep2,85.16
RSA608634,-117.729559794275,34.0315945819804,rep2,241.56
RSA613142,-117.10118457089,33.4938041809832,rep2,349.43
RSA615,-117.697869294308,33.9231390724527,rep2,233.38
RSA645309,-117.414729249385,33.6089240321261,rep2,723.66
RSA646981,-118.279196258186,34.1413236985963,rep2,130.42
RSA652199,-117.830987229378,34.2362735132172,rep2,463.44
RSA652200,-118.067277798559,34.3132698109952,rep2,1075.83
RSA656407,-117.448780298926,34.2371682586581,rep2,876.6
RSA660848,-118.103731545399,34.2042598405853,rep2,863.75
RSA662611,-117.732746888872,34.176642933921,rep2,1041.35
RSA66658,-117.655352919418,34.1431092383383,rep2,539.38
RSA668058,-116.873755322327,33.3050781643619,rep2,1376.81
RSA673728,-116.673976148668,33.7673224006299,rep2,2536.46
RSA69060,-116.7813591721,33.2786947573842,rep2,1245.07
RSA69363,-116.981078940575,33.3198807815114,rep2,332.26
RSA699273,-117.588999537329,33.7845257748326,rep2,1044.77
RSA721505,-117.703522139948,34.2454581017932,rep2,1156.47
RSA730888,-118.259323467397,35.4062373600146,rep2,1574.85
RSA747646,-119.457612473283,34.970551979508,rep2,830.32
RSA749469,-117.716738460866,33.7742512549692,rep2,238.41
RSA75867,-117.976907123071,34.2774342354767,rep2,1286.98
RSA75874,-117.07575215666,33.634174971942,rep2,456.22
RSA75876,-123.194350926122,38.9847550977269,rep2,394.59
RSA75877,-122.619692674582,37.8481444022846,rep2,0
RSA75880,-116.7631,33.2645274637043,rep2,944.06
RSA75881,-117.146825768386,34.2036188975399,rep2,1616.39
RSA75883,-117.925316103397,34.3518300107307,rep2,2136.9
RSA75884,-118.505812821396,34.3237641361547,rep2,438
RSA771945,-117.805770934416,34.4082486119429,rep2,1770.21
RSA783108,-117.324315225265,33.9996283696468,rep2,324.18
RSA783266,-116.581108460499,33.4671355155672,rep2,1062.23
RSA783331,-117.505023397118,34.1504762162772,rep2,477.7
RSA785870,-117.800631221031,34.0421110215752,rep2,251.53
RSA785871,-117.077098287958,34.36411589121,rep2,1686.89
RSA79215,-117.64611637392,34.1830847059992,rep2,1036.63
RSA79378,-123.49324685314,40.4488702631286,rep2,866.41
RSA798418,-121.204112362143,36.0936827584421,rep2,570.83
RSA81004,-116.429183742701,34.1643171332084,rep2,1158.31
SBBG110918,-121.143434103666,35.7697403390506,rep2,514.9
SBBG113301,-121.273246552387,36.0854779879176,rep2,453.78
SBBG114359,-118.959101986686,34.738772550008,rep2,1745.3
SBBG114372,-119.432074028931,34.9579814039413,rep2,1007.6
SBBG122441,-119.322200286327,34.4281147596138,rep2,195.24
SBBG122442,-118.65987427308,34.5358890187335,rep2,546.23
SBBG122480,-118.827387130861,34.5806922135858,rep2,1168.22
SBBG124298,-118.960926296688,34.7447517117558,rep2,1765.46
SBBG125441,-118.14928576962,34.3586721153625,rep2,1342.17
SBBG127047,-118.071462461416,34.2529284356424,rep2,1083.53
SBBG133171,-119.744286725585,34.3505746383085,rep2,0
SBBG15862,-118.216819985571,34.1797517172813,rep2,407.31
SBBG164498,-121.5715548542,36.3052214885763,rep2,1411.85
SBBG164500,-120.334039920735,34.6476015405449,rep2,233.03
SBBG164505,-119.504622127855,35.0332870558404,rep2,720.52
SBBG164507,-118.511897467895,35.2063811485039,rep2,1092.05
SBBG164508,-118.652150207333,35.3819820302848,rep2,973.65
SBBG164509,-120.665415035565,35.3260982237991,rep2,166.57
SBBG164510,-119.614381762541,37.3255589110072,rep2,853.92
SBBG164512,-120.704116065072,36.5319646320981,rep2,418.47
SBBG164515,-120.50790847485,35.1279543056785,rep2,171.03
SBBG164516,-120.009241781329,35.331822286622,rep2,602.65
SBBG164517,-120.295791184106,35.62487176669,rep2,436.23
SBBG164522,-120.137289741258,34.8289280087683,rep2,319.37
SBBG164525,-120.30369521804,34.3764611735713,rep2,0
SBBG164526,-119.760372872403,34.4946425313518,rep2,685.84
SBBG164527,-120.275257260463,34.9634505588042,rep2,338.67
SBBG164529,-118.863667731791,34.6458860393157,rep2,1498.66
SBBG17321,-119.527340294659,34.452451601003,rep2,652.62
SBBG23031,-119.979377420701,34.7165658010555,rep2,1044.59
SBBG27701,-117.281243797646,34.2889849256778,rep2,1279.28
SBBG48273,-119.830683537463,34.4419198352568,rep2,9.88
SBBG64777,-119.22434093726,34.4826479228481,rep2,878.8
SBBG64792,-120.062160088807,34.8031261914364,rep2,815.57
SBBG64807,-119.827412586268,34.5065272398658,rep2,624.45
SBBG82088,-119.876099968132,35.4479244377818,rep2,500.53
SBBG82157,-119.939389364504,34.6766066328103,rep2,490.05
SBBG82159,-119.518695082809,34.4061332319349,rep2,12.2
SBBG82202,-119.942136535278,34.7093017933455,rep2,1169.27
SBBG82204,-119.614877947516,34.7050620813909,rep2,1758.64
SBBG82469,-120.153329019276,34.6490843576925,rep2,267.27
SD00008033,-116.124874052632,32.6160002068843,rep2,-1000000
SD00008034,-116.09412879841,32.626422468604,rep2,1227.46
SD00010429,-123.0781239169,38.3714006607696,rep2,0.97
SD00010457,-116.749222978367,32.9799853660742,rep2,350.56
SD00010459,-116.588667345368,32.8750171780971,rep2,1107.21
SD00010464,-116.560151152906,33.2097396736039,rep2,1155.53
SD00010465,-116.550911883874,33.0331389579348,rep2,1461.35
SD00010467,-116.60702122698,33.2591796089564,rep2,1113.07
SD00010469,-116.750576028801,32.8964686786114,rep2,383.25
SD00010470,-116.618766245595,33.283082873381,rep2,1042.7
SD00010471,-116.708318670537,33.3814858278257,rep2,1280.24
SD00010472,-116.880287866467,33.2966780137686,rep2,967.46
SD00010486,-119.570711927877,37.2206104663591,rep2,818.54
SD00010488,-117.823560195337,34.3841994299101,rep2,1575.76
SD00010489,-117.746458413941,34.0300298875803,rep2,235.16
SD00010492,-118.043626289944,34.4866485091014,rep2,1193.73
SD00010495,-118.730162324807,35.5723765495321,rep2,707.02
SD00010502,-118.204129317555,34.2969049362771,rep2,932.4
SD00010507,-120.4656534007,34.6857389125803,rep2,64.19
SD00010530,-116.504450273662,32.7649186387367,rep2,1247.71
SD00010547,-116.085687114575,32.6609238765576,rep2,787.99
SD00010549,-116.661300076461,32.8671714408605,rep2,1022.78
SD00010551,-116.595343133923,32.9725451875343,rep2,1607.73
SD00010552,-116.393980199583,32.8849035498089,rep2,1244.81
SD00010554,-117.111542082322,32.5051143813268,rep2,-1000000
SD00010556,-116.644029525033,32.6012478405744,rep2,579.08
SD00010557,-116.882029239649,32.787287447203,rep2,205.33
SD00010558,-116.786387529809,32.9690052505165,rep2,592.37
SD00010560,-117.143287635524,33.2706240697328,rep2,141.38
SD00010563,-116.430968834812,32.8280802260649,rep2,1734.32
SD00010564,-116.643841341099,32.8791569217161,rep2,975.3
SD00010565,-116.56117295252,32.9405160439643,rep2,1330.21
SD00010566,-116.590171070136,32.7264238151246,rep2,1216.16
SD00010567,-117.343336103241,33.4756757013714,rep2,533.22
SD00010569,-116.492956361754,32.8969723897167,rep2,1525.22
SD00010570,-116.564426693452,33.1149788535615,rep2,1128.67
SD00010571,-116.920543055198,33.0874884932099,rep2,141.6
SD00010572,-116.803392264054,32.9440676139311,rep2,645.97
SD00010573,-116.669835419986,33.0951255427327,rep2,966.47
SD00010574,-116.775484379943,33.0517967783604,rep2,662.28
SD00010575,-116.842487429951,33.2805556649172,rep2,959.84
SD00010578,-116.779491257976,32.7781309360734,rep2,548.02
SD00010587,-117.041882101556,33.4593846692831,rep2,557.21
SD00010601,-116.482588305657,33.0861938892788,rep2,754.28
SD00010604,-116.457597602245,32.8758616007099,rep2,1658.81
SD00010605,-116.50816088678,32.8987856393464,rep2,1402.05
SD00010606,-116.640849877337,32.9458869015336,rep2,1090.72
SD00010608,-116.996479180301,33.3034724058619,rep2,252.99
SD00010609,-117.058621988689,33.4055351252338,rep2,559.36
SD00010610,-117.328020738291,32.7148369265175,rep2,-1000000
SD00010612,-116.261864298279,32.7200760400653,rep2,1144.69
SD00010614,-116.713641086353,33.2368816699337,rep2,829.76
SD00010616,-117.339786868082,32.7822991686068,rep2,-1000000
SD00010617,-116.840882766183,33.4442263643631,rep2,779.78
SD00010618,-117.312808062799,33.4553344395067,rep2,139.62
SD00010663,-118.495299463519,34.31861617284,rep2,389.14
SDSU06100,-119.678451,37.5753545749896,rep2,1486.61
SDSU06105,-116.392840774515,32.7937963460706,rep2,1453.43
SDSU06111,-116.611258030714,33.0936111050595,rep2,1296
SDSU06135,-116.444368072071,32.9088582608312,rep2,1184.86
SDSU06137,-117.859394245831,34.3223821612926,rep2,1581.49
SDSU06143,-123.36107417254,39.272586628393,rep2,540.81
SDSU06149,-119.763565391053,37.5615744801079,rep2,1731.18
SDSU15375,-117.306047979973,33.3083297811871,rep2,111.77
SEINET3156484,-118.522556107555,34.3712583054707,rep2,409.74
SEINET5521018,-120.914960489325,39.2572750573475,rep2,965.66
SEINET5521020,-121.337902884002,38.7471165386033,rep2,40.4
SEINET5521026,-121.057434379674,38.9817936725043,rep2,495.3
SEINET5521034,-121.875018019784,37.8822291163402,rep2,345.66
SEINET5730455,-122.979310076973,39.6089454321696,rep2,1750.96
SEINET6971729,-117.554811740304,33.6450529170794,rep2,425.14
SEINET6971731,-116.969904635907,32.4695265298462,rep2,-1000000
SEINET6971732,-118.880966897373,36.1817034908161,rep2,550.28
SEINET7040096,-120.760874894532,35.9174677333632,rep2,337.73
SFV112651,-119.858384568688,35.1745637900119,rep2,610.12
SFV112652,-122.346166097779,38.7160152466614,rep2,377.67
SFV112653,-122.452365605784,38.6276626341023,rep2,280.71
SFV112656,-121.335101904758,38.5413382551884,rep2,22
SFV112658,-118.255705740255,34.2232710300131,rep2,424.86
SFV112659,-118.075043840413,34.2967168668532,rep2,1189.01
SFV112660,-118.391670847083,34.3284714942939,rep2,759.38
SFV112662,-119.347979883224,34.9604110898398,rep2,559.7
SFV112663,-119.405418934767,34.8589449259871,rep2,1267.02
SFV112664,-122.904244245681,38.9477847521713,rep2,451.39
