ID1,ID2,lat,long,el
RSA15640,rep1,36.4541901,-120.7013321,500.94
RSA180273,rep1,33.59611863,-117.3922192,763.88
RSA182182,rep1,34.30452869,-117.7333992,1073.54
RSA191096,rep1,34.27348988,-118.0828332,1641.79
RSA191996,rep1,33.48173927,-117.4463782,432.46
RSA191997,rep1,33.55717386,-117.2538588,365.43
RSA195363,rep1,38.5986563,-122.4570341,611.22
RSA222969,rep1,34.23539106,-117.3064799,1535.01
RSA225716,rep1,34.1475335,-117.8543377,292.47
RSA226234,rep1,34.21242992,-117.6280875,2163.9
RSA233474,rep1,34.2415263,-117.7129459,1113.33
RSA247113,rep1,34.21572038,-118.0427009,1251.84
RSA250674,rep1,34.18333659,-117.8463667,638.63
RSA252917,rep1,34.54902213,-117.6431932,951.27
RSA274234,rep1,35.93188585,-117.5368796,1871.37
RSA276027,rep1,34.08446819,-117.8829945,168.98
RSA29514,rep1,35.04315843,-119.2377127,204.1
RSA29712,rep1,34.07999329,-117.6359048,332.93
RSA305715,rep1,33.35366303,-118.4365867,219.1
RSA309677,rep1,34.28072494,-117.3666588,1189.32
RSA3166,rep1,33.73921098,-117.9256762,19.85
RSA31814,rep1,34.37483398,-119.2972195,241.44
RSA329566,rep1,33.6120859,-116.7803661,1353.25
RSA333764,rep1,34.43470605,-117.2741259,930.16
RSA336454,rep1,34.09372273,-116.9960844,1311.7
RSA346564,rep1,34.27342553,-117.4273594,1418.45
RSA346567,rep1,34.2251688,-117.7841359,855.56
RSA359870,rep1,33.8571667,-117.4244552,424.43
RSA381419,rep1,37.01715369,-119.2367046,1072.82
RSA40756,rep1,39.65648787,-122.4265664,244.66
RSA421268,rep1,34.16081393,-117.7528017,795.99
RSA421285,rep1,35.70171788,-118.8060146,842.56
RSA421297,rep1,34.1561653,-118.0650793,236.44
RSA421299,rep1,34.73903112,-118.4307894,849.92
RSA421307,rep1,34.46903331,-118.4681768,457.87
RSA421308,rep1,34.17427324,-118.3133938,167.57
RSA421311,rep1,34.23798624,-117.8793909,664.14
RSA421316,rep1,34.20559075,-118.0889308,809.49
RSA421327,rep1,34.13722717,-118.4262971,260.9
RSA421331,rep1,33.80644757,-117.4723106,440.42
RSA421360,rep1,34.22587958,-117.4094619,659.21
RSA421361,rep1,34.29915101,-117.3507855,1245.45
RSA421366,rep1,34.2551031,-117.3211101,1564.18
RSA421368,rep1,33.37041476,-116.8197332,1558.83
RSA421370,rep1,33.23953161,-116.4189047,496.79
RSA421373,rep1,34.3048543,-119.1915298,221.96
RSA421376,rep1,38.06507653,-122.5812803,117.02
RSA421377,rep1,34.29740265,-118.1528983,1039.16
RSA421482,rep1,34.09358651,-116.9065613,1921.46
RSA421484,rep1,34.28817294,-118.3727772,388.38
RSA421485,rep1,34.18048411,-117.4155093,565.41
RSA421496,rep1,34.34943936,-117.6033678,1755.15
RSA421498,rep1,32.82632629,-116.488614,1330.76
RSA43793,rep1,33.30161263,-116.9999012,245.85
RSA44096,rep1,34.46854544,-119.4092817,950.99
RSA483609,rep1,33.61328731,-116.8533723,1100.04
RSA489150,rep1,34.07084357,-116.3231083,1416.17
RSA51250,rep1,37.71337901,-122.3953683,28.45
RSA518016,rep1,34.49809498,-117.6670972,1036.92
RSA522735,rep1,33.37530013,-117.1087187,285.12
RSA523514,rep1,33.50200705,-116.8112887,1034.19
RSA524475,rep1,33.65314236,-116.7957757,973.13
RSA554391,rep1,34.34626961,-117.229546,987.83
RSA575409,rep1,34.27374691,-117.6836721,1919.09
RSA584043,rep1,34.25311383,-117.5781388,1709.47
RSA587321,rep1,33.34767076,-117.1037582,235.55
RSA588054,rep1,34.53330676,-118.1238317,994.3
RSA588711,rep1,33.72496077,-117.5008672,848.8
RSA588783,rep1,33.59914185,-117.5242001,324.44
RSA589117,rep1,34.32754552,-117.8046337,2077.95
RSA59320,rep1,34.9658715,-119.2040917,681.82
RSA597259,rep1,34.04125213,-117.5696657,266.53
RSA597821,rep1,34.50338146,-118.0474307,1024.85
RSA598950,rep1,34.14676518,-117.8423929,300.44
RSA603648,rep1,36.46968188,-121.7567377,471.26
RSA605958,rep1,35.58001663,-120.1726416,685.59
RSA606291,rep1,33.62497007,-117.1594522,482.96
RSA607025,rep1,34.33652512,-117.9087993,2029.64
RSA607224,rep1,34.28076134,-117.975713,1278.44
RSA608053,rep1,36.95914339,-121.4699442,44.81
RSA608634,rep1,34.08054889,-117.5123352,326.81
RSA613142,rep1,33.46999948,-117.0130181,489.48
RSA615,rep1,33.81139573,-117.7082301,536.19
RSA645309,rep1,33.62340409,-117.2156269,572.42
RSA646981,rep1,34.31351907,-118.2756034,701.08
RSA652199,rep1,34.06051397,-117.7451997,268
RSA652200,rep1,34.28344811,-118.1214287,1828.05
RSA656407,rep1,34.13999318,-117.3877414,448.69
RSA660848,rep1,34.27759987,-118.1418046,1308.48
RSA662611,rep1,34.21167507,-117.6553762,1475.83
RSA66658,rep1,34.33427161,-117.6827164,1852.88
RSA668058,rep1,33.31112727,-116.9198722,802.33
RSA673728,rep1,33.66709351,-116.7730267,1464.71
RSA69060,rep1,33.26876339,-116.8611021,674.01
RSA69363,rep1,33.44439462,-116.7365103,1443.75
RSA699273,rep1,33.81152594,-117.6890287,421.5
RSA721505,rep1,34.26748153,-117.7056824,1262.06
RSA730888,rep1,35.2979974,-118.1412179,966.03
RSA747646,rep1,34.89966813,-119.4207627,1254.97
RSA749469,rep1,33.71211304,-117.4588462,822.4
RSA75867,rep1,34.31791609,-117.9650628,1452.03
RSA75874,rep1,33.58637185,-116.8170324,1086.43
RSA75876,rep1,39.01255834,-122.9498536,482.41
RSA75877,rep1,37.83191871,-122.3970369,0
RSA75880,rep1,33.28509931,-116.538233,1489.99
RSA75881,rep1,34.19460402,-117.1138559,1385.81
RSA75883,rep1,34.25410002,-117.7639033,852.22
RSA75884,rep1,34.32724536,-118.5030766,416.85
RSA771945,rep1,34.43200769,-117.8130387,1351.42
RSA783108,rep1,34.06126889,-117.3223236,292.77
RSA783266,rep1,33.67397002,-116.588636,2040.03
RSA783331,rep1,34.31480782,-117.5821545,1764.24
RSA785870,rep1,34.26095964,-117.7814281,1400.13
RSA785871,rep1,34.19054386,-117.1639636,1121.64
RSA79215,rep1,34.16373635,-117.9094027,332.25
RSA79378,rep1,40.60215345,-123.6869758,760.92
RSA798418,rep1,36.01974046,-121.2292105,347.54
RSA81004,rep1,34.08938817,-116.4667451,1262.98
SBBG110918,rep1,35.85092474,-121.1735332,336.22
SBBG113301,rep1,36.16328881,-121.192019,256.9
SBBG114359,rep1,34.89368409,-118.857,1158.71
SBBG114372,rep1,34.81153936,-119.2147802,1935.3
SBBG122441,rep1,34.46745098,-119.2590475,382.74
SBBG122442,rep1,34.52159395,-118.7632852,493.73
SBBG122480,rep1,34.4652918,-118.8411081,827.33
SBBG124298,rep1,34.6189387,-118.8214415,1051.76
SBBG125441,rep1,34.25218016,-117.7618584,718.76
